x,y,dx,dy
12,21,-1,0
11,30,0,0
548,42,-1,-1
49,45,-1,0
208,50,-2,-3
590,50,1,1
310,59,-4,1
336,67,0,-5
336,67,-3,-1
379,79,0,-3
147,79,25,20
514,110,-15,-7
374,125,-1,1
539,130,1,0
304,120,-4,11
304,120,-9,13
307,127,-5,8
596,149,-8,-13
525,138,0,0
596,149,-4,-5
148,136,1,11
536,149,-2,-1
392,166,-15,-11
536,149,0,6
163,165,2,-2
163,165,-3,2
467,189,14,-16
17,189,4,-15
507,177,6,-2
55,191,23,-13
269,178,3,0
17,189,0,-6
414,184,1,1
256,188,2,-2
17,189,1,0
418,198,-9,-8
217,180,15,13
280,200,-3,2
588,211,-12,-7
205,209,-4,4
401,216,0,6
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
