x,y,dx,dy
65,14,-1,-3
15,15,2,-1
15,15,-1,0
14,18,0,0
51,36,4,-17
516,36,-25,16
567,49,-9,8
278,42,-13,25
547,88,-17,1
128,97,-2,0
310,98,-3,2
212,110,0,-1
41,94,-3,23
220,131,-1,0
220,131,1,0
148,138,0,0
148,138,2,3
224,142,1,-1
224,142,-3,0
212,143,2,0
408,159,-9,-11
541,148,-2,1
142,149,3,1
142,149,7,2
541,148,7,4
148,154,-3,-1
137,156,1,0
503,159,-2,-2
291,156,0,2
475,159,-1,0
549,165,-1,0
95,198,3,-21
167,184,4,4
324,190,-4,6
21,185,-1,14
457,201,21,17
282,202,7,24
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
