x,y,dx,dy
18,14,0,0
16,23,-1,0
293,39,0,0
13,40,0,0
202,34,23,8
253,37,4,5
316,44,3,1
510,46,-1,0
416,70,2,1
129,73,3,-1
44,114,-3,8
180,126,0,-1
483,134,1,-2
31,154,5,-16
181,143,0,0
499,143,0,0
491,151,-1,0
488,154,1,0
498,152,0,2
465,159,-3,-3
560,171,-1,1
153,156,1,17
559,175,-1,0
569,184,0,-1
265,183,-2,3
253,189,1,-1
587,202,-6,-11
463,204,-13,-11
587,202,-3,-5
288,202,-2,1
288,202,3,1
99,209,-3,3
488,224,1,2
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
