x,y,dx,dy
23,12,0,0
21,14,0,0
25,15,2,-1
38,14,-1,0
24,24,1,0
23,31,0,0
241,22,-10,9
23,38,-1,0
370,46,-2,-8
370,46,2,-1
22,46,0,0
517,49,0,0
77,67,-3,-1
180,79,-25,-6
166,103,5,-6
586,98,-18,3
222,112,-1,-1
221,117,-1,0
216,118,0,0
533,121,-1,2
217,122,-1,2
205,129,-1,0
531,139,0,1
537,142,0,-1
530,147,0,0
530,147,0,2
516,154,0,0
534,156,-1,0
535,160,0,1
592,167,0,0
484,195,-1,-1
488,205,2,3
463,213,-7,1
498,226,-14,-6
498,226,-4,-4
498,226,-10,-3
498,226,-21,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
