x,y,dx,dy
79,15,-8,-4
79,15,-2,-4
18,12,0,1
21,14,1,0
20,24,0,0
19,27,0,0
597,17,0,11
13,38,0,0
190,38,23,10
551,97,0,2
551,97,1,6
579,108,2,-3
579,108,-2,5
167,133,-5,-10
317,123,-1,2
414,139,1,-4
499,141,1,0
230,146,-4,-1
159,147,-5,0
501,149,1,0
215,150,-8,1
492,150,-1,1
486,154,0,0
38,151,-1,9
297,159,-1,1
123,180,1,-7
560,173,-4,1
428,174,18,19
408,195,2,0
299,196,0,2
475,214,-19,-11
243,196,-23,14
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
