x,y,dx,dy
27,13,0,0
37,13,0,0
23,16,-1,1
24,25,0,0
21,31,1,-1
11,36,0,0
21,41,-1,-1
15,71,1,0
194,84,-4,-3
72,81,-1,5
353,110,21,-15
145,118,14,-13
218,112,1,-2
212,110,0,1
199,114,-3,7
205,126,-1,-1
213,126,0,-1
205,126,1,0
205,126,-2,1
228,133,0,1
533,137,0,-1
533,137,0,1
536,140,0,0
532,142,0,0
537,146,0,-1
530,146,0,1
471,160,5,-5
537,154,2,1
457,143,11,16
474,164,-3,-5
307,171,8,-9
307,171,5,-8
474,164,-2,-1
307,171,-7,-2
307,171,-5,0
592,172,4,-1
307,171,-7,1
485,177,-4,-4
142,178,2,-1
486,180,-3,-3
384,214,-18,10
489,224,7,3
1,1,0,0
