x,y,dx,dy
12,24,0,0
533,45,-6,0
533,45,-2,1
533,45,0,1
398,64,4,1
37,99,4,-21
167,85,-5,6
191,126,-25,1
151,143,-5,-11
151,143,-1,0
151,143,2,2
181,148,8,-3
181,148,7,0
280,159,9,-6
280,159,-8,6
414,178,-11,-12
412,176,-5,-9
557,174,0,0
92,183,4,-8
104,183,7,-5
261,175,-6,7
371,184,1,1
261,175,-6,13
222,197,6,0
222,197,-10,4
342,196,-3,5
390,189,-5,12
12,196,0,16
455,211,20,10
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
