x,y,dx,dy
16,18,1,-1
18,22,1,-1
19,27,0,0
12,29,1,0
18,30,0,0
14,33,0,0
469,40,1,-3
486,44,17,-5
12,40,0,0
257,58,-25,-12
365,54,-1,6
49,72,-1,17
168,86,-22,3
427,91,-1,4
559,98,9,0
47,80,-5,25
587,129,3,-23
36,138,6,-25
36,138,7,-21
36,138,8,-19
173,140,-8,-20
181,124,0,0
182,126,-1,1
406,131,0,0
587,129,9,4
34,148,0,-1
145,148,0,0
34,148,0,1
444,152,1,0
554,170,-1,0
22,196,-10,2
463,211,-14,-11
22,196,1,5
301,227,-8,-24
428,209,2,-3
485,209,2,-1
22,196,-5,25
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
