x,y,dx,dy
16,20,-1,0
12,23,0,1
12,33,1,-1
48,44,8,-7
297,61,11,-5
318,70,1,0
117,84,0,-1
552,99,-21,-5
552,99,5,3
132,110,-9,8
158,137,-3,-6
572,111,2,24
158,137,0,1
481,143,0,0
143,153,3,-9
143,153,5,-7
482,146,0,0
476,149,0,0
434,157,-2,1
486,162,0,0
512,170,1,1
552,171,0,0
548,172,0,0
292,204,-10,-6
401,198,1,10
414,209,3,1
229,200,-19,11
18,206,-4,12
18,206,-2,13
18,206,-4,15
414,209,-4,12
427,226,-2,-3
18,206,-3,18
427,226,-4,-2
427,226,-12,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
1,1,0,0
