# x, y, dx, dy, 1st best, 2nd best
218,22,0,0,4,73
1078,22,0,0,6,21
322,24,0,0,7,82
822,26,0,-2,20,29
870,24,0,0,5,85
474,26,0,0,3,49
854,26,0,0,5,52
1090,26,0,0,1,42
236,28,0,0,5,67
622,30,0,0,8,104
824,30,0,0,7,22
1054,30,0,0,3,58
854,32,0,0,9,59
724,36,0,0,7,92
738,36,0,0,5,94
1092,36,0,0,3,19
154,38,0,0,8,81
454,38,0,0,7,68
790,38,0,0,3,57
448,40,0,0,5,47
952,42,0,0,2,47
958,42,0,0,1,48
1084,44,0,-2,6,56
204,44,0,0,6,70
458,44,0,0,10,54
894,44,0,0,1,64
258,46,0,0,8,39
382,46,0,0,4,45
556,46,0,0,5,63
796,46,0,0,6,41
820,46,0,0,4,89
902,46,0,0,7,100
386,48,0,0,6,51
856,48,0,0,11,65
850,50,0,0,14,87
1002,50,0,0,4,98
112,52,0,0,9,94
294,52,0,0,7,103
518,54,-2,-2,21,47
190,54,0,0,1,41
300,56,0,-2,13,103
348,56,0,-2,22,57
504,54,0,0,6,43
1008,54,0,0,2,115
212,56,0,0,5,47
246,56,0,0,4,87
638,56,0,0,5,75
132,58,0,0,17,74
260,58,0,0,4,35
186,60,0,0,3,53
812,60,0,0,5,102
982,60,0,0,3,48
656,62,0,0,13,69
668,64,0,0,5,71
568,66,0,0,2,75
984,66,0,0,3,48
1040,66,0,0,2,62
1084,66,0,0,4,19
200,68,0,0,3,31
264,68,0,0,0,37
832,68,0,0,11,74
232,70,0,0,10,80
316,70,0,0,6,40
844,70,0,0,8,75
948,70,0,0,3,73
1012,72,-4,-2,22,32
380,72,0,0,6,53
1012,72,0,0,2,24
294,74,0,0,9,103
258,78,0,0,0,42
542,78,0,0,7,61
664,78,0,0,9,91
746,78,0,0,5,54
1090,80,0,-2,3,37
338,80,0,0,6,52
196,82,0,0,4,30
464,82,0,0,13,67
638,84,0,-2,18,63
686,82,-2,0,14,86
126,84,0,0,6,51
148,84,0,0,6,87
1054,84,0,0,2,40
482,88,0,-2,15,48
666,86,0,0,6,55
166,88,0,0,1,41
240,90,-2,0,18,46
710,90,0,0,2,48
938,90,0,0,7,115
1098,92,0,0,2,37
134,94,0,0,2,59
128,96,0,0,1,36
170,96,0,0,3,84
734,96,0,0,13,74
368,98,0,0,6,99
850,98,0,0,6,80
132,100,0,0,6,59
242,100,0,0,2,46
722,100,0,0,11,52
126,102,0,0,2,37
138,102,0,0,6,117
194,102,0,0,3,34
1050,102,0,0,7,66
182,106,0,0,2,62
794,106,0,0,7,82
394,108,0,0,12,113
634,108,0,0,4,82
752,108,0,0,10,65
214,110,0,0,4,50
912,110,0,0,6,53
810,112,0,0,8,80
1026,112,0,0,5,36
344,114,0,0,12,75
794,114,0,0,12,98
262,116,0,0,4,48
392,118,0,0,11,100
864,120,0,0,3,109
974,120,0,0,10,62
292,122,0,0,12,40
522,124,0,0,7,84
710,126,0,0,11,48
1092,126,0,0,4,40
664,128,0,0,4,90
946,128,0,0,3,87
1004,128,0,0,3,36
1018,128,-2,0,22,67
1082,128,0,0,1,27
168,130,0,0,3,38
386,130,0,0,2,93
542,132,0,0,10,102
620,132,0,0,2,111
1078,132,0,0,2,25
1090,132,0,0,2,36
814,134,0,0,3,126
854,134,0,0,3,36
982,134,0,0,11,121
240,136,0,0,1,69
278,136,0,0,9,47
700,136,0,0,6,57
706,136,0,0,7,62
784,136,0,0,12,44
944,136,0,0,7,77
156,138,0,0,0,25
678,138,-2,0,23,89
730,138,0,0,10,118
150,140,0,0,2,57
242,140,0,0,5,69
1012,140,0,0,3,59
894,142,0,0,9,68
974,142,0,0,18,69
386,144,-2,0,22,93
1008,144,0,0,3,56
1090,144,0,0,6,26
122,148,0,-2,21,78
206,146,0,0,8,16
1056,148,0,0,8,87
322,150,0,0,11,78
550,150,0,0,7,100
572,150,0,0,12,93
802,150,0,0,10,58
310,154,0,0,8,75
930,154,0,0,10,79
788,156,0,0,10,82
114,158,0,0,4,43
386,162,0,0,4,97
548,162,0,0,9,69
114,164,0,0,2,41
168,164,0,0,1,59
270,164,0,0,5,63
1048,164,0,0,2,47
130,166,0,0,3,24
636,166,0,0,10,82
902,166,0,0,7,52
1080,166,0,0,6,71
890,168,0,0,8,50
970,168,0,0,8,56
340,172,0,0,6,81
724,196,2,-22,8,39
746,176,0,-2,14,45
306,176,0,0,9,66
1016,178,0,-2,16,45
936,178,0,0,8,69
1064,178,0,0,5,68
232,180,0,0,3,88
424,180,0,0,4,63
946,180,0,0,19,92
490,182,-2,0,11,59
148,184,0,0,3,69
980,184,0,0,5,47
1024,184,0,0,7,120
814,186,0,0,5,58
114,188,0,0,3,35
396,188,2,0,21,54
1096,188,0,0,4,35
172,190,0,0,5,86
212,190,0,0,7,58
204,192,0,0,7,65
536,192,0,0,9,92
886,192,0,0,9,124
406,196,0,0,13,67
830,196,-2,0,23,68
132,198,0,0,5,72
242,198,0,0,9,59
578,198,0,0,6,33
370,200,0,0,8,86
686,200,0,0,2,39
984,200,0,0,1,42
1092,200,0,0,7,71
292,202,0,0,9,67
334,202,0,0,14,73
482,202,0,0,3,70
836,202,0,0,8,54
620,204,0,0,3,22
922,204,0,0,11,119
1060,204,0,0,4,60
574,206,0,0,4,23
750,206,0,0,8,30
894,206,0,0,15,73
1018,206,0,0,4,78
172,208,0,0,2,83
224,208,0,0,3,87
482,208,0,0,5,140
554,208,0,0,13,85
954,210,0,0,11,105
814,212,0,0,5,32
844,214,0,-2,9,29
172,214,0,0,3,89
422,214,0,0,8,74
598,194,0,20,19,25
274,216,0,0,1,59
620,204,22,12,22,33
786,216,0,0,4,23
1078,216,0,0,3,120
150,218,0,0,1,50
526,216,-2,2,23,71
1054,218,0,0,1,42
280,220,0,0,3,45
460,220,0,0,4,54
620,204,20,16,20,32
256,222,0,0,4,68
1050,222,0,0,4,43
114,224,0,0,1,64
