# x, y, dx, dy, 1st best, 2nd best
242,22,0,0,6,105
382,22,0,0,8,56
534,30,-6,-6,5,13
376,26,0,0,13,56
652,26,0,0,5,17
742,26,-8,0,21,34
154,28,0,2,23,70
164,30,0,0,2,37
242,30,2,0,16,101
294,32,0,0,5,60
348,32,0,0,4,51
1014,32,-2,0,8,21
160,36,0,0,8,96
686,36,0,0,7,17
260,38,0,0,4,45
272,38,2,0,16,55
294,38,0,0,19,60
240,42,0,0,7,51
322,40,2,2,21,69
396,42,0,0,10,56
434,42,0,0,4,98
684,42,-2,0,4,20
170,46,2,0,15,57
182,46,0,0,8,58
470,48,0,-2,19,141
440,50,0,-2,18,84
526,44,-4,4,7,9
470,48,0,2,18,142
766,54,0,-4,18,53
834,56,-2,0,13,26
1020,44,-6,14,21,27
222,64,0,0,2,28
228,64,0,0,8,24
348,64,0,0,10,75
488,64,-2,0,6,10
260,68,0,0,9,59
292,68,0,0,16,95
386,68,0,0,14,80
830,68,-2,0,12,39
346,70,0,0,12,74
358,70,0,0,14,53
444,72,0,-2,21,34
484,72,0,-2,2,7
838,68,-2,2,14,51
478,76,0,-4,7,49
1052,74,-4,-2,8,18
192,74,0,0,5,39
626,80,0,-4,8,29
264,78,0,0,18,112
516,82,-2,-2,6,26
626,80,0,0,11,20
226,82,0,0,9,60
350,82,0,0,16,81
148,86,2,-2,19,58
204,86,0,0,13,83
514,88,-4,-2,6,22
660,86,0,0,4,6
824,88,0,-2,12,66
478,90,-2,0,7,9
380,92,0,0,16,86
128,96,0,-2,8,46
134,96,2,0,17,55
170,100,2,0,22,94
760,102,0,-2,20,70
824,88,-4,12,16,60
126,102,0,0,3,37
652,104,0,-2,9,34
1008,102,0,0,19,30
136,104,0,0,5,56
184,104,0,0,10,76
230,104,0,0,10,79
354,104,0,0,9,50
922,110,-12,-6,11,25
1014,106,-2,0,10,76
400,108,0,0,9,71
772,110,-2,-2,7,28
128,110,0,0,3,37
438,110,0,0,10,56
824,112,-2,-2,14,73
842,110,-6,0,6,16
842,110,-2,0,4,20
428,112,0,0,11,115
612,114,0,-2,9,19
964,120,0,-2,12,120
1072,126,-16,-6,23,48
318,122,0,0,8,71
474,108,-8,14,5,8
604,122,0,0,14,25
612,124,0,-2,7,9
1072,126,-10,-4,21,40
238,124,0,0,9,70
934,124,0,0,6,33
1048,130,-6,-6,16,28
1072,126,-6,-2,10,31
324,128,0,0,7,52
494,138,22,-10,10,15
686,130,-2,-2,11,23
728,128,0,0,17,48
194,130,0,0,2,56
242,130,0,0,10,69
494,132,0,-2,7,10
646,132,-2,-2,6,10
834,132,-4,0,16,34
840,134,0,-2,10,26
172,134,2,0,15,97
220,134,0,0,4,50
694,134,2,0,11,24
714,138,-4,-4,8,18
644,136,-2,0,6,11
606,140,2,-2,18,24
714,138,0,0,11,21
606,140,-2,0,13,17
870,138,0,2,13,29
992,142,0,0,13,49
394,144,0,0,18,47
336,146,0,0,8,59
352,146,0,0,8,70
398,146,0,0,13,36
640,146,-2,0,7,14
884,148,0,-2,6,30
908,152,-4,-6,7,28
956,150,2,-4,16,22
800,158,-6,-10,14,20
420,150,2,0,15,68
636,150,0,0,5,9
760,152,-4,-2,13,37
760,152,2,0,10,35
130,154,0,0,11,53
448,176,6,-22,7,15
792,156,0,-2,6,22
812,160,0,-4,17,38
452,158,0,0,9,14
286,162,0,0,16,59
280,164,0,0,16,73
630,180,2,-16,6,9
790,166,-2,-2,3,24
924,164,0,0,7,16
354,166,0,0,6,45
450,166,0,0,8,11
630,180,0,-12,9,12
992,168,0,0,19,64
1064,164,4,4,21,196
396,170,0,0,8,30
984,172,0,0,21,66
392,174,0,0,5,39
810,174,-2,0,5,10
950,176,-2,-2,7,19
448,176,-2,0,1,7
954,180,0,-2,6,28
