# x, y, dx, dy, 1st best, 2nd best
534,22,-8,0,2,29
1050,26,6,0,20,49
204,28,-2,2,19,39
588,32,-4,-2,14,27
990,30,6,0,9,29
588,32,-8,0,4,15
1046,32,6,0,10,51
1058,32,6,0,7,65
588,32,0,2,15,28
1052,34,6,0,23,46
978,34,4,2,15,42
994,34,4,2,8,32
1036,42,6,2,20,71
588,32,6,16,16,21
148,42,-10,8,23,43
1084,52,4,0,21,89
240,52,-8,2,4,48
1092,52,4,2,19,53
954,82,-6,-26,5,7
648,58,-4,0,14,39
232,56,-12,4,11,55
696,84,-18,-22,13,50
232,56,-14,8,13,53
136,78,32,-12,23,210
594,82,-12,-8,17,52
124,78,-8,0,14,25
1056,78,4,0,11,49
1060,80,4,0,13,31
124,78,-8,4,8,25
694,96,-22,-14,23,51
1002,82,6,0,7,59
1034,82,6,0,19,84
124,78,-30,8,17,30
954,88,-4,-2,11,15
642,96,-30,-8,20,55
696,84,-6,4,7,36
778,88,-6,0,13,32
694,96,-18,-4,21,50
768,88,-32,4,7,129
918,108,-2,-14,21,46
694,96,-6,2,5,34
1074,98,6,0,19,30
694,96,-2,10,21,49
954,88,-6,18,3,5
994,106,4,0,10,53
776,106,10,8,11,24
776,106,20,14,13,24
1030,120,6,0,20,44
1066,120,2,0,16,31
980,120,6,2,23,66
738,124,-8,0,0,6
642,126,-16,2,19,38
742,126,-4,2,10,16
774,140,-14,-2,9,25
870,136,-12,2,11,31
1014,142,4,0,20,80
764,138,6,6,10,14
952,150,-10,0,9,12
338,124,14,28,19,33
1030,152,4,0,18,46
1050,154,4,0,11,41
1094,152,6,2,15,112
886,176,-20,-20,13,20
1076,160,6,0,22,69
1070,168,4,0,7,37
974,170,4,0,18,88
496,150,24,22,15,19
1062,174,4,0,12,48
992,174,4,2,18,72
948,176,-8,2,21,28
180,208,-28,-22,23,29
892,180,-10,6,18,28
436,192,-6,0,22,28
562,188,-8,4,9,32
932,206,-4,-12,20,40
436,192,-14,6,14,22
948,176,-8,24,10,67
222,210,-16,-6,14,21
948,176,-8,30,9,17
986,206,4,0,17,76
304,206,-2,2,22,30
928,232,-2,-24,10,16
338,188,0,22,15,22
1030,208,6,2,22,59
408,194,16,18,21,31
408,194,-18,20,15,28
888,214,-4,0,10,26
410,218,-14,-2,11,20
600,230,22,-14,19,31
238,250,-16,-32,14,19
110,218,-4,6,8,14
1058,222,6,2,8,43
410,218,6,10,22,57
928,232,-4,-4,5,13
1056,228,4,0,9,44
936,234,2,-4,12,22
1042,230,4,2,23,55
224,252,-22,-14,10,18
936,234,-4,4,6,10
346,236,-4,4,21,31
1000,242,4,2,12,23
934,242,-6,4,7,11
962,254,2,-8,20,42
584,272,30,-24,21,46
748,248,-12,0,22,31
572,278,32,-28,10,30
302,234,-2,18,15,27
1088,250,4,2,17,30
28,272,12,-18,6,10
258,248,-4,6,13,20
448,258,-10,-4,10,57
572,278,30,-24,12,30
448,258,12,-2,11,14
358,290,12,-30,15,38
448,258,-14,2,6,29
990,262,4,0,5,15
388,290,10,-26,14,20
572,296,22,-32,17,22
962,254,-14,10,18,27
44,252,-2,14,6,9
928,272,-2,-4,7,21
132,262,-18,10,7,11
1040,270,4,2,19,47
88,268,-14,10,5,7
752,280,-6,0,22,50
978,280,2,2,9,18
254,304,2,-20,15,24
254,304,12,-18,16,23
540,278,-14,8,20,62
1012,286,4,0,6,18
30,262,0,28,9,13
560,286,-4,4,13,20
832,290,-10,0,11,15
1022,288,2,2,15,26
460,286,-8,6,22,45
982,292,6,0,4,12
388,290,-22,6,10,16
388,290,-16,6,8,22
988,294,4,2,3,11
458,292,-10,6,9,40
572,296,-12,2,17,22
832,290,-10,8,11,19
254,304,4,-4,11,20
718,330,-22,-26,17,24
312,308,-4,-2,12,19
536,302,-6,4,2,16
1004,306,6,2,15,25
1088,308,10,0,22,106
232,296,-16,14,10,26
358,290,-6,20,4,6
732,304,-32,6,17,27
1024,314,4,0,1,15
148,304,0,12,22,80
330,312,-12,6,6,46
860,352,18,-32,12,17
1024,314,6,6,7,15
688,324,-8,-2,6,21
938,328,-6,-6,19,48
1034,320,4,2,2,10
558,318,-26,6,13,38
558,318,0,6,13,24
104,320,18,8,14,117
352,320,-8,8,18,87
1004,306,14,22,21,38
920,334,-4,-4,6,23
798,348,-4,-16,14,18
560,328,-6,8,11,16
186,330,4,8,6,21
718,330,-2,10,8,23
630,344,22,0,22,37
820,340,-6,4,11,33
820,340,-2,4,17,32
918,340,-4,4,9,26
590,372,22,-26,13,25
860,352,-2,-6,12,34
590,372,18,-24,12,16
982,346,6,2,17,71
1066,348,4,0,5,110
612,366,26,-16,14,20
554,354,-10,0,13,20
860,352,-4,2,10,38
918,340,-6,14,9,22
612,366,18,-10,12,16
978,354,6,2,17,57
808,350,-10,8,20,47
990,360,4,0,14,64
1082,362,2,0,17,67
948,364,6,0,22,56
1034,340,2,28,2,3
602,370,-8,2,9,19
708,346,-30,26,15,20
590,372,-10,2,7,9
1032,374,6,0,2,3
920,378,-6,2,18,29
644,374,2,10,17,30
668,386,-6,0,15,21
1004,386,4,0,21,76
666,394,-6,0,11,15
964,416,12,-14,9,14
1034,402,4,0,7,11
972,406,4,0,4,8
1034,408,4,2,4,8
972,444,28,-32,20,29
838,418,0,-4,14,20
874,412,6,2,17,35
608,414,-8,2,12,39
1078,414,2,2,14,23
1076,420,2,0,9,27
880,420,-8,4,10,15
766,434,-4,0,8,14
1006,434,6,0,18,28
908,442,-6,0,13,21
1028,442,4,0,7,42
736,440,0,6,6,11
908,442,-6,6,13,19
972,444,10,4,10,16
736,440,-2,12,2,7
