x_data,y_data,time
0,0,2022-05-27 13:01:19.934641
10,10,2022-05-27 13:01:19.961656
20,20,2022-05-27 13:01:19.987660
30,30,2022-05-27 13:01:20.013662
40,40,2022-05-27 13:01:20.040665
50,50,2022-05-27 13:01:20.072672
60,60,2022-05-27 13:01:20.104680
70,70,2022-05-27 13:01:20.136703
80,80,2022-05-27 13:01:20.167932
90,90,2022-05-27 13:01:20.199923
100,100,2022-05-27 13:01:20.231919
110,110,2022-05-27 13:01:20.263942
120,120,2022-05-27 13:01:20.295933
130,130,2022-05-27 13:01:20.327941
140,140,2022-05-27 13:01:20.359946
150,150,2022-05-27 13:01:20.391957
160,160,2022-05-27 13:01:20.423961
170,170,2022-05-27 13:01:20.455969
180,180,2022-05-27 13:01:20.487982
190,190,2022-05-27 13:01:20.519983
200,200,2022-05-27 13:01:20.552010
210,210,2022-05-27 13:01:20.584019
220,220,2022-05-27 13:01:20.616037
230,230,2022-05-27 13:01:20.648048
240,240,2022-05-27 13:01:20.680067
250,250,2022-05-27 13:01:20.712063
260,260,2022-05-27 13:01:20.743071
270,270,2022-05-27 13:01:20.775076
280,280,2022-05-27 13:01:20.807085
290,290,2022-05-27 13:01:20.839095
300,300,2022-05-27 13:01:20.870097
310,310,2022-05-27 13:01:20.902106
320,320,2022-05-27 13:01:20.934113
330,330,2022-05-27 13:01:20.966124
340,340,2022-05-27 13:01:20.998128
350,350,2022-05-27 13:01:21.030135
360,360,2022-05-27 13:01:21.063171
370,370,2022-05-27 13:01:21.094168
380,380,2022-05-27 13:01:21.125177
390,390,2022-05-27 13:01:21.157184
400,400,2022-05-27 13:01:21.189191
410,410,2022-05-27 13:01:21.220199
420,420,2022-05-27 13:01:21.252225
430,430,2022-05-27 13:01:21.284213
440,440,2022-05-27 13:01:21.316222
450,450,2022-05-27 13:01:21.347238
460,460,2022-05-27 13:01:21.379260
470,470,2022-05-27 13:01:21.411238
480,480,2022-05-27 13:01:21.442721
490,490,2022-05-27 13:01:21.474741
500,500,2022-05-27 13:01:21.506696
510,500,2022-05-27 13:01:21.538703
520,500,2022-05-27 13:01:21.570762
530,500,2022-05-27 13:01:21.601114
540,500,2022-05-27 13:01:21.633151
550,500,2022-05-27 13:01:21.665128
560,500,2022-05-27 13:01:21.697134
570,500,2022-05-27 13:01:21.729170
580,500,2022-05-27 13:01:21.761149
590,500,2022-05-27 13:01:21.793178
600,500,2022-05-27 13:01:21.825165
610,500,2022-05-27 13:01:21.857182
620,500,2022-05-27 13:01:21.889184
630,500,2022-05-27 13:01:21.921210
640,500,2022-05-27 13:01:21.953209
650,500,2022-05-27 13:01:21.985219
660,500,2022-05-27 13:01:22.015235
670,500,2022-05-27 13:01:22.046232
680,500,2022-05-27 13:01:22.078241
690,500,2022-05-27 13:01:22.110246
700,500,2022-05-27 13:01:22.142253
710,500,2022-05-27 13:01:22.174290
720,500,2022-05-27 13:01:22.206325
730,500,2022-05-27 13:01:22.238303
740,500,2022-05-27 13:01:22.269332
750,500,2022-05-27 13:01:22.301337
760,500,2022-05-27 13:01:22.333347
770,500,2022-05-27 13:01:22.365357
780,500,2022-05-27 13:01:22.397367
790,500,2022-05-27 13:01:22.429374
800,500,2022-05-27 13:01:22.461380
800,490,2022-05-27 13:01:22.493410
800,480,2022-05-27 13:01:22.525408
800,470,2022-05-27 13:01:22.557404
800,460,2022-05-27 13:01:22.589721
800,450,2022-05-27 13:01:22.620757
800,440,2022-05-27 13:01:22.652743
800,430,2022-05-27 13:01:22.684143
800,420,2022-05-27 13:01:22.716154
800,410,2022-05-27 13:01:22.748158
800,400,2022-05-27 13:01:22.780173
800,390,2022-05-27 13:01:22.812156
800,380,2022-05-27 13:01:22.844164
800,370,2022-05-27 13:01:22.876170
800,360,2022-05-27 13:01:22.907345
800,350,2022-05-27 13:01:22.939353
800,340,2022-05-27 13:01:22.972356
800,330,2022-05-27 13:01:23.003366
800,320,2022-05-27 13:01:23.035389
800,310,2022-05-27 13:01:23.067392
800,300,2022-05-27 13:01:23.099418
800,290,2022-05-27 13:01:23.130719
800,280,2022-05-27 13:01:23.162742
800,270,2022-05-27 13:01:23.194727
800,260,2022-05-27 13:01:23.226734
800,250,2022-05-27 13:01:23.259739
800,240,2022-05-27 13:01:23.290747
800,230,2022-05-27 13:01:23.321752
800,220,2022-05-27 13:01:23.353763
800,210,2022-05-27 13:01:23.385770
800,200,2022-05-27 13:01:23.417779
800,190,2022-05-27 13:01:23.449780
800,180,2022-05-27 13:01:23.481808
800,170,2022-05-27 13:01:23.513817
800,160,2022-05-27 13:01:23.545803
800,150,2022-05-27 13:01:23.577837
800,140,2022-05-27 13:01:23.609818
800,130,2022-05-27 13:01:23.641826
800,120,2022-05-27 13:01:23.673831
