x_data,y_data,time
450.0,0.0,2022-06-25 16:20:26.709358
450.0,0.0,2022-06-25 16:20:26.722382
450.0,0.0,2022-06-25 16:20:26.786375
449.9800298339445,4.239428103219768,2022-06-25 16:20:26.808395
449.9201211082561,8.478479930514197,2022-06-25 16:20:26.828393
449.82027914021114,12.716779239354802,2022-06-25 16:20:26.850406
449.68051279141275,16.95394985400385,2022-06-25 16:20:26.872395
449.50083446700387,21.18961569890232,2022-06-25 16:20:26.896402
449.28126011456675,25.423400832048976,2022-06-25 16:20:26.918405
449.02180922270696,29.654929478367592,2022-06-25 16:20:26.942429
448.7225048193241,33.883826063059324,2022-06-25 16:20:26.962434
448.3833734695677,38.10971524493741,2022-06-25 16:20:26.984435
448.00444527347923,42.33222194974097,2022-06-25 16:20:27.004443
447.58575386332114,46.55097140342528,2022-06-25 16:20:27.023444
447.127336400591,50.76558916542528,2022-06-25 16:20:27.041452
446.6292335727237,54.97570116188957,2022-06-25 16:20:27.059437
446.0914895894802,59.180933718881775,2022-06-25 16:20:27.080441
445.5141521790232,63.3809135955465,2022-06-25 16:20:27.099462
444.8972725836815,67.5752680172368,2022-06-25 16:20:27.121451
444.2409055554015,71.76362470860022,2022-06-25 16:20:27.139455
443.5451093508879,75.94561192662066,2022-06-25 16:20:27.157460
442.80994572643294,80.12085849361284,2022-06-25 16:20:27.174483
442.03547993243495,84.28899383016669,2022-06-25 16:20:27.193469
441.2217807076075,88.44964798803862,2022-06-25 16:20:27.210485
440.3689202728777,92.6024516829867,2022-06-25 16:20:27.227498
439.4769743249768,96.747036327547,2022-06-25 16:20:27.245486
438.54602202972114,100.88303406374803,2022-06-25 16:20:27.262502
437.576146014986,105.0100777957605,2022-06-25 16:20:27.278505
436.5674323633716,109.12780122247926,2022-06-25 16:20:27.294509
435.519970604563,113.23583887003502,2022-06-25 16:20:27.311494
434.43385370738366,117.3338261242323,2022-06-25 16:20:27.328505
433.3091780715436,121.42139926291125,2022-06-25 16:20:27.345514
432.1460435190839,125.49819548823035,2022-06-25 16:20:27.362504
430.9445532855162,129.56385295886696,2022-06-25 16:20:27.378508
429.7048140106605,133.61801082213304,2022-06-25 16:20:27.396521
428.42693572917983,137.66030924600304,2022-06-25 16:20:27.413530
427.1110318608142,141.69038945105135,2022-06-25 16:20:27.429533
425.75721920031344,145.70789374229605,2022-06-25 16:20:27.446543
424.36561790707174,149.7124655409469,2022-06-25 16:20:27.462527
422.93635149446186,153.70374941605365,2022-06-25 16:20:27.480539
421.4695468188732,157.68139111605294,2022-06-25 16:20:27.497555
