x_data,y_data,time
800,-280,2022-05-27 01:39:36.388591
800,-290,2022-05-27 01:39:36.411663
800,-300,2022-05-27 01:39:36.434798
800,-310,2022-05-27 01:39:36.458102
800,-320,2022-05-27 01:39:36.481136
800,-330,2022-05-27 01:39:36.504173
800,-340,2022-05-27 01:39:36.527761
800,-350,2022-05-27 01:39:36.550787
800,-360,2022-05-27 01:39:36.573942
800,-370,2022-05-27 01:39:36.597261
800,-380,2022-05-27 01:39:36.620326
800,-390,2022-05-27 01:39:36.643550
800,-400,2022-05-27 01:39:36.666716
800,-410,2022-05-27 01:39:36.689723
800,-420,2022-05-27 01:39:36.712897
800,-430,2022-05-27 01:39:36.736384
800,-440,2022-05-27 01:39:36.759439
800,-450,2022-05-27 01:39:36.782522
800,-460,2022-05-27 01:39:36.805798
800,-470,2022-05-27 01:39:36.828843
800,-480,2022-05-27 01:39:36.852060
800,-490,2022-05-27 01:39:36.875338
800,-500,2022-05-27 01:39:36.898446
790,-500,2022-05-27 01:39:36.921733
780,-500,2022-05-27 01:39:36.944911
770,-500,2022-05-27 01:39:36.968074
760,-500,2022-05-27 01:39:36.991239
750,-500,2022-05-27 01:39:37.014386
740,-500,2022-05-27 01:39:37.037649
730,-500,2022-05-27 01:39:37.060755
720,-500,2022-05-27 01:39:37.084072
710,-500,2022-05-27 01:39:37.107251
700,-500,2022-05-27 01:39:37.130443
690,-500,2022-05-27 01:39:37.153478
680,-500,2022-05-27 01:39:37.176577
670,-500,2022-05-27 01:39:37.199676
660,-500,2022-05-27 01:39:37.222973
650,-500,2022-05-27 01:39:37.246039
640,-500,2022-05-27 01:39:37.269104
630,-500,2022-05-27 01:39:37.292664
620,-500,2022-05-27 01:39:37.315787
610,-500,2022-05-27 01:39:37.338817
600,-500,2022-05-27 01:39:37.362096
590,-500,2022-05-27 01:39:37.385186
580,-500,2022-05-27 01:39:37.408350
570,-500,2022-05-27 01:39:37.431648
560,-500,2022-05-27 01:39:37.454542
550,-500,2022-05-27 01:39:37.478127
540,-500,2022-05-27 01:39:37.501292
530,-500,2022-05-27 01:39:37.524461
520,-500,2022-05-27 01:39:37.547567
510,-500,2022-05-27 01:39:37.570698
500,-500,2022-05-27 01:39:37.593732
490,-500,2022-05-27 01:39:37.616939
480,-500,2022-05-27 01:39:37.640207
470,-500,2022-05-27 01:39:37.663877
460,-500,2022-05-27 01:39:37.686993
450,-500,2022-05-27 01:39:37.710002
440,-500,2022-05-27 01:39:37.733010
430,-500,2022-05-27 01:39:37.756113
420,-500,2022-05-27 01:39:37.779252
410,-500,2022-05-27 01:39:37.802296
400,-500,2022-05-27 01:39:37.825692
390,-500,2022-05-27 01:39:37.848865
380,-500,2022-05-27 01:39:37.871906
370,-500,2022-05-27 01:39:37.895052
360,-500,2022-05-27 01:39:37.918295
350,-500,2022-05-27 01:39:37.941570
340,-500,2022-05-27 01:39:37.964570
330,-500,2022-05-27 01:39:37.987904
320,-500,2022-05-27 01:39:38.011124
310,-500,2022-05-27 01:39:38.034244
300,-500,2022-05-27 01:39:38.057299
290,-500,2022-05-27 01:39:38.080323
280,-500,2022-05-27 01:39:38.103349
270,-500,2022-05-27 01:39:38.126880
260,-500,2022-05-27 01:39:38.150041
250,-500,2022-05-27 01:39:38.173051
240,-500,2022-05-27 01:39:38.196425
230,-500,2022-05-27 01:39:38.219421
220,-500,2022-05-27 01:39:38.242514
210,-500,2022-05-27 01:39:38.265996
200,-500,2022-05-27 01:39:38.288973
190,-500,2022-05-27 01:39:38.312078
180,-500,2022-05-27 01:39:38.335573
170,-500,2022-05-27 01:39:38.358517
160,-500,2022-05-27 01:39:38.381498
150,-500,2022-05-27 01:39:38.404988
140,-500,2022-05-27 01:39:38.428223
130,-500,2022-05-27 01:39:38.451287
120,-500,2022-05-27 01:39:38.474549
110,-500,2022-05-27 01:39:38.497669
100,-500,2022-05-27 01:39:38.520793
90,-500,2022-05-27 01:39:38.543975
80,-500,2022-05-27 01:39:38.567097
70,-500,2022-05-27 01:39:38.590082
60,-500,2022-05-27 01:39:38.613484
50,-500,2022-05-27 01:39:38.636618
40,-500,2022-05-27 01:39:38.659738
30,-500,2022-05-27 01:39:38.683113
20,-500,2022-05-27 01:39:38.706118
10,-500,2022-05-27 01:39:38.729286
0,-500,2022-05-27 01:39:38.752499
-10,-500,2022-05-27 01:39:38.775481
-20,-500,2022-05-27 01:39:38.798611
-30,-500,2022-05-27 01:39:38.822175
-40,-500,2022-05-27 01:39:38.845427
-50,-500,2022-05-27 01:39:38.868432
-60,-500,2022-05-27 01:39:38.891761
-70,-500,2022-05-27 01:39:38.914964
-80,-500,2022-05-27 01:39:38.937970
-90,-500,2022-05-27 01:39:38.961184
-100,-500,2022-05-27 01:39:38.984267
-110,-500,2022-05-27 01:39:39.007278
-120,-500,2022-05-27 01:39:39.030819
-130,-500,2022-05-27 01:39:39.053909
-140,-500,2022-05-27 01:39:39.077024
-150,-500,2022-05-27 01:39:39.100294
-160,-500,2022-05-27 01:39:39.123420
-170,-500,2022-05-27 01:39:39.146559
-180,-500,2022-05-27 01:39:39.169802
-190,-500,2022-05-27 01:39:39.192961
-200,-500,2022-05-27 01:39:39.216116
-210,-500,2022-05-27 01:39:39.239386
-220,-500,2022-05-27 01:39:39.262446
-230,-500,2022-05-27 01:39:39.285534
-240,-500,2022-05-27 01:39:39.308893
-250,-500,2022-05-27 01:39:39.331985
-260,-500,2022-05-27 01:39:39.355040
-270,-500,2022-05-27 01:39:39.378474
-280,-500,2022-05-27 01:39:39.401557
-290,-500,2022-05-27 01:39:39.424730
-300,-500,2022-05-27 01:39:39.447866
-310,-500,2022-05-27 01:39:39.470878
-320,-500,2022-05-27 01:39:39.493948
-330,-500,2022-05-27 01:39:39.517517
-340,-500,2022-05-27 01:39:39.540622
-350,-500,2022-05-27 01:39:39.563585
-360,-500,2022-05-27 01:39:39.587118
-370,-500,2022-05-27 01:39:39.610274
-380,-500,2022-05-27 01:39:39.633436
-390,-500,2022-05-27 01:39:39.656565
-400,-500,2022-05-27 01:39:39.679540
-410,-500,2022-05-27 01:39:39.702716
-420,-500,2022-05-27 01:39:39.726194
-430,-500,2022-05-27 01:39:39.749256
-440,-500,2022-05-27 01:39:39.772316
-450,-500,2022-05-27 01:39:39.795653
-460,-500,2022-05-27 01:39:39.818669
-470,-500,2022-05-27 01:39:39.841945
-480,-500,2022-05-27 01:39:39.865151
-490,-500,2022-05-27 01:39:39.888269
-500,-500,2022-05-27 01:39:39.911270
-510,-500,2022-05-27 01:39:39.934697
-520,-500,2022-05-27 01:39:39.957908
-530,-500,2022-05-27 01:39:39.981012
-540,-500,2022-05-27 01:39:40.004157
-550,-500,2022-05-27 01:39:40.027293
-560,-500,2022-05-27 01:39:40.050382
-570,-500,2022-05-27 01:39:40.073847
-580,-500,2022-05-27 01:39:40.096943
-590,-500,2022-05-27 01:39:40.120193
-600,-500,2022-05-27 01:39:40.143313
-610,-500,2022-05-27 01:39:40.166385
-620,-500,2022-05-27 01:39:40.189522
-630,-500,2022-05-27 01:39:40.212787
-640,-500,2022-05-27 01:39:40.235855
-650,-500,2022-05-27 01:39:40.259407
-660,-500,2022-05-27 01:39:40.282601
-670,-500,2022-05-27 01:39:40.305552
-680,-500,2022-05-27 01:39:40.328655
-690,-500,2022-05-27 01:39:40.351895
-700,-500,2022-05-27 01:39:40.374944
-710,-500,2022-05-27 01:39:40.398107
-720,-500,2022-05-27 01:39:40.421379
-730,-500,2022-05-27 01:39:40.444629
-740,-500,2022-05-27 01:39:40.467678
-750,-500,2022-05-27 01:39:40.491056
-760,-500,2022-05-27 01:39:40.514067
-770,-500,2022-05-27 01:39:40.537313
-780,-500,2022-05-27 01:39:40.560418
-790,-500,2022-05-27 01:39:40.583845
-800,-500,2022-05-27 01:39:40.606997
-800,-490,2022-05-27 01:39:40.630159
-800,-480,2022-05-27 01:39:40.653193
-800,-470,2022-05-27 01:39:40.676261
-800,-460,2022-05-27 01:39:40.699515
-800,-450,2022-05-27 01:39:40.722675
-800,-440,2022-05-27 01:39:40.745776
-800,-430,2022-05-27 01:39:40.769074
-800,-420,2022-05-27 01:39:40.792208
-800,-410,2022-05-27 01:39:40.815353
-800,-400,2022-05-27 01:39:40.838792
-800,-390,2022-05-27 01:39:40.861816
-800,-380,2022-05-27 01:39:40.884938
-800,-370,2022-05-27 01:39:40.908096
-800,-360,2022-05-27 01:39:40.931371
-800,-350,2022-05-27 01:39:40.954522
-800,-340,2022-05-27 01:39:40.977633
-800,-330,2022-05-27 01:39:41.000728
-800,-320,2022-05-27 01:39:41.023823
-800,-310,2022-05-27 01:39:41.047180
-800,-300,2022-05-27 01:39:41.070307
-800,-290,2022-05-27 01:39:41.093473
-800,-280,2022-05-27 01:39:41.116694
-800,-270,2022-05-27 01:39:41.139984
-800,-260,2022-05-27 01:39:41.163059
-800,-250,2022-05-27 01:39:41.186237
-800,-240,2022-05-27 01:39:41.209243
-800,-230,2022-05-27 01:39:41.232367
-800,-220,2022-05-27 01:39:41.255765
-800,-210,2022-05-27 01:39:41.278773
-800,-200,2022-05-27 01:39:41.301831
-800,-190,2022-05-27 01:39:41.325299
-800,-180,2022-05-27 01:39:41.348221
-800,-170,2022-05-27 01:39:41.371170
-800,-160,2022-05-27 01:39:41.394922
-800,-150,2022-05-27 01:39:41.417912
-800,-140,2022-05-27 01:39:41.441019
-800,-130,2022-05-27 01:39:41.464406
-800,-120,2022-05-27 01:39:41.487536
-800,-110,2022-05-27 01:39:41.510546
-800,-100,2022-05-27 01:39:41.533978
-800,-90,2022-05-27 01:39:41.557034
-800,-80,2022-05-27 01:39:41.580024
-800,-70,2022-05-27 01:39:41.603397
-800,-60,2022-05-27 01:39:41.626536
-800,-50,2022-05-27 01:39:41.649619
-800,-40,2022-05-27 01:39:41.672910
-800,-30,2022-05-27 01:39:41.695883
-800,-20,2022-05-27 01:39:41.718972
-800,-10,2022-05-27 01:39:41.742492
-800,0,2022-05-27 01:39:41.765485
-800,10,2022-05-27 01:39:41.788534
-800,20,2022-05-27 01:39:41.812033
-800,30,2022-05-27 01:39:41.835086
-800,40,2022-05-27 01:39:41.858217
-800,50,2022-05-27 01:39:41.881559
-800,60,2022-05-27 01:39:41.904472
-800,70,2022-05-27 01:39:41.927506
-800,80,2022-05-27 01:39:41.951013
-800,90,2022-05-27 01:39:41.974277
-800,100,2022-05-27 01:39:41.997432
-800,110,2022-05-27 01:39:42.020538
-800,120,2022-05-27 01:39:42.043631
-800,130,2022-05-27 01:39:42.066818
-800,140,2022-05-27 01:39:42.090196
-800,150,2022-05-27 01:39:42.113391
-800,160,2022-05-27 01:39:42.136406
-800,170,2022-05-27 01:39:42.159651
-800,180,2022-05-27 01:39:42.182794
-800,190,2022-05-27 01:39:42.205912
-800,200,2022-05-27 01:39:42.229258
-800,210,2022-05-27 01:39:42.252245
-800,220,2022-05-27 01:39:42.275410
-800,230,2022-05-27 01:39:42.298694
-800,240,2022-05-27 01:39:42.321946
-800,250,2022-05-27 01:39:42.345080
-800,260,2022-05-27 01:39:42.368219
-800,270,2022-05-27 01:39:42.391206
-800,280,2022-05-27 01:39:42.414327
-800,290,2022-05-27 01:39:42.437892
-800,300,2022-05-27 01:39:42.461024
-800,310,2022-05-27 01:39:42.484206
-800,320,2022-05-27 01:39:42.507301
-800,330,2022-05-27 01:39:42.530368
-800,340,2022-05-27 01:39:42.553460
-800,350,2022-05-27 01:39:42.576779
-800,360,2022-05-27 01:39:42.599832
-800,370,2022-05-27 01:39:42.623036
-800,380,2022-05-27 01:39:42.646266
-800,390,2022-05-27 01:39:42.669397
-800,400,2022-05-27 01:39:42.692640
-800,410,2022-05-27 01:39:42.715943
-800,420,2022-05-27 01:39:42.738921
-800,430,2022-05-27 01:39:42.761986
-800,440,2022-05-27 01:39:42.785335
-800,450,2022-05-27 01:39:42.808357
-800,460,2022-05-27 01:39:42.831492
-800,470,2022-05-27 01:39:42.854950
-800,480,2022-05-27 01:39:42.877953
-800,490,2022-05-27 01:39:42.901144
-800,500,2022-05-27 01:39:42.924571
-790,500,2022-05-27 01:39:42.947740
-780,500,2022-05-27 01:39:42.970845
-770,500,2022-05-27 01:39:42.994009
-760,500,2022-05-27 01:39:43.017055
-750,500,2022-05-27 01:39:43.040220
-740,500,2022-05-27 01:39:43.063666
-730,500,2022-05-27 01:39:43.086825
-720,500,2022-05-27 01:39:43.109986
-710,500,2022-05-27 01:39:43.133100
-700,500,2022-05-27 01:39:43.156278
-690,500,2022-05-27 01:39:43.179371
-680,500,2022-05-27 01:39:43.202615
-670,500,2022-05-27 01:39:43.225781
-660,500,2022-05-27 01:39:43.248961
-650,500,2022-05-27 01:39:43.272291
-640,500,2022-05-27 01:39:43.295290
-630,500,2022-05-27 01:39:43.318478
-620,500,2022-05-27 01:39:43.341687
-610,500,2022-05-27 01:39:43.364666
-600,500,2022-05-27 01:39:43.387776
-590,500,2022-05-27 01:39:43.411247
-580,500,2022-05-27 01:39:43.434287
-570,500,2022-05-27 01:39:43.457453
-560,500,2022-05-27 01:39:43.480780
-550,500,2022-05-27 01:39:43.503789
-540,500,2022-05-27 01:39:43.526833
-530,500,2022-05-27 01:39:43.550345
-520,500,2022-05-27 01:39:43.573364
-510,500,2022-05-27 01:39:43.596494
-500,500,2022-05-27 01:39:43.619911
-490,500,2022-05-27 01:39:43.642938
-480,500,2022-05-27 01:39:43.666044
-470,500,2022-05-27 01:39:43.689408
-460,500,2022-05-27 01:39:43.712658
-450,500,2022-05-27 01:39:43.735793
-440,500,2022-05-27 01:39:43.758933
-430,500,2022-05-27 01:39:43.781918
-420,500,2022-05-27 01:39:43.805044
-410,500,2022-05-27 01:39:43.828578
-400,500,2022-05-27 01:39:43.851835
-390,500,2022-05-27 01:39:43.874981
