x_data,y_data,time
0.0,0.0,2022-05-27 12:30:08.133594
2.6995950182246095e-05,0.0008995950303740888,2022-05-27 12:30:08.146598
0.00021587042332600053,0.003593521943766735,2022-05-27 12:30:08.174814
0.0007280162485038894,0.008067217137397152,2022-05-27 12:30:08.185396
0.0017238557849604387,0.014296444356295674,2022-05-27 12:30:08.211262
0.003362357980655982,0.02224734925356095,2022-05-27 12:30:08.222232
0.005800558178996703,0.031876535646335136,2022-05-27 12:30:08.247676
0.009193081583212989,0.043131163339334935,2022-05-27 12:30:08.258769
0.013691671282202951,0.05594906735147691,2022-05-27 12:30:08.283639
0.019444721734615793,0.07025889834507343,2022-05-27 12:30:08.294073
0.02659681859952056,0.08598028402130453,2022-05-27 12:30:08.317458
0.03528828579220115,0.10302401121024131,2022-05-27 12:30:08.327662
0.04565474063245165,0.12129222834866034,2022-05-27 12:30:08.351097
0.05782665794023286,0.14067866800429732,2022-05-27 12:30:08.361212
0.07192894391970817,0.16106888907109115,2022-05-27 12:30:08.384108
0.08808052065752409,0.18234053822641705,2022-05-27 12:30:08.394197
0.10639392204475766,0.20436363020834705,2022-05-27 12:30:08.417139
0.12697490191424424,0.22700084643865992,2022-05-27 12:30:08.427258
0.1499220551660478,0.25010785148569115,2022-05-27 12:30:08.450013
0.17532645263366659,0.2735336268302211,2022-05-27 12:30:08.460117
0.20327129042221273,0.2971208213674842,2022-05-27 12:30:08.482896
0.2338315544272868,0.3207061180490931,2022-05-27 12:30:08.492930
0.26707370071962766,0.3441206160402521,2022-05-27 12:30:08.515661
0.30305535245587883,0.3671902277401224,2022-05-27 12:30:08.525821
0.34182501395001164,0.38973608998664,2022-05-27 12:30:08.548666
0.3834218025131255,0.41157498874152426,2022-05-27 12:30:08.558715
0.42787519864152956,0.43251979652666955,2022-05-27 12:30:08.581443
0.4752048151042504,0.4523799218596412,2022-05-27 12:30:08.591495
0.5254201854514382,0.47096176991362704,2022-05-27 12:30:08.614317
0.5785205724346049,0.48806921360595695,2022-05-27 12:30:08.624375
0.6344947967982614,0.5035040742992383,2022-05-27 12:30:08.647082
0.6933210868703787,0.5170666112802843,2022-05-27 12:30:08.657248
0.7549669493462,0.5285560191643761,2022-05-27 12:30:08.680117
0.81938906162637,0.537770932356014,2022-05-27 12:30:08.690289
0.8865331860361171,0.5445099356822163,2022-05-27 12:30:08.713035
0.9563341062174037,0.5485720803006291,2022-05-27 12:30:08.723154
1.028715585950603,0.5497574039722504,2022-05-27 12:30:08.746148
1.1035903506263864,0.547867454777457,2022-05-27 12:30:08.756295
1.1808600915522016,0.5427058173442822,2022-05-27 12:30:08.778926
1.2604154932409959,0.5340786406495364,2022-05-27 12:30:08.789015
1.3421362837928057,0.52179516644641,2022-05-27 12:30:08.811855
1.4258913084424651,0.50566825736666,2022-05-27 12:30:08.821948
1.5115386263091029,0.4855149237413721,2022-05-27 12:30:08.844578
1.5989256303453256,0.4611568481816175,2022-05-27 12:30:08.854644
1.687889190446065,0.4324209069590948,2022-05-27 12:30:08.877542
1.7782558196390859,0.39913968722706844,2022-05-27 12:30:08.887593
1.8698418632411213,0.36115199912359586,2022-05-27 12:30:08.911983
1.9624537108256357,0.31830338180216,2022-05-27 12:30:08.922129
2.055888030810281,0.2704466024394186,2022-05-27 12:30:08.944947
2.1499320274343745,0.21744214727582073,2022-05-27 12:30:08.955037
2.2443637198591224,0.15915870375233154,2022-05-27 12:30:08.978272
2.3389522430859984,0.09547363281544045,2022-05-27 12:30:08.988364
2.433458170351646,0.026273430472999525,2022-05-27 12:30:09.011264
2.527633856621,-0.0485458223047686,2022-05-27 12:30:09.021327
2.621223802764043,-0.12907802223154857,2022-05-27 12:30:09.044051
2.7139650399657937,-0.21540661977633294,2022-05-27 12:30:09.054108
2.805587533883849,-0.30760420952181217,2022-05-27 12:30:09.076900
2.8958146080330214,-0.40573213565424726,2022-05-27 12:30:09.086986
2.984363385842522,-0.5098401134106256,2022-05-27 12:30:09.109805
3.070945250797668,-0.6199658672888777,2022-05-27 12:30:09.120122
3.155266324045352,-0.7361347868056014,2022-05-27 12:30:09.143162
3.23702795881053,-0.85835960056315,2022-05-27 12:30:09.153337
3.315927250939811,-0.9866400693640732,2022-05-27 12:30:09.175972
3.391657564857946,-1.1209626990858632,2022-05-27 12:30:09.186089
3.4639090741935816,-1.261300474002671,2022-05-27 12:30:09.208962
3.532369316302213,-1.4076126112132683,2022-05-27 12:30:09.219079
3.596723759886807,-1.5598443368059867,2022-05-27 12:30:09.241768
3.6566563848901437,-1.7179266843617442,2022-05-27 12:30:09.251930
3.7118502738075843,-1.8817763163656194,2022-05-27 12:30:09.274870
3.7619882135447495,-2.0512953690656985,2022-05-27 12:30:09.284991
3.8067533069215336,-2.2263713212853715,2022-05-27 12:30:09.307650
3.8458295929019926,-2.406876887661537,2022-05-27 12:30:09.317686
3.8789026746090247,-2.5926699367468586,2022-05-27 12:30:09.340541
3.90566035416336,-2.7835934343787594,2022-05-27 12:30:09.350676
3.92579327336833,-2.9794754126818983,2022-05-27 12:30:09.373455
3.9389955592451016,-3.1801289650338664,2022-05-27 12:30:09.383657
3.9449654734077053,-3.3853522672863923,2022-05-27 12:30:09.406492
3.9434060642531428,-3.5949286254961366,2022-05-27 12:30:09.416567
3.934025820929307,-3.8086265503802657,2022-05-27 12:30:09.439320
3.9165393280322447,-4.026199858672783,2022-05-27 12:30:09.449393
3.8906679199746295,-4.247387801517574,2022-05-27 12:30:09.472291
3.856140333959068,-4.471915219994005,2022-05-27 12:30:09.482427
