# x, y, dx, dy, 1st best, 2nd best
166,22,0,0,2,81
478,22,0,0,1,35
726,24,0,-2,23,81
842,22,0,0,7,22
718,24,0,0,6,78
658,26,0,0,2,113
698,26,0,0,12,87
240,28,-2,0,18,72
298,28,0,0,3,56
562,28,0,0,3,66
986,28,0,0,7,68
996,28,0,0,7,62
1042,28,0,0,4,63
322,30,0,0,4,59
892,28,2,2,14,45
1012,30,0,0,5,49
1030,30,0,0,5,47
138,32,0,0,2,89
156,32,0,0,0,29
286,32,0,0,2,53
454,32,0,0,6,49
948,32,0,0,1,68
990,32,0,0,8,63
118,32,0,2,11,99
148,34,0,0,3,26
182,34,0,0,5,81
520,34,0,0,4,70
142,36,0,0,3,22
414,36,0,0,4,24
530,36,0,0,3,58
560,34,0,2,21,32
1042,36,0,0,3,73
370,38,0,0,6,76
582,38,0,0,4,109
664,36,0,2,22,76
194,40,0,0,8,72
416,40,0,0,3,21
424,42,0,0,6,41
466,42,0,0,9,39
562,42,0,0,3,36
632,42,0,0,4,100
892,28,-10,14,23,40
732,44,0,0,5,87
944,44,0,0,2,86
974,44,0,0,9,90
176,46,0,0,1,79
282,46,0,0,2,53
288,46,0,0,4,83
322,46,0,0,7,64
872,50,0,-2,8,29
832,52,0,-2,11,18
592,52,0,0,7,54
1010,52,0,0,9,68
804,54,0,0,7,80
1042,54,0,0,4,85
238,56,0,0,4,84
330,56,0,0,5,70
668,56,0,0,3,86
864,56,0,0,0,26
116,58,0,0,8,47
1072,58,0,0,6,59
760,60,0,0,4,69
782,60,0,0,13,90
900,60,0,0,0,31
968,62,0,0,6,65
508,64,0,0,6,68
690,64,0,0,4,81
942,64,0,0,8,35
1072,66,0,-2,16,68
170,66,0,0,2,90
282,66,0,0,6,76
362,66,0,0,5,57
556,66,0,0,6,73
662,66,0,0,5,100
238,68,0,0,5,87
290,68,0,0,8,80
820,68,0,0,3,22
1088,68,0,0,1,91
114,70,0,0,6,45
454,70,0,0,9,99
506,70,0,0,2,51
782,70,0,0,4,67
856,70,0,0,4,37
144,72,0,0,7,113
888,72,0,0,5,31
900,72,0,0,2,25
912,72,0,0,4,23
458,74,0,0,3,90
136,76,0,0,7,89
1036,76,0,0,7,39
782,78,0,0,5,62
582,78,0,2,20,67
682,80,0,0,2,101
732,80,0,0,3,77
