# x, y, dx, dy, 1st best, 2nd best
534,22,0,0,12,93
730,22,0,0,7,81
866,22,0,0,6,74
1042,22,0,0,13,114
674,24,0,0,4,88
574,26,-2,0,22,98
318,30,0,0,9,95
456,30,0,0,11,54
602,30,0,0,9,76
706,30,0,0,3,60
778,30,0,0,10,95
198,32,0,0,5,89
570,32,0,0,11,60
756,32,0,0,8,80
804,32,0,0,4,73
256,36,0,0,4,52
262,36,0,0,7,51
354,36,0,0,6,71
514,36,0,0,6,73
708,36,0,0,5,59
716,36,0,0,3,58
856,36,-2,0,10,36
818,38,0,0,6,86
698,40,0,0,8,83
776,42,0,0,5,85
316,42,0,2,23,60
448,44,0,0,3,43
858,44,0,0,1,30
462,46,0,0,15,45
212,48,0,0,4,40
604,46,0,2,16,51
880,48,0,0,5,39
1008,48,0,0,8,73
540,50,0,0,7,56
560,50,0,0,6,55
624,50,0,0,8,58
874,50,0,0,6,16
360,52,-2,0,18,40
1042,52,0,0,3,68
186,54,0,0,6,44
666,54,0,0,12,82
1052,54,0,0,6,73
510,56,0,0,8,66
912,60,4,-4,15,48
980,56,0,0,9,74
192,58,0,0,6,86
416,60,0,0,7,72
912,60,-2,0,9,34
330,62,0,0,10,54
336,62,0,0,7,72
1058,62,0,0,3,103
1092,64,0,0,13,66
188,66,0,0,2,82
936,66,0,0,9,69
996,66,0,0,11,105
770,70,0,-2,18,76
886,68,0,0,1,13
216,70,0,0,4,62
222,68,0,2,21,61
238,68,0,2,16,49
282,70,0,0,11,74
448,70,0,0,4,40
454,70,0,0,9,39
898,70,0,0,2,36
938,70,0,0,6,38
1046,70,0,0,19,86
704,72,0,0,5,73
890,74,0,-2,9,28
358,74,0,0,6,55
592,74,0,0,5,56
352,76,0,0,3,39
758,76,0,0,7,62
850,76,0,0,3,24
1092,76,0,0,12,75
500,78,0,0,11,77
606,78,0,0,3,52
726,80,0,0,5,105
754,80,0,0,9,61
450,82,0,0,9,43
550,82,0,0,4,72
966,84,0,-2,16,45
1062,82,0,0,4,57
302,84,0,0,11,90
396,84,0,0,2,73
1092,84,0,0,5,85
966,84,-2,2,14,37
790,88,0,0,10,76
308,92,0,0,8,91
564,92,0,0,11,85
624,90,0,2,17,52
1060,92,0,0,6,57
362,94,0,0,5,54
658,94,0,0,9,62
720,94,0,0,4,123
814,94,0,2,15,73
1002,96,0,0,12,83
324,98,0,0,3,72
520,98,0,0,8,60
598,98,0,2,18,67
752,100,0,0,6,57
236,102,0,0,7,64
376,102,0,0,7,58
946,102,0,0,3,30
720,104,0,0,9,111
766,104,0,0,4,92
892,104,0,0,7,40
928,104,0,0,5,60
480,106,0,0,5,54
976,106,0,0,4,39
494,108,0,0,6,92
784,108,0,0,11,60
816,108,0,0,2,66
488,110,0,0,8,66
554,110,0,0,9,122
238,112,0,0,6,57
984,112,0,0,5,29
780,114,0,0,9,104
320,116,0,0,3,77
718,116,0,0,7,91
218,118,0,0,10,67
856,118,0,0,7,45
912,118,0,0,6,55
950,118,0,0,8,50
994,118,0,0,3,36
