# x, y, dx, dy, 1st best, 2nd best
190,24,0,0,18,76
450,24,0,0,4,72
596,24,0,0,18,91
802,24,0,0,8,78
880,24,0,0,18,76
930,22,0,2,4,75
488,26,0,0,14,87
716,26,0,0,8,103
756,26,0,2,20,57
808,28,0,0,5,81
178,30,0,0,14,75
272,30,0,0,6,48
746,30,0,0,22,60
934,26,-2,4,16,37
444,32,0,0,11,35
254,34,0,0,10,73
536,34,0,0,11,57
784,34,0,0,20,77
834,34,0,0,12,71
390,36,0,2,16,67
460,38,0,0,10,78
552,38,0,0,10,60
676,36,0,2,19,57
930,36,0,2,6,35
684,38,0,2,20,50
816,38,0,2,9,77
844,38,0,2,8,58
906,38,0,2,16,57
208,42,0,0,17,70
404,42,0,0,17,74
738,40,0,2,12,49
1046,42,0,0,7,19
172,44,0,0,12,57
542,42,0,2,14,97
772,44,0,0,8,60
296,46,0,0,15,62
464,46,0,0,14,85
890,48,0,0,14,97
140,50,-2,0,10,59
152,50,0,0,8,59
580,50,0,0,10,60
1046,48,0,2,8,24
126,52,0,0,8,78
724,50,0,2,22,99
220,54,-2,0,20,54
342,52,2,2,22,38
1024,52,0,2,10,51
272,56,0,0,6,57
832,54,0,2,14,58
978,58,-6,0,14,32
502,60,-2,0,20,79
978,58,0,2,7,34
440,62,0,0,7,37
418,64,0,2,8,68
540,66,0,0,22,101
554,66,0,0,9,68
588,66,0,0,14,86
622,64,0,2,14,55
980,64,0,2,11,26
194,70,0,0,7,48
454,70,0,0,10,63
688,70,0,2,13,72
1018,72,0,0,18,38
340,74,0,0,10,70
584,72,0,2,20,62
918,72,-2,2,15,45
978,72,0,2,11,33
196,76,0,0,17,45
544,76,0,0,15,77
778,76,0,0,17,99
1008,76,2,0,20,100
794,78,0,0,10,98
840,78,0,0,18,111
248,80,0,0,22,65
552,78,0,2,14,74
746,80,0,0,5,45
486,84,0,0,16,85
892,82,0,2,8,18
1048,86,0,0,16,38
726,88,0,0,6,32
158,90,0,0,18,61
376,90,0,0,5,82
818,90,0,0,4,45
918,88,0,2,13,52
484,92,0,0,15,73
178,94,0,0,5,37
98,96,0,0,8,40
1042,94,0,2,10,52
94,98,0,0,11,27
480,98,0,0,4,95
176,100,0,0,7,67
822,98,0,2,16,52
122,102,0,0,13,87
142,102,0,0,14,86
198,102,0,0,4,36
96,104,0,0,6,24
106,104,0,0,6,44
638,104,0,0,8,59
1034,102,0,2,9,61
64,106,0,0,19,120
294,106,0,0,16,57
356,106,0,0,4,103
900,106,0,0,7,23
260,108,0,0,14,71
754,106,0,2,3,102
390,110,0,0,11,55
432,110,0,0,10,64
338,112,0,0,10,97
544,112,0,0,10,107
222,114,0,0,8,56
652,112,0,2,15,71
810,114,0,0,5,111
936,114,0,0,17,82
982,114,0,0,13,77
230,116,0,0,8,78
674,116,0,0,18,90
704,116,0,0,10,74
300,118,0,0,10,59
548,116,0,2,20,76
226,120,0,0,8,47
564,120,0,0,16,66
796,120,0,0,15,93
708,120,0,2,18,70
512,124,0,0,6,76
898,122,0,2,19,81
390,128,0,-2,10,46
872,126,0,0,18,57
934,126,0,0,12,63
578,128,0,0,16,64
386,132,0,0,4,54
510,132,0,0,7,53
328,134,0,0,14,102
766,134,0,0,15,93
810,132,0,2,12,32
852,134,0,0,15,86
870,132,0,2,20,69
1046,132,0,2,11,50
334,136,0,0,21,96
542,136,0,0,13,75
580,134,0,2,17,50
684,136,0,0,19,65
978,134,0,2,13,52
176,136,6,2,23,56
778,138,0,0,16,48
808,136,0,2,11,37
938,138,0,2,20,71
104,142,0,0,9,64
234,142,0,0,8,88
546,142,0,0,7,54
634,142,2,0,18,52
856,142,0,0,14,75
1044,142,0,0,13,55
768,144,0,2,15,102
788,144,0,2,18,74
1022,146,0,0,10,57
80,150,0,-2,21,48
320,148,0,0,15,59
380,148,0,0,11,87
196,150,0,0,4,55
240,148,0,2,19,62
890,150,0,0,12,77
80,150,2,2,13,64
270,152,0,0,3,41
374,152,0,0,16,100
562,152,0,0,15,57
922,150,0,2,18,66
266,158,-2,-4,20,70
418,156,0,0,8,146
936,158,0,0,18,71
1024,158,0,0,10,66
708,160,0,0,9,92
88,164,0,-2,16,71
360,162,0,0,12,103
524,162,0,0,9,68
550,162,0,0,9,68
