# x, y, dx, dy, 1st best, 2nd best
186,26,2,-2,15,29
88,32,4,-2,11,77
280,32,4,-2,9,44
308,32,4,-2,4,69
250,34,4,-2,8,38
850,52,2,-20,13,19
244,36,4,-2,6,24
176,38,4,-2,7,45
402,50,2,-14,4,23
850,52,0,-16,15,19
258,42,4,-2,8,37
98,44,2,-2,12,56
214,48,4,-2,5,33
654,62,-14,-16,10,42
98,50,2,-2,13,42
384,56,-2,-8,8,25
654,62,-8,-14,9,77
386,62,-8,-12,13,25
654,62,-4,-12,12,78
350,34,-30,18,20,28
850,52,-10,2,20,38
130,58,2,-2,23,90
180,58,4,-2,5,52
464,82,24,-18,8,12
228,68,4,-2,13,48
578,84,10,-18,8,12
728,70,4,-4,20,87
1084,74,-4,-8,2,71
378,76,0,-6,11,22
470,78,20,-8,6,9
1090,80,-2,-10,10,76
442,98,-26,-26,15,48
442,98,0,-26,10,31
612,76,20,-4,22,38
318,64,-24,10,15,20
68,80,2,-4,19,51
112,78,4,-2,13,60
196,84,2,-2,23,58
570,90,2,-8,2,4
216,86,4,-2,5,62
544,94,-6,-10,5,8
570,90,-4,-6,1,5
688,98,-12,-14,17,22
132,94,0,-2,15,73
794,84,8,10,19,31
1066,106,0,-8,17,55
384,102,18,0,17,30
84,106,2,-2,4,76
388,114,-4,-10,10,33
436,108,-8,-4,6,11
766,116,-12,-12,18,35
800,114,-2,-10,3,15
268,110,-12,-4,13,18
610,126,-8,-20,8,20
134,110,2,-2,16,68
468,100,14,8,21,27
252,128,8,-18,8,13
122,118,4,-2,17,69
60,118,4,0,23,62
58,124,2,-2,7,51
766,134,0,-12,13,21
816,136,-4,-14,7,13
868,134,-4,-12,12,27
566,152,2,-28,3,7
816,136,-4,-10,1,9
840,134,24,-8,10,19
560,154,0,-26,5,9
816,136,-4,-6,5,9
840,134,18,-4,23,35
228,158,8,-22,5,8
58,138,2,0,10,37
434,156,-6,-18,11,27
510,164,-22,-26,18,23
838,148,20,-10,23,34
106,144,4,-2,15,70
228,158,-4,-10,10,14
92,154,2,-2,3,57
610,126,12,26,12,20
384,174,-32,-20,10,16
64,156,2,0,8,34
464,174,-6,-16,6,9
460,176,-6,-16,5,8
62,164,2,-2,8,27
136,164,4,-2,13,105
418,186,26,-24,11,15
80,166,0,-2,20,66
126,168,2,-2,11,51
464,174,6,-8,9,12
228,158,-20,10,7,9
736,192,30,-24,22,30
474,160,32,10,10,19
104,174,2,-2,11,51
876,186,0,-8,5,22
876,186,4,-2,9,20
196,196,-2,-10,10,19
804,202,0,-16,7,38
86,192,2,-4,20,41
72,200,2,-2,7,63
418,186,-6,20,8,10
140,210,2,-2,10,119
804,202,-14,10,13,19
66,218,2,-2,2,43
488,238,28,-18,23,37
56,224,2,-2,4,37
310,206,30,16,5,7
404,252,10,-28,8,10
224,242,0,-14,17,23
122,232,2,-2,5,75
68,234,2,-2,5,36
58,238,2,-2,7,43
336,226,14,10,6,23
266,240,12,0,20,26
956,252,-2,-10,3,5
390,256,-20,-10,19,255
162,248,-8,2,9,12
58,260,2,-2,3,25
254,262,10,-4,18,23
254,262,22,-4,14,35
404,252,6,6,12,22
404,252,12,8,18,26
246,268,-16,-6,19,26
64,266,4,-2,8,24
956,294,-12,-28,20,127
972,278,2,-12,12,16
106,270,2,-2,2,186
212,298,28,-28,17,37
890,288,2,-12,20,255
996,298,-2,-10,6,9
954,264,20,28,12,34
96,306,2,0,18,63
