# x, y, dx, dy, 1st best, 2nd best
230,22,0,0,5,47
262,22,0,0,6,92
350,22,0,0,14,67
1036,22,0,0,10,90
308,24,0,0,7,68
588,24,0,0,11,95
748,24,0,0,11,54
568,26,0,0,5,83
184,28,0,0,5,78
862,28,0,0,4,26
284,30,0,0,12,125
354,32,0,0,2,33
596,32,0,0,7,56
416,36,2,-2,19,41
456,34,0,0,6,87
700,34,0,0,5,76
788,34,0,0,3,83
810,34,0,0,8,118
234,36,0,0,4,68
356,36,0,0,4,37
514,34,2,2,15,50
690,38,0,0,2,101
246,40,0,0,2,42
310,40,0,0,4,41
568,38,0,2,9,49
754,38,0,2,23,111
852,40,0,0,2,23
596,44,0,0,9,32
708,44,0,0,7,74
1004,44,0,0,4,77
854,46,0,0,3,26
618,48,0,0,12,77
534,50,0,0,4,50
554,50,0,0,3,60
1048,50,0,0,9,94
206,52,0,0,5,55
354,52,0,0,8,55
664,52,0,0,3,80
320,54,0,0,4,35
870,54,0,0,3,19
976,54,0,0,7,62
282,56,0,0,5,60
328,56,0,0,8,55
504,56,0,0,2,51
1004,56,0,0,9,104
902,60,0,0,1,10
190,62,0,0,4,108
876,62,0,0,1,14
962,62,0,0,15,72
328,64,0,0,7,63
900,64,0,0,2,11
954,64,0,0,8,69
212,68,0,-2,16,45
230,66,0,0,1,71
334,66,0,0,5,52
356,66,0,0,2,38
930,66,0,0,7,32
442,70,0,0,5,55
448,70,0,0,8,74
692,70,0,0,5,84
890,70,0,0,4,35
996,70,0,0,8,40
220,74,0,0,7,83
354,74,0,0,3,37
598,74,0,0,1,62
850,74,0,0,1,11
534,76,0,0,5,49
692,78,2,0,23,99
930,78,0,0,3,49
920,80,0,0,5,26
1008,80,0,0,13,82
1088,80,0,0,7,88
390,84,0,-2,19,67
808,82,0,0,8,65
870,54,-20,28,11,23
496,84,0,0,10,61
166,86,0,0,5,32
390,84,2,2,18,76
658,88,0,0,9,104
264,90,0,0,5,66
556,90,0,0,5,71
652,90,0,0,7,63
1056,90,0,0,9,46
712,92,2,0,10,117
808,92,0,0,11,66
306,94,0,0,6,86
478,94,0,0,10,115
182,98,0,0,19,85
232,98,0,0,6,79
324,100,0,0,3,51
972,104,2,-4,22,34
1048,102,2,-2,11,42
332,102,0,0,2,50
478,102,0,0,3,64
712,102,0,0,6,98
760,102,0,0,6,76
886,102,0,0,2,45
924,102,0,0,6,56
370,104,0,0,5,61
536,104,0,0,13,100
972,104,0,0,5,17
270,106,0,0,7,59
422,106,0,0,9,84
654,108,0,0,7,82
812,108,0,0,2,70
482,110,0,0,6,71
