# x, y, dx, dy, 1st best, 2nd best
302,50,26,-12,14,24
564,30,4,8,21,28
934,68,22,-30,21,29
482,66,10,-24,15,26
482,36,-4,8,6,8
868,68,-2,-22,22,39
464,48,0,0,16,78
302,50,30,2,16,25
568,64,2,-6,15,24
696,82,10,-24,9,255
440,72,6,-12,22,33
836,46,-30,14,12,16
268,46,-2,16,11,19
460,68,0,0,15,23
268,46,0,24,11,15
440,72,0,0,7,22
458,74,0,0,10,17
436,76,0,0,6,15
986,66,-8,12,4,9
572,76,4,6,18,34
534,120,-10,-32,19,28
532,86,6,4,22,48
262,98,-10,-2,19,32
532,86,28,14,20,36
214,106,0,-2,21,28
490,102,-8,2,16,27
676,122,8,-18,6,15
470,104,-10,4,4,12
482,98,-16,12,16,21
434,112,0,0,6,22
424,114,0,0,2,10
268,134,-2,-18,19,32
414,116,2,0,3,11
382,118,0,0,4,7
228,118,-2,2,11,49
520,118,8,4,13,22
374,124,-4,0,5,10
340,124,-4,2,4,6
336,124,-4,4,4,11
534,130,2,0,19,29
1030,132,-6,-2,12,21
352,132,0,0,9,27
766,146,6,-12,17,91
958,136,8,-2,14,21
1030,132,2,2,19,50
582,138,-4,-2,16,37
942,138,-8,-2,11,20
224,136,-2,2,8,21
460,146,28,-8,11,17
638,144,0,-6,14,26
1028,142,-6,-4,9,28
268,134,-6,6,13,30
582,142,24,-2,11,28
1028,142,-2,-2,4,27
918,144,-2,0,10,15
490,152,-8,-4,7,11
942,138,10,10,14,31
708,152,2,0,11,17
712,156,-2,0,2,10
636,156,-2,2,4,17
650,158,-2,0,0,22
432,178,-22,-18,7,9
672,168,-14,-8,6,8
682,162,-4,-2,5,14
618,162,0,0,10,96
766,168,-14,-6,21,28
636,156,4,8,17,22
672,168,-14,-4,5,7
382,174,26,-6,6,8
672,168,-8,0,5,7
960,168,-2,0,13,27
1004,200,12,-30,16,22
382,174,2,-2,1,10
686,176,-6,-4,3,7
572,206,4,-32,21,41
382,174,-4,2,1,8
462,166,6,12,10,19
718,180,-2,0,1,22
902,176,-4,4,7,11
1092,180,-2,0,8,23
382,174,32,10,10,14
304,198,4,-12,11,23
1092,180,8,6,22,29
304,198,-16,-8,12,15
340,196,0,-6,4,13
1042,190,-2,0,7,32
618,192,-16,2,22,35
732,206,-6,-12,19,30
902,176,-12,18,12,255
806,194,6,2,14,37
258,200,10,0,8,13
476,196,-2,4,14,37
1036,200,0,0,7,33
738,214,-10,-8,10,13
902,176,-18,30,14,132
654,210,0,0,6,15
482,196,0,20,23,44
1088,224,-2,0,1,46
340,196,26,30,8,22
378,234,-12,2,15,29
896,238,12,-2,4,70
176,232,-10,6,5,7
780,250,-4,-2,9,23
