# x, y, dx, dy, 1st best, 2nd best
684,26,4,-2,17,38
752,24,4,0,9,140
904,24,4,0,9,56
684,26,2,2,14,19
974,28,0,2,11,91
982,30,2,2,12,35
976,34,4,0,16,29
996,32,4,2,20,53
678,36,2,2,14,25
890,36,2,2,14,57
940,36,2,2,20,54
860,40,2,0,13,77
896,40,4,0,19,65
932,40,4,0,16,55
1048,40,2,0,15,47
742,42,4,0,10,75
1072,42,2,0,7,39
708,50,2,0,18,79
834,50,2,0,12,60
628,56,4,0,21,82
546,68,-2,-4,19,27
646,66,4,0,23,85
802,68,2,0,21,51
944,70,4,0,16,92
684,72,2,0,12,69
864,70,4,2,17,60
972,80,2,2,15,47
602,90,2,-2,19,54
732,88,2,0,21,101
766,88,4,0,18,98
892,86,2,2,21,73
898,86,2,2,14,65
982,86,0,2,22,102
1030,88,2,0,18,71
956,90,4,0,20,58
1038,90,2,0,11,52
546,68,-14,24,19,43
1060,92,2,0,14,92
546,68,14,28,22,77
604,98,2,0,9,56
1018,96,4,2,18,39
628,100,4,0,22,70
754,100,2,0,17,115
906,100,2,0,15,108
588,104,2,-2,21,91
948,102,2,0,8,50
986,102,4,0,16,83
790,106,2,0,10,50
908,106,2,0,12,89
1060,106,4,0,21,114
990,106,2,2,15,76
714,112,2,0,18,76
1054,114,2,0,21,67
1092,116,2,0,19,99
642,122,4,0,20,75
710,132,4,2,14,49
1032,132,2,2,14,46
892,136,2,0,19,79
916,146,2,0,6,85
1068,146,2,0,8,43
308,136,30,14,7,10
672,150,2,0,18,121
804,154,4,0,14,65
838,154,2,2,18,100
872,158,2,0,10,64
966,158,2,0,11,91
1078,162,4,0,16,40
966,164,2,0,8,49
792,166,4,0,17,71
1018,166,2,0,11,122
178,140,26,28,23,255
476,158,32,14,21,53
618,174,2,-2,17,25
718,174,4,0,19,58
788,174,2,0,23,82
1054,176,2,2,7,41
824,180,2,0,16,105
656,182,2,0,11,100
750,182,2,0,10,51
1090,182,4,0,16,48
720,186,2,0,6,97
876,186,4,0,13,41
952,188,2,0,15,52
1072,188,2,2,16,45
830,194,2,0,20,138
1086,194,2,2,14,48
860,198,2,0,8,128
1018,198,2,0,11,49
702,202,2,0,18,57
716,202,4,2,23,71
954,208,2,2,23,79
1032,210,2,2,17,49
320,232,8,-18,23,34
542,214,4,0,17,62
650,214,2,0,13,108
320,232,-28,-16,15,255
1004,216,2,2,18,56
1088,222,2,0,11,57
1094,220,4,2,16,26
