# x, y, dx, dy, 1st best, 2nd best
854,24,-2,0,4,52
860,24,-2,0,6,60
414,24,-2,2,18,78
626,24,-2,2,19,83
902,26,-2,0,9,97
292,30,-2,0,3,28
894,30,-2,0,12,69
948,30,-2,0,13,65
244,32,0,0,18,39
820,32,-2,0,4,82
1064,30,0,2,16,68
286,34,-2,0,21,45
448,32,-2,2,11,54
756,34,-2,0,6,110
938,34,0,0,19,69
290,36,0,0,10,19
488,36,-2,0,15,61
822,38,-2,0,3,81
936,38,-2,0,13,68
1092,38,-2,0,19,106
610,40,-2,0,21,67
1002,40,0,0,7,109
778,42,-2,0,11,66
160,44,-2,0,14,103
240,42,-2,2,12,37
330,42,-2,2,20,114
722,44,-2,0,7,87
880,44,-2,0,9,79
988,44,0,0,12,85
288,44,-2,2,14,30
376,44,-2,2,13,39
450,46,0,0,12,49
852,46,-2,0,10,70
562,52,-2,0,3,76
668,52,-2,0,7,93
732,52,-2,0,15,117
996,52,-2,0,4,39
1032,52,0,0,15,104
436,54,-2,0,12,90
528,54,-2,0,12,82
1040,56,-2,0,13,115
688,58,-2,0,7,87
928,58,0,0,21,54
844,60,-2,0,9,97
298,66,2,0,18,49
250,68,0,0,14,54
292,66,-2,2,12,34
336,66,-2,2,13,34
864,68,-2,0,7,72
1016,68,0,0,20,69
520,70,-2,0,12,46
876,70,-2,0,12,74
1072,70,-2,0,13,57
274,72,-2,0,14,50
748,72,-2,0,13,64
938,72,-2,0,10,53
980,72,-2,0,7,58
266,76,-2,0,12,54
370,74,-2,2,17,51
778,76,-2,0,4,91
586,76,-2,2,14,87
192,78,0,2,15,50
510,80,-2,0,16,60
726,80,-2,0,5,53
696,80,-2,2,23,61
556,86,-2,0,20,95
656,86,-2,0,13,134
918,86,-2,0,5,98
396,88,-2,0,17,103
740,88,0,0,15,141
1086,88,-2,0,7,85
198,90,-2,0,15,77
960,92,-2,0,7,91
970,92,-2,0,7,81
240,94,0,2,23,67
842,96,-2,0,5,88
538,98,-2,0,9,67
894,98,-2,0,5,71
902,98,0,0,20,85
296,102,0,2,15,66
664,104,-2,0,6,83
712,106,-2,0,8,77
824,106,-2,0,9,88
1080,106,0,0,22,70
394,108,-2,0,6,101
782,108,-2,0,10,91
328,110,-2,0,18,63
956,110,-2,0,7,87
978,110,-2,0,11,88
840,112,-2,0,16,84
944,112,-2,0,3,82
824,114,-2,0,8,95
924,114,-2,0,2,48
478,116,-2,0,18,68
1056,116,-2,0,7,67
194,116,0,2,9,32
192,120,-2,0,11,24
384,120,-2,0,12,89
894,120,-2,0,4,106
1004,122,-2,0,10,88
704,124,-2,0,5,58
740,124,-2,0,7,120
182,126,0,0,12,46
300,130,0,0,17,65
976,130,-2,0,12,96
276,130,0,2,19,73
656,132,0,0,22,52
796,132,-2,0,7,101
230,130,2,4,21,73
736,134,-2,0,7,62
844,134,-2,0,6,92
298,136,-2,0,15,69
706,136,-2,0,10,83
814,136,0,0,16,53
876,136,-2,0,11,69
884,136,-2,0,8,60
924,136,-2,0,8,77
938,136,-2,0,6,93
974,138,-2,0,16,80
1012,138,-2,0,13,79
410,140,0,2,22,56
198,142,-2,2,17,44
338,142,-2,2,23,72
578,144,-2,0,11,94
1004,144,-2,0,18,80
1040,144,0,0,17,70
462,146,-2,0,20,72
1060,150,0,0,15,58
182,126,-28,26,20,39
938,152,-2,0,8,56
584,154,-2,0,4,40
492,156,-2,0,10,53
368,162,-2,0,19,87
946,162,-2,0,3,78
332,166,0,-2,22,68
562,164,-2,0,12,32
588,162,0,2,23,93
142,172,-2,-6,22,31
720,166,-2,0,18,60
932,168,-2,0,2,56
164,168,0,2,18,63
172,168,0,2,22,47
624,170,-2,0,12,144
1000,170,-2,0,16,77
1080,170,-2,0,9,75
402,172,-2,0,14,85
452,172,-2,0,19,68
664,172,-2,0,14,38
142,172,0,2,8,11
338,174,-2,0,8,68
774,172,0,2,20,55
890,172,-2,2,18,120
196,176,0,0,23,83
1066,178,-2,-2,15,39
404,178,-2,0,15,76
604,178,-2,0,17,97
424,180,-2,0,15,73
876,180,-2,0,6,104
1044,182,0,0,16,50
266,186,0,0,18,46
1052,186,-2,0,16,91
434,188,0,2,23,63
860,190,-2,0,10,73
716,194,0,-2,15,26
916,194,-2,0,16,98
960,194,-2,0,13,50
402,194,-2,2,17,83
442,196,-2,0,4,60
696,196,-2,0,9,31
988,196,-2,0,18,86
1038,196,0,0,13,43
536,200,0,0,14,76
508,202,-2,0,16,77
654,200,0,2,15,32
172,202,0,2,17,61
548,206,-2,0,8,52
952,206,-2,0,17,108
1022,206,-2,0,8,76
306,208,-2,0,12,40
1090,208,-2,0,11,71
180,210,-2,0,13,80
282,210,-2,0,23,59
370,210,0,0,23,73
452,210,-2,0,17,65
840,210,0,0,18,41
1046,210,-2,0,13,86
552,210,-2,2,20,55
780,212,-2,0,10,53
136,214,-2,0,16,62
868,208,4,6,17,33
982,214,-2,0,12,45
788,216,-2,0,8,47
816,214,-2,2,17,22
626,250,22,-30,11,14
748,222,-2,0,5,11
624,224,-2,0,6,13
588,226,0,2,4,5
780,234,-4,-4,7,18
784,230,-2,0,4,15
356,230,0,2,8,32
896,232,-2,0,10,66
124,232,0,2,14,47
164,232,0,2,14,56
414,260,-20,-26,19,28
406,236,-2,0,6,37
908,236,-2,0,7,61
842,238,-2,0,6,33
948,238,-2,0,3,53
264,240,-2,0,11,40
620,240,-2,0,6,13
716,242,0,-2,1,15
834,240,0,0,10,27
756,234,-8,8,11,26
960,242,-2,0,10,83
526,246,0,-2,9,16
810,256,0,-12,9,15
238,246,0,0,12,54
396,254,-32,-8,20,26
170,248,0,0,22,75
626,250,0,-2,6,16
1082,250,0,0,14,40
142,252,0,0,12,47
234,252,-2,0,13,38
762,254,2,-2,5,14
286,254,0,0,23,68
