# x, y, dx, dy, 1st best, 2nd best
224,24,-2,-2,13,63
1018,24,-2,-2,13,88
446,24,-4,0,12,40
540,28,-4,-2,19,63
908,32,-2,-2,11,66
332,34,-4,0,22,55
838,36,-2,-2,17,66
896,36,-2,-2,11,74
920,34,-4,0,19,39
546,36,-2,0,13,64
688,38,-2,-2,12,99
806,38,-2,-2,15,111
764,38,-2,0,20,94
254,40,-2,0,14,49
968,42,-2,-2,5,76
382,42,-4,0,19,115
946,44,-2,-2,6,87
210,44,-2,0,17,48
410,46,-4,0,13,28
260,38,-2,10,22,34
278,48,-2,0,16,60
628,48,-2,0,12,85
688,48,-2,0,18,94
216,50,-4,0,23,109
256,50,-2,0,9,33
998,64,-2,-2,11,61
556,66,-2,-2,22,108
732,68,-2,-2,14,78
1006,68,-4,-2,18,64
346,68,-2,0,20,57
378,68,-2,0,14,46
260,72,-2,-2,8,20
486,72,-4,-2,22,65
980,72,-2,-2,10,37
1016,74,-2,-2,12,58
1072,66,-4,6,22,29
334,74,-2,0,21,41
464,74,-4,0,21,73
504,76,-2,-2,13,65
946,76,-2,-2,10,56
194,76,-4,0,22,34
636,78,-2,-2,5,34
244,80,-4,-2,21,59
810,80,-2,-2,18,78
154,80,-4,0,16,73
608,82,-4,-2,22,94
1098,82,-2,-2,21,72
1056,84,-2,-2,9,55
924,86,-2,-2,9,76
916,88,-2,-2,19,91
844,94,-2,-2,11,62
128,94,-4,0,16,32
874,96,-4,-2,11,48
202,98,-2,0,12,121
268,98,-4,0,14,30
264,102,-4,-2,18,32
128,104,-2,0,13,65
294,106,-4,0,9,35
212,108,-4,0,14,46
816,110,-4,-2,12,59
892,112,-4,-2,15,63
256,112,-2,0,8,41
1024,114,-2,-2,4,37
180,116,-4,-2,17,47
560,116,-4,-2,14,60
674,118,-4,-2,13,47
1072,116,-2,0,9,13
816,120,-2,-2,17,67
394,122,-4,-2,16,101
1042,122,-4,-2,21,56
542,122,-2,0,20,131
994,122,-2,0,17,33
352,126,-2,0,16,49
612,126,-2,0,14,61
842,128,-2,-2,11,59
984,130,-2,-2,6,52
996,130,-2,-2,12,37
834,130,-4,0,16,64
238,134,-2,0,15,92
400,136,-4,-2,12,56
920,136,-2,-2,21,85
992,136,-2,-2,10,80
1020,136,-2,-2,7,37
200,136,-2,0,3,90
302,138,-2,0,21,91
944,140,-2,-2,10,98
1080,140,-2,-2,6,36
266,140,-2,0,9,56
1076,142,-2,0,17,92
144,144,-4,0,19,51
796,146,-2,-2,23,69
634,146,-2,0,14,67
430,148,-2,0,7,75
654,150,-2,-2,18,63
338,150,-2,0,9,109
544,150,-2,0,15,79
892,152,-2,-2,20,82
1044,152,-2,-2,13,101
560,154,-2,0,10,71
1052,156,-2,-2,16,74
528,156,-2,0,13,78
1092,158,-2,-2,2,14
406,158,-4,0,18,95
676,160,-2,-2,12,83
816,160,-2,-2,15,91
296,164,-2,-2,11,65
302,162,-2,0,8,74
1094,164,-2,-2,0,24
150,164,-2,0,10,65
864,164,-2,0,21,75
364,166,-2,0,13,95
1096,168,-2,-2,5,25
1052,170,-2,-2,10,90
360,170,-2,0,17,93
564,172,-2,0,21,80
146,176,-2,0,9,62
558,178,-2,0,11,80
932,180,-2,-2,16,100
196,180,-2,0,6,62
732,182,-2,-2,13,47
1048,182,-2,-2,9,95
846,184,-2,-2,7,49
116,184,-2,0,5,26
676,194,2,-10,23,41
236,186,-2,0,15,67
908,188,-2,-2,15,113
404,188,-2,0,19,81
470,190,-2,-2,23,50
1082,190,-2,-2,3,37
284,190,-2,0,8,56
492,190,-2,0,17,89
684,192,-4,-2,11,38
714,192,-2,-2,5,28
972,192,-2,-2,6,44
816,192,-2,0,23,56
420,194,-2,0,17,68
460,194,-2,0,15,80
676,194,-4,0,11,33
218,196,-2,0,14,57
558,198,-4,-2,23,55
448,198,-2,0,15,40
738,200,-2,-2,6,25
744,200,-2,-2,6,43
980,200,-2,-2,9,48
992,200,-2,-2,8,50
1080,198,-2,0,19,72
1092,200,-2,-2,5,58
178,200,-2,0,5,54
836,206,-2,-4,20,44
268,204,-2,0,10,64
414,204,-2,0,19,60
624,204,-2,0,1,13
1094,206,-2,-2,4,38
96,206,-2,0,7,28
234,206,-2,0,8,61
514,206,-2,0,13,65
602,196,-16,10,20,25
674,226,0,-18,15,27
272,210,-2,0,14,46
150,212,-2,0,15,65
734,214,-2,-2,13,38
1066,216,-2,-2,7,115
112,218,-2,0,8,48
302,218,-2,0,11,78
868,220,-4,-2,20,59
1050,220,-2,-2,8,69
586,220,-4,0,12,15
880,222,-2,-2,7,46
904,220,-2,0,20,68
1038,222,-2,-2,6,46
112,224,-2,0,5,31
954,226,-2,-2,11,92
116,226,-2,0,6,35
208,226,-4,0,13,91
312,256,8,-30,21,33
1080,230,0,-4,9,35
114,230,-2,0,8,47
170,232,-2,0,13,32
232,232,-2,0,10,71
758,232,-2,0,6,19
874,232,-2,0,14,36
672,248,4,-14,13,18
1080,230,-4,4,13,37
136,240,-2,0,6,79
274,240,-2,0,19,95
346,242,-4,-2,14,27
246,242,-2,0,7,44
312,256,0,-14,23,32
1042,244,-2,-2,2,46
510,228,30,16,13,17
588,246,-2,-2,2,10
360,248,0,-2,5,16
488,246,-2,0,0,9
612,216,-8,30,14,18
1016,246,0,0,23,50
672,248,-2,0,6,17
820,250,-2,-2,6,30
350,252,-2,-2,4,14
360,248,6,2,11,16
428,250,-2,0,9,59
488,246,-2,4,9,14
488,246,-20,6,18,31
828,254,-2,-2,13,27
918,254,-4,-2,10,20
488,246,-30,8,12,16
742,232,-24,22,10,15
788,256,-2,-2,1,20
792,256,-2,0,7,13
990,258,-2,-2,7,59
86,258,-4,0,13,44
86,258,0,0,16,39
296,258,-2,0,6,34
680,260,-2,-2,2,13
810,260,-2,-2,6,20
1044,258,-2,0,12,36
986,262,-2,-2,7,75
506,264,-4,-2,4,9
520,254,28,8,16,21
886,264,-2,-2,6,25
114,264,-2,0,8,61
230,264,-2,0,7,42
846,266,-2,-2,9,49
1004,266,-2,-2,13,63
106,270,-2,-2,23,61
142,268,-2,0,4,67
326,268,-2,0,2,10
588,246,-2,22,13,22
676,268,-4,0,10,23
792,256,-26,12,23,33
780,268,-2,0,10,24
1018,270,-2,-2,5,70
360,272,-2,-2,6,12
454,272,0,-2,9,21
612,270,-4,0,5,16
710,272,-2,-2,4,30
764,268,-4,2,18,38
454,286,28,-14,9,13
534,274,-2,-2,5,15
402,274,-2,0,11,52
444,278,-2,-2,7,17
842,276,-2,0,14,34
488,246,-14,32,4,6
588,246,28,32,18,26
162,276,0,6,18,26
946,282,-2,0,2,11
62,288,-2,0,20,65
794,262,4,26,19,29
1064,290,-2,-2,2,42
124,292,-2,0,4,42
166,292,-2,0,1,46
124,292,6,2,18,57
240,294,-4,0,19,89
562,294,-4,0,18,44
1054,294,-2,0,17,69
1060,296,-2,-2,4,48
338,294,-30,2,11,17
338,294,-2,2,8,10
126,298,0,0,6,31
532,298,-2,0,18,84
444,304,-2,0,13,42
144,306,-2,0,3,32
952,330,26,-24,10,18
202,308,-2,0,10,55
922,308,-2,4,6,10
632,316,-2,0,19,60
706,318,-2,-2,3,24
710,314,-2,2,12,21
786,320,-4,-4,9,19
222,318,-2,0,8,58
952,330,-2,-12,13,17
96,320,-2,0,6,44
760,318,-4,2,9,15
786,320,-6,0,9,17
990,322,-2,-2,4,42
140,322,-2,0,3,83
228,324,-2,-2,12,63
742,322,-2,0,4,24
1056,336,-8,-14,11,18
164,324,-2,0,2,36
664,326,0,-2,18,36
704,328,-2,-4,14,21
706,318,26,6,22,32
840,330,-2,-2,4,21
190,332,-2,-2,10,76
638,332,-2,-2,20,53
830,332,0,-2,8,17
964,322,2,8,13,22
84,334,-2,0,15,85
830,332,-8,2,18,23
1056,336,-2,-2,3,14
292,340,-4,-2,15,48
464,344,-6,-6,9,27
514,338,-2,0,3,19
798,342,-2,-2,4,37
1022,342,-2,-2,7,55
1064,342,-2,-2,3,10
370,342,-2,0,10,30
464,344,-2,-2,5,37
140,344,0,0,17,33
626,346,-2,-2,14,66
490,348,-2,0,6,29
548,350,-2,0,9,26
116,352,-2,0,2,21
232,352,-4,0,7,14
288,352,-2,0,19,38
402,352,-4,0,9,12
464,344,-28,8,15,25
542,354,-2,-2,7,30
748,354,-2,-2,14,45
1026,354,-2,-2,7,63
412,352,0,2,9,12
554,354,-2,0,10,26
128,356,0,2,19,39
376,360,-4,-2,21,27
414,358,-4,0,7,16
420,358,4,0,10,16
728,360,-2,-2,6,39
232,352,-8,8,10,15
502,360,-2,0,10,32
782,362,-2,-2,14,78
530,364,-2,-2,18,43
620,380,-10,-18,21,31
932,362,0,0,20,36
184,366,-2,-2,15,60
810,364,-4,0,18,72
1070,366,-2,-2,0,7
676,368,-2,-2,3,19
386,372,-2,-2,15,40
504,370,-2,0,13,46
874,370,-2,0,20,100
672,372,-2,0,1,19
1092,374,-2,-2,9,45
296,376,0,-2,22,76
964,374,-2,0,20,58
226,376,-2,0,3,14
852,376,-2,0,19,48
574,398,-14,-20,19,28
666,386,2,-8,16,20
136,382,-2,0,6,38
574,398,-16,-12,19,24
568,386,-6,0,10,29
618,388,-2,-2,17,40
886,388,-4,0,20,35
124,390,-2,0,13,41
218,396,-2,-6,5,7
346,392,-6,-2,22,36
648,392,-4,-2,16,36
186,392,-2,0,3,81
368,392,-2,0,15,67
924,394,-2,-2,15,67
180,394,-2,0,2,53
942,396,-2,-2,5,84
1006,386,-4,8,11,14
1080,396,-2,-2,2,9
218,396,-4,0,3,7
822,398,-4,0,7,9
1080,400,0,-2,3,12
794,400,-2,0,6,8
842,400,-2,0,4,19
152,402,-2,0,6,33
394,402,-6,0,8,51
788,402,-2,0,6,26
848,404,-2,-2,2,22
152,408,-2,0,9,37
1006,386,-2,22,18,48
1046,410,-2,-2,6,58
540,418,-4,-8,14,18
426,412,-2,0,4,101
386,418,-4,-4,3,13
170,418,-2,0,6,60
304,418,-2,0,11,17
540,418,-2,0,3,26
154,420,-2,0,2,40
366,422,-2,-2,3,15
386,418,-6,2,12,20
1050,422,-2,-2,10,62
214,440,4,-18,3,6
546,434,4,-12,9,30
246,426,-2,0,16,61
776,426,-4,0,17,26
674,434,-6,-6,15,42
1076,428,-2,0,11,17
146,432,-2,0,1,27
546,434,-2,-2,5,38
546,434,22,-2,16,41
872,434,-2,-2,13,40
284,436,0,0,13,35
214,440,0,-2,0,8
818,440,-2,-2,6,50
768,440,-2,0,13,72
1022,442,-2,-2,9,47
484,452,-8,-8,23,47
830,446,-2,-2,5,61
836,444,-2,0,11,73
976,446,-2,-2,14,58
240,446,-2,0,21,63
476,450,-6,-4,10,36
852,448,-2,-2,6,45
438,448,0,0,16,56
958,472,2,-22,20,32
484,452,0,0,8,40
556,452,-2,0,7,19
678,454,-2,-2,4,21
764,456,-2,-2,5,34
660,454,-2,2,11,32
768,458,-2,-2,2,33
792,456,-2,0,11,48
848,456,-2,0,4,54
146,458,-2,0,2,24
554,460,0,-2,13,37
894,460,-2,-2,17,40
236,460,-2,0,23,61
384,462,-2,0,9,67
416,462,-2,0,16,58
902,462,0,0,20,61
146,464,-2,0,2,28
528,468,-4,-2,8,22
594,468,12,0,23,29
970,470,-2,-2,6,30
358,480,-6,-10,20,58
522,470,-2,0,3,31
836,472,0,-2,19,39
900,470,-2,0,23,38
1050,472,-2,-2,5,41
164,474,-2,-2,12,24
210,474,-2,0,2,37
424,474,-2,0,5,39
684,474,-2,0,7,24
1008,476,-2,-2,13,40
480,476,0,0,14,53
828,478,-2,-2,8,52
656,480,-4,-2,6,21
416,480,-4,0,12,40
1004,480,0,0,18,28
782,482,-2,0,23,48
820,488,2,-6,19,45
836,484,-2,-2,10,48
358,480,2,4,14,42
426,484,-2,0,11,20
500,484,-2,0,11,53
756,484,-2,0,11,81
768,484,-2,0,22,33
772,486,-2,-2,12,27
1072,484,-2,0,5,12
820,488,-2,-2,1,41
1008,486,0,0,9,30
406,488,-4,0,7,31
966,488,0,0,8,32
392,492,-2,-2,6,25
1052,494,-2,-2,12,37
156,498,-2,-2,4,17
198,496,-2,0,13,100
312,496,-2,0,5,46
888,498,-2,-2,4,23
696,504,-6,-6,22,29
1006,498,0,0,16,29
302,500,-4,2,12,22
334,502,-2,0,2,18
912,514,-8,-12,12,19
156,504,-2,0,3,19
1066,508,-2,-2,4,11
332,508,-2,0,2,24
168,510,-2,0,4,48
636,536,20,-26,12,15
332,514,-2,0,3,29
668,528,-6,-14,10,31
290,516,-2,0,4,28
684,530,-8,-12,9,27
730,520,-2,-2,4,9
864,520,-2,-2,13,28
164,520,-2,0,3,39
488,522,-2,-2,2,26
1062,518,0,2,18,25
156,522,-2,0,0,20
290,516,-10,6,22,42
310,520,0,2,12,22
694,524,-4,-2,10,15
458,534,8,-8,10,31
422,520,24,8,19,28
948,548,-14,-20,18,26
966,520,6,8,19,25
310,520,-14,10,22,50
578,532,-4,-2,7,22
578,532,0,0,8,20
636,536,-12,-4,16,20
302,564,24,-30,11,16
862,536,-2,-2,14,25
586,536,-2,0,4,18
230,538,-2,0,8,35
566,522,-22,16,23,31
740,530,0,8,18,23
948,536,-2,2,14,20
154,540,-2,0,3,24
758,542,-2,0,7,12
378,546,-4,-2,6,29
456,544,2,0,6,28
604,548,0,0,8,25
786,548,-2,0,4,17
840,550,-2,-2,9,38
432,552,-4,0,8,17
926,558,-4,-4,16,26
156,556,-2,0,1,16
758,542,18,14,15,36
948,548,28,8,21,31
302,564,-16,-6,12,17
236,560,6,0,14,19
236,560,14,0,5,24
370,560,-6,0,21,46
826,560,-2,0,17,28
890,562,-4,-2,10,31
194,562,2,0,20,26
696,556,12,6,20,57
194,562,-2,2,4,13
302,564,-2,0,3,22
1024,568,-2,-2,5,12
302,564,-4,6,12,17
416,570,-4,0,6,11
1064,572,0,-2,8,16
192,576,-2,-2,4,13
460,594,26,-20,15,36
