# x, y, dx, dy, 1st best, 2nd best
234,24,0,0,9,88
496,24,0,0,9,81
688,24,0,0,2,71
736,24,0,0,2,91
544,30,0,-2,23,60
904,28,0,0,3,72
224,30,0,0,9,58
412,30,2,0,16,54
442,30,0,0,3,71
784,30,0,0,3,78
964,30,0,0,2,83
672,32,0,0,6,89
844,32,0,0,6,66
730,34,0,0,8,95
794,34,0,0,6,73
812,34,0,0,6,88
976,34,0,0,3,87
1078,34,0,0,2,57
292,36,0,0,8,92
918,36,0,0,0,79
954,36,0,0,3,52
960,36,0,0,1,50
526,38,0,0,7,89
694,38,0,0,4,132
842,38,0,0,1,70
1082,38,0,0,0,49
412,42,2,-2,23,66
890,40,0,0,4,59
128,42,0,0,14,49
256,42,0,0,5,51
384,42,0,0,4,98
994,42,0,0,3,86
430,44,0,0,5,36
624,44,0,0,7,62
668,46,0,0,7,64
694,46,0,0,4,80
714,48,0,0,1,72
212,52,0,0,9,27
258,52,0,0,4,46
264,52,0,0,1,24
650,52,0,0,6,63
244,54,0,0,10,87
866,54,0,0,6,73
1090,54,0,0,4,32
132,56,0,0,18,66
182,54,0,2,9,29
478,56,0,0,10,93
1006,56,0,0,4,89
586,64,0,0,8,101
758,64,0,0,4,88
126,66,0,0,15,78
232,66,0,0,10,111
858,66,0,0,1,146
1044,66,0,0,6,65
206,70,0,0,10,36
266,70,0,0,2,27
302,70,0,0,4,46
880,70,0,0,4,102
954,70,0,0,3,57
168,72,0,0,6,65
584,74,0,0,6,62
636,74,0,0,1,70
780,74,0,0,3,93
468,76,0,0,7,67
1050,76,0,0,5,43
270,100,-12,-22,21,30
706,78,0,0,3,80
196,80,0,0,6,26
932,80,0,0,5,107
246,82,0,0,6,53
736,82,0,0,7,86
154,84,0,0,6,82
164,84,2,0,19,36
998,84,0,0,3,32
1078,82,0,2,13,67
630,86,0,0,6,155
1090,84,0,2,12,34
364,88,0,0,9,95
666,88,0,0,4,76
970,88,0,0,3,56
446,90,0,0,11,83
452,90,0,0,11,63
758,92,0,0,2,94
880,92,0,0,7,53
904,96,0,0,2,58
920,96,0,0,6,83
894,100,0,0,3,63
240,102,0,0,4,52
918,102,0,0,4,64
134,104,0,0,9,69
744,104,0,0,3,102
822,104,0,0,7,102
442,106,0,0,11,81
736,106,0,0,6,77
1080,108,0,0,2,35
1092,108,0,0,5,69
352,110,0,0,11,113
658,110,0,0,5,105
796,110,0,0,9,112
214,112,0,2,13,53
260,114,0,0,5,55
586,114,0,0,7,111
704,114,0,0,4,81
738,114,0,0,5,87
1050,114,0,0,6,77
564,116,0,0,5,74
824,116,0,0,4,80
940,116,0,0,1,84
182,118,0,0,5,51
1076,118,0,0,2,49
344,120,0,0,13,92
500,120,0,0,11,139
1004,120,0,0,3,66
292,122,0,0,10,40
376,122,0,0,4,83
528,122,0,0,7,57
614,122,0,0,2,74
702,122,0,0,2,88
884,122,0,0,1,59
992,122,0,0,5,47
398,124,0,0,12,84
850,124,0,0,1,81
670,126,0,0,11,71
998,126,0,0,3,37
1094,128,0,0,0,32
684,130,0,0,10,74
886,130,0,0,4,53
958,130,0,0,3,86
986,130,0,0,4,48
170,132,0,0,5,41
452,132,0,0,5,79
844,132,0,0,3,98
1084,132,0,0,5,48
1090,132,0,0,0,34
624,134,0,0,11,79
158,136,0,0,4,25
864,136,0,0,2,89
1034,136,0,0,3,66
792,138,0,0,4,106
924,140,0,0,9,81
270,144,0,-2,19,51
306,142,0,0,6,85
568,142,0,0,7,105
804,142,0,0,11,60
146,144,0,0,6,34
1014,148,0,0,5,54
662,150,0,0,15,75
1100,150,0,0,1,31
640,152,0,0,7,73
342,154,0,0,6,110
896,156,0,0,1,74
1084,156,0,0,4,102
738,158,2,0,16,47
412,160,0,0,5,95
336,162,0,0,10,86
132,164,0,0,4,21
592,166,0,0,11,119
154,168,0,0,4,56
268,168,0,0,4,37
332,168,0,0,14,91
930,168,0,0,6,111
370,170,0,0,12,75
426,172,0,0,8,84
570,172,0,0,4,90
760,172,0,0,9,44
1014,172,0,0,2,58
366,174,0,0,6,75
780,176,0,-2,21,46
936,174,0,0,3,104
888,176,0,0,11,92
1058,176,0,0,2,46
740,178,0,0,7,37
228,180,0,0,3,66
854,180,0,0,2,58
1028,180,0,0,3,89
1092,180,0,0,2,71
264,182,0,0,12,74
532,182,0,0,11,75
634,182,0,0,5,30
918,182,0,0,7,81
450,186,0,0,6,73
982,186,0,0,3,49
1042,186,0,0,4,47
116,188,0,0,7,24
120,188,0,0,5,27
406,188,0,0,5,71
826,188,0,0,7,57
166,190,0,0,5,75
198,190,0,0,7,69
684,190,0,0,7,22
720,218,-28,-28,14,27
716,216,6,-26,8,16
240,192,0,0,10,71
410,192,0,0,8,63
916,192,0,0,3,93
980,192,0,0,5,45
206,194,0,0,4,73
530,194,0,0,9,70
990,194,0,0,2,48
132,194,0,2,15,50
548,196,0,0,4,92
1056,196,0,0,0,46
1010,198,0,0,3,51
410,200,0,0,12,111
778,202,0,0,4,27
838,202,0,0,2,33
164,206,0,0,7,83
184,206,0,0,9,69
596,206,0,0,5,7
1010,206,0,0,5,51
274,208,2,0,7,80
420,208,0,0,7,62
1076,208,0,0,2,114
150,210,0,0,8,53
238,210,0,0,7,74
454,210,0,0,4,62
1092,210,0,0,1,45
1096,210,0,0,1,33
96,212,0,0,5,20
716,216,2,-4,17,23
276,214,0,0,1,65
988,214,0,0,6,53
1048,214,0,0,3,52
618,218,0,-2,4,11
716,216,0,0,4,22
890,218,0,0,3,48
750,222,0,-2,9,15
838,220,0,0,5,60
116,222,0,0,5,52
306,222,2,0,21,67
552,222,0,0,2,11
914,224,0,0,6,64
956,226,2,0,21,68
116,228,0,0,2,57
516,252,2,-24,14,21
558,226,0,2,5,15
752,228,0,0,4,13
328,232,0,0,5,23
752,228,8,4,9,16
984,232,0,0,4,99
1092,232,0,0,4,30
686,234,0,0,4,12
120,236,0,0,5,47
178,236,0,0,5,33
462,236,0,0,5,65
904,236,0,0,1,16
196,238,0,0,3,36
614,226,-26,12,7,11
1012,240,0,0,8,53
58,240,2,2,13,33
658,242,-2,0,6,12
280,244,0,0,11,85
1092,244,0,0,2,32
130,246,0,0,2,22
252,246,0,0,5,41
550,268,2,-22,11,16
806,248,0,-2,11,33
920,246,0,0,4,7
1056,246,0,0,2,51
680,248,4,2,10,17
792,250,0,0,6,13
132,252,0,0,5,23
294,252,0,0,6,57
468,258,14,-6,19,24
516,252,0,0,0,13
612,252,2,0,7,10
838,250,2,2,18,43
1058,252,0,0,0,48
334,270,24,-16,5,16
800,254,2,0,15,23
796,258,0,-2,8,11
892,256,-2,0,14,31
534,258,0,0,2,10
694,258,0,0,5,18
752,228,22,32,16,24
1060,260,0,0,3,30
306,264,-2,-2,11,35
418,262,2,0,3,22
512,264,0,-2,7,9
856,262,0,0,5,44
866,262,0,0,4,47
908,262,0,0,2,9
918,274,18,-12,12,16
90,264,0,0,7,56
1052,264,0,0,1,29
578,266,0,0,5,11
896,266,0,0,7,26
1092,266,0,0,8,46
236,268,0,0,6,48
550,268,-2,0,8,15
640,268,2,0,9,25
720,270,2,-2,16,25
148,270,0,0,5,61
680,248,8,22,9,19
162,272,0,0,3,45
198,272,2,0,18,34
112,274,0,0,4,53
962,274,0,0,4,16
138,276,0,0,6,29
284,276,0,0,7,46
358,276,2,0,7,31
412,276,0,0,5,22
542,276,0,0,3,10
956,276,0,0,1,7
978,280,0,0,3,54
448,282,2,0,8,38
58,284,0,0,16,55
