x_data,y_data,time
-10,500,2022-05-27 13:07:45.603180
0,500,2022-05-27 13:07:45.634514
10,500,2022-05-27 13:07:45.666507
20,500,2022-05-27 13:07:45.698088
30,500,2022-05-27 13:07:45.730095
40,500,2022-05-27 13:07:45.762095
50,500,2022-05-27 13:07:45.794102
60,500,2022-05-27 13:07:45.826118
70,500,2022-05-27 13:07:45.858119
80,500,2022-05-27 13:07:45.890138
90,500,2022-05-27 13:07:45.922131
100,500,2022-05-27 13:07:45.954140
110,500,2022-05-27 13:07:45.986145
120,500,2022-05-27 13:07:46.018153
130,500,2022-05-27 13:07:46.050161
140,500,2022-05-27 13:07:46.082167
150,500,2022-05-27 13:07:46.114175
160,500,2022-05-27 13:07:46.146182
170,500,2022-05-27 13:07:46.178190
180,500,2022-05-27 13:07:46.210215
190,500,2022-05-27 13:07:46.242217
200,500,2022-05-27 13:07:46.273213
210,500,2022-05-27 13:07:46.305217
220,500,2022-05-27 13:07:46.337232
230,500,2022-05-27 13:07:46.369233
240,500,2022-05-27 13:07:46.401246
250,500,2022-05-27 13:07:46.432254
260,500,2022-05-27 13:07:46.464258
270,500,2022-05-27 13:07:46.496265
280,500,2022-05-27 13:07:46.527610
290,500,2022-05-27 13:07:46.559618
300,500,2022-05-27 13:07:46.591616
310,500,2022-05-27 13:07:46.623625
320,500,2022-05-27 13:07:46.655632
330,500,2022-05-27 13:07:46.687640
340,500,2022-05-27 13:07:46.718653
350,500,2022-05-27 13:07:46.751661
360,500,2022-05-27 13:07:46.783659
370,500,2022-05-27 13:07:46.815667
380,500,2022-05-27 13:07:46.847675
390,500,2022-05-27 13:07:46.879682
400,500,2022-05-27 13:07:46.911686
410,500,2022-05-27 13:07:46.943696
420,500,2022-05-27 13:07:46.975703
430,500,2022-05-27 13:07:47.007708
440,500,2022-05-27 13:07:47.039738
450,500,2022-05-27 13:07:47.071725
460,500,2022-05-27 13:07:47.103737
470,500,2022-05-27 13:07:47.135738
480,500,2022-05-27 13:07:47.167746
490,500,2022-05-27 13:07:47.199776
500,500,2022-05-27 13:07:47.231761
490,490,2022-05-27 13:07:47.262766
480,480,2022-05-27 13:07:47.294776
470,470,2022-05-27 13:07:47.326781
460,460,2022-05-27 13:07:47.358786
450,450,2022-05-27 13:07:47.390796
440,440,2022-05-27 13:07:47.422816
430,430,2022-05-27 13:07:47.453819
420,420,2022-05-27 13:07:47.486818
410,410,2022-05-27 13:07:47.518825
400,400,2022-05-27 13:07:47.550829
390,390,2022-05-27 13:07:47.582206
380,380,2022-05-27 13:07:47.614229
370,370,2022-05-27 13:07:47.646236
360,360,2022-05-27 13:07:47.678239
350,350,2022-05-27 13:07:47.710252
340,340,2022-05-27 13:07:47.742258
330,330,2022-05-27 13:07:47.773173
320,320,2022-05-27 13:07:47.805155
310,310,2022-05-27 13:07:47.837176
300,300,2022-05-27 13:07:47.869171
290,290,2022-05-27 13:07:47.901178
280,280,2022-05-27 13:07:47.933198
270,270,2022-05-27 13:07:47.965193
260,260,2022-05-27 13:07:47.997212
250,250,2022-05-27 13:07:48.029207
240,240,2022-05-27 13:07:48.061227
230,230,2022-05-27 13:07:48.093223
220,220,2022-05-27 13:07:48.125229
210,210,2022-05-27 13:07:48.157235
200,200,2022-05-27 13:07:48.189256
190,190,2022-05-27 13:07:48.221258
180,180,2022-05-27 13:07:48.253259
170,170,2022-05-27 13:07:48.285265
160,160,2022-05-27 13:07:48.317286
150,150,2022-05-27 13:07:48.349281
140,140,2022-05-27 13:07:48.381293
130,130,2022-05-27 13:07:48.412445
120,120,2022-05-27 13:07:48.444465
110,110,2022-05-27 13:07:48.476471
100,100,2022-05-27 13:07:48.507149
90,90,2022-05-27 13:07:48.539168
80,80,2022-05-27 13:07:48.569163
70,70,2022-05-27 13:07:48.601172
60,60,2022-05-27 13:07:48.631186
50,50,2022-05-27 13:07:48.664186
40,40,2022-05-27 13:07:48.696193
30,30,2022-05-27 13:07:48.728213
20,20,2022-05-27 13:07:48.760227
10,10,2022-05-27 13:07:48.792213
0,0,2022-05-27 13:07:48.823221
-10,-10,2022-05-27 13:07:48.855229
-20,-20,2022-05-27 13:07:48.887348
-30,-30,2022-05-27 13:07:48.919380
-40,-40,2022-05-27 13:07:48.951360
-50,-50,2022-05-27 13:07:48.983366
-60,-60,2022-05-27 13:07:49.015388
-70,-70,2022-05-27 13:07:49.046387
-80,-80,2022-05-27 13:07:49.078387
-90,-90,2022-05-27 13:07:49.110394
-100,-100,2022-05-27 13:07:49.141414
-110,-110,2022-05-27 13:07:49.173417
-120,-120,2022-05-27 13:07:49.205417
-130,-130,2022-05-27 13:07:49.237436
-140,-140,2022-05-27 13:07:49.269432
-150,-150,2022-05-27 13:07:49.301440
-160,-160,2022-05-27 13:07:49.333457
-170,-170,2022-05-27 13:07:49.365464
