,x_data,y_data
348,-446.86518279708304,-53.02365890552618
349,-446.345818437962,-57.2312009566977
350,-445.7868380783415,-61.43366337859519
351,-445.1882913312466,-65.63067317623016
352,-444.550231321468,-69.82185783856887
353,-443.87271468084725,-74.00684537159496
354,-443.1558015432503,-78.18526433132635
355,-442.39955553922994,-82.35674385678314
356,-441.6040437903786,-86.52091370290391
357,-440.7693369033706,-90.67740427340726
358,-439.89550896369553,-94.82584665359587
359,-438.9826375290824,-98.96587264309996
360,-438.03080362261625,-103.09711478855736
361,-437.04009172554686,-107.21920641622734
362,-436.01058976979016,-111.33178166453526
363,-434.942389130124,-115.434475516545
364,-433.8355846160778,-119.52692383235656
365,-432.6902744635182,-123.60876338142565
366,-431.5065603259292,-127.67963187480312
367,-430.28454726539024,-131.73916799728983
368,-429.0243437432514,-135.78701143950576
369,-427.7260616105064,-139.82280292987008
370,-426.3898160978654,-143.84618426648842
371,-425.0157258055274,-147.85679834894563
372,-423.60391269265375,-151.85428921000084
373,-422.1545020665436,-155.8383020471816
374,-420.6676225715121,-159.80848325427488
375,-419.1434061774721,-163.7644804527119
376,-417.58198816822136,-167.7059425228439
377,-415.9835071294352,-171.63251963510632
378,-414.3481049363658,-175.54386328106816
379,-412.6759267412506,-179.43962630436448
380,-410.9671209604282,-183.3194629315087
381,-409.2218392611662,-187.18302880258207
382,-407.4402365481995,-191.0299810017979
383,-405.6224709499815,-194.8599780879374
384,-403.7687038046493,-198.6726801246548
385,-401.8790996457039,-202.46774871064872
386,-399.9538261874068,-206.24484700969768
387,-397.9930543098942,-210.0036397805561
388,-395.9969580440106,-213.7437934067094
389,-393.9657145558622,-217.46497592598425
390,-391.8995041310922,-221.1668570600125
391,-389.79851015888,-224.84910824354532
392,-387.662919115663,-228.51140265361576
393,-385.492920548587,-232.153415238546
394,-383.2887070586819,-235.77482274679775
395,-381.0504742837673,-239.3753037556631
396,-378.7784208810885,-242.95453869979255
397,-376.4727485096842,-246.51220989955863
398,-374.13366181248847,-250.04800158925187
399,-371.7613683981668,-253.561599945107
400,-369.35607882269,-257.05269311315686
401,-366.9180065706457,-260.5209712369113
402,-364.4473680362906,-263.966126484859
403,-361.9443825043436,-267.38785307778926
404,-359.4092721305236,-270.7858473159321
405,-356.842261921831,-274.1598076059133
406,-354.24357971657764,-277.5094344875228
407,-351.6134561641642,-280.83443066029383
408,-348.952124704609,-284.13450100988973
409,-346.25982154782804,-287.409352634298
410,-343.53678565267097,-290.6586948698263
411,-340.7832587057111,-293.88223931690123
412,-337.9994850997944,-297.0796998656655
413,-335.1857119123484,-300.2507927213718
414,-332.3421888834522,-303.3952364295718
415,-329.4691683936705,-306.51275190109664
416,-326.5669054416534,-309.6030624368277
417,-323.6356576215034,-312.66589375225595
418,-320.6756850999128,-315.700974001826
419,-317.68725059307144,-318.7080338030641
420,-314.6706193433499,-321.68680626048774
421,-311.6260590957571,-324.63702698929416
422,-308.55384007417604,-327.5584341388263
423,-305.4542349573802,-330.45076841581346
424,-302.3275188548313,-333.3137731073855
425,-299.1739692822617,-336.1471941038574
426,-295.99386613704297,-338.95077992128336
427,-292.78749167334365,-341.7242817237776
428,-289.5551304770769,-344.4674533455998
429,-286.297069440642,-347.1800513130042
430,-283.0135977374607,-349.86183486584923
431,-279.7050067963117,-352.51256597896656
432,-276.3715902754637,-355.1320093832873
433,-273.01364403661205,-357.7199325867236
434,-269.631466118619,-360.27610589480395
435,-266.2253567110609,-362.8003024310597
436,-262.7956181275841,-365.29229815716207
437,-259.3425547790732,-367.7518718928068
438,-255.8664731466328,-370.17880533534526
439,-252.3676817543844,-372.5728830791604
440,-248.8464911420843,-374.93389263478514
441,-245.30321383756004,-377.2616244477621
442,-241.7381643289724,-379.5558719172432
443,-238.15165903690203,-381.8164314143266
444,-234.54401628626576,-384.0431023001297
445,-230.91555627806255,-386.2356869435978
446,-227.26660106095423,-388.39399073904457
447,-223.5974745026813,-390.5178221234247
448,-219.9085022613177,-392.60699259333626
449,-216.20001175636676,-394.6613167217518
450,-212.47233213970037,-396.68061217447575
451,-208.72579426634496,-398.6646997263282
452,-204.960730665116,-400.6134032770519
453,-201.17747550910383,-402.5265498669422
454,-197.37636458601372,-404.403969692199
455,-193.5577352683628,-406.24549611999686
456,-189.72192648353567,-408.0509657032757
457,-185.86927868370304,-409.8202181952471
458,-182.00013381560416,-411.5530965636174
459,-178.11483529019674,-413.2494470045255
460,-174.2137279521774,-414.9091189561935
461,-170.29715804937433,-416.53196511229055
462,-166.3654732020156,-418.1178414350067
463,-162.41902237187583,-419.6666071678376
464,-158.45815583130351,-421.178124848077
465,-154.4832251321321,-422.652260319018
466,-150.4945830744777,-424.08888274186006
467,-146.4925836754258,-425.4878646073215
468,-142.47758213760994,-426.84908174695727
469,-138.44993481768535,-428.1724133441792
470,-134.40999919469996,-429.45774194497966
471,-130.358133838366,-430.704953468356
472,-126.29469837723497,-431.91393721643584
473,-122.2200534667768,-433.084585884303
474,-118.1345607573718,-434.21679556952057
475,-114.0385828622103,-435.3104657813533
476,-109.93248332510886,-436.36549944968687
477,-105.81662658824348,-437.3818029336432
478,-101.691377959803,-438.3592860298918
479,-97.5571035815658,-439.2978619806562
480,-93.41417039640233,-440.1974474814136
481,-89.26294611570663,-441.05796268828936
482,-85.10379918675969,-441.8793312251431
483,-80.93709876002738,-442.6614801903477
484,-76.76321465639603,-443.4043401632601
485,-72.58251733434851,-444.1078452103824
486,-68.39537785708372,-444.7719328912142
487,-64.20216785958232,-445.3965442637942
488,-60.003259515621934,-445.98162388993217
489,-55.79902550474424,-446.5271198401289
490,-51.58983897917737,-447.0329836981859
491,-47.37607353071634,-447.49917056550186
492,-43.15810315756437,-447.9256390650585
493,-38.936302231138185,-448.3123513450923
494,-34.711045462840275,-448.65927308245466
495,-30.4827078708008,-448.9663734856581
496,-26.251664746592432,-449.23362529760897
497,-22.018291621920863,-449.461004798027
498,-17.782964235293974,-449.6484918055505
499,-13.5460584986727,-449.7960696795277
500,-9.30795046410647,-449.9037253214933
501,-5.06901629035622,-449.97144917633176
502,-0.8296322095079428,-449.9992352331245
503,3.4098255064202845,-449.9870810256843
504,7.648980578874807,-449.9349876327734
505,11.887456756163488,-449.84295967800847
506,16.1248778468504,-449.7110053294495
507,20.3608677531452,-449.53913629887546
508,24.595050504284163,-449.3273678407445
509,28.82705028989996,-449.07571875084005
510,33.05649149337718,-448.7842113646026
511,37.28299872519071,-448.4528715551473
512,41.506196856223845,-448.08172873096754
513,45.72571105106343,-447.67081583332487
514,49.94116680126883,-447.2201693333249
515,54.15218995861189,-446.7298292286809
516,58.358406768285,-446.199839040163
517,62.559443902074136,-445.630245807736
518,66.75492849149413,-445.02110008638414
519,70.94448816088301,-444.3724559416237
520,75.12775106045284,-443.68437094470505
521,79.30434589929354,-442.9569061675021
522,83.47390197832746,-442.190126177092
523,87.63604922321115,-441.38409903002497
524,91.7904182171818,-440.538896266283
525,95.93664023384538,-439.65459290293074
526,100.07434726990328,-438.731267427457
527,104.20317207781513,-437.7690017908089
528,108.32274819839404,-436.76788140011774
529,112.43270999333254,-435.7279951111189
530,116.53269267765486,-434.6494352202649
531,120.62233235209428,-433.5322974565343
532,124.70126603539116,-432.3766809729343
533,128.76913169651004,-431.1826883377009
534,132.82556828677204,-429.9504255251948
535,136.8702157719003,-428.6800019064961
536,140.9027151639752,-427.3715302396963
537,144.9227085532968,-426.02512665989104
538,148.92983914015167,-424.6409106688715
539,152.92375126648102,-423.2190051245188
540,156.90409044744766,-421.7595362298986
541,160.87050340289866,-420.2626335220608
542,164.82263808872133,-418.7284298605415
543,168.7601437280892,-417.15706141557126
544,172.68267084259577,-415.5486676559892
545,176.5898712832729,-413.9033913368639
546,180.4813982614912,-412.2213784868235
547,184.3569063797397,-410.5027783950943
548,188.21605166228213,-408.7477435982505
549,192.0584915856868,-406.9564298666758
550,195.8838851092278,-405.1289961907378
551,199.6918927051545,-403.2656047666762
552,203.48217638882676,-401.3664209822072
553,207.2543997487132,-399.4316134018445
554,211.00822797624983,-397.46135375193774
555,214.7433278955565,-395.45581690543065
556,218.45936799300813,-393.41518086634056
557,222.1560184466586,-391.3396267539589
558,225.83295115551564,-389.22933878677554
559,229.48983976865995,-387.0845042661289
560,233.12635971421216,-384.9053135595815
561,236.7421882281405,-382.6919600840234
562,240.3370043829076,-380.44464028850535
563,243.91048911595567,-378.1635536368031
564,247.46232525802455,-375.8489025897131
565,250.992197561303,-373.5008925870832
566,254.4997927274084,-371.1197320295785
567,257.9847994351945,-368.7056322601846
568,261.4469083683828,-366.2588075454493
569,264.8858122430164,-363.7794750564653
570,268.3012058347335,-361.26785484959487
571,271.6927860058577,-358.72416984693854
572,275.0602517323037,-356.14864581654905
573,278.4033041302948,-353.5415113523935
574,281.72164648289095,-350.9029978540637
575,285.01498426632406,-348.23333950623834
576,288.28302517613906,-345.5327732578975
577,291.5254791531374,-342.80153880129194
578,294.742058409122,-340.0398785506689
579,297.93247745244025,-337.2480376207565
580,301.09645311332275,-334.4262638050078
581,304.2337045690169,-331.574807553608
582,307.3439533687114,-328.69392195124533
583,310.4269234582508,-325.78386269464806
584,313.48234120463667,-322.8448880698899
585,316.5099354203145,-319.87725892946554
586,319.5094373872433,-316.8812386691381
587,322.4805808807458,-313.85709320456147
588,325.4231021931379,-310.80509094767825
589,328.33674015713405,-307.7255027828968
590,331.22123616902786,-304.6186020430484
591,334.0763342116444,-301.48466448512715
592,336.9017808770635,-298.3239682658151
593,339.69732538911165,-295.1367939167937
594,342.4627196256193,-291.9234243198453
595,345.19771814044367,-288.68414468174524
596,347.90207818525374,-285.41924250894783
597,350.5755597310754,-282.1290075820691
598,353.21792548959564,-278.813731930166
599,355.8289409342235,-275.47370980481764
600,358.40837432090564,-272.10923765400827
601,360.9559967086951,-268.720614095816
602,363.4715819800713,-265.3081398919081
603,365.9549068610094,-261.87211792084685
604,368.4057509407972,-258.41285315120706
605,370.823896691598,-254.93065261450815
606,373.2091294877577,-251.42582537796335
607,375.56123762485385,-247.8986825170478
608,377.8800123384862,-244.34953708788868
609,380.1652478228056,-240.7787040994797
610,382.41674124878034,-237.18650048572195
611,384.634292782199,-233.573245077294
612,386.81770560140666,-229.93925857335347
613,388.9667859147741,-226.2848635130735
614,391.0813429778981,-222.61038424701496
615,393.1611891105312,-218.91614690833825
616,395.20613971323945,-215.2024793838572
617,397.2160132837868,-211.4697112849369
618,399.1906314332445,-207.71817391823856
619,401.1298189018244,-203.94820025631407
620,403.0334035744343,-200.16012490805252
621,404.9012164959541,-196.35428408898173
622,406.73309188623176,-192.53101559142667
623,408.52886715479735,-188.69065875452856
624,410.28838291529394,-184.83355443412628
625,412.01148299962415,-180.96004497250323
626,413.6980144718111,-177.07047416800245
627,415.34782764157205,-173.16518724451203
628,416.96077607760526,-169.24453082082482
629,418.5367166205857,-165.30885287987329
630,420.0755093958717,-161.35850273784422
631,421.5770178259202,-157.39383101317455
632,423.04110864240806,-153.4151895954318
633,424.4676518980609,-149.42293161408176
634,425.8565209781869,-145.4174114071458
635,427.2075926119139,-141.39898448975143
636,428.5207468831317,-137.36800752257778
637,429.795867241134,-133.3248382802
638,431.03284051096415,-129.26983561933432
639,432.2315569034594,-125.2033594469874
640,433.3919100249957,-121.12577068851226
641,434.51379688693066,-117.0374312555738
642,435.59711791474456,-112.9387040140274
643,436.6417769568785,-108.8299527517106
644,437.6476812932676,-104.71154214615711
645,438.6147416435714,-100.58383773222774
646,439.54287217509744,-96.4472058696672
647,440.4319905104198,-92.30201371058752
648,441.2820177346905,-88.14862916688097
649,442.0928784026437,-83.98742087756543
650,442.86450054529183,-79.81875817606546
651,443.5968156763135,-75.64301105743165
652,444.289758798132,-71.46055014550117
653,444.9432684076841,-67.2717466600026
654,445.5572865018791,-63.07697238360786
655,446.1317585827467,-58.87659962893412
656,446.6666336622743,-54.671001205498726
657,447.1618642669323,-50.46055038663005
658,447.6174064418877,-46.24562087633704
659,448.0332197549056,-42.026586776140775
660,448.4092672999374,-37.80382255187044
661,448.7455157003968,-33.577703000427256
662,449.0419351121222,-29.34860321651883
663,449.29849922602506,-25.11689855936716
664,449.5151852704257,-20.88296461939315
665,449.691974013074,-16.647177184880558
666,449.8288497628562,-12.409912208622476
667,449.9258003711883,-8.171545774553104
668,449.9828172330936,-3.9324540643679646
669,449.9998952879665,0.3069866758645997
670,449.9770330200225,4.546400169097637
671,449.9142324584316,8.785410140702533
672,449.81149917713896,13.023640351865764
673,449.6688422943697,17.26071463298245
674,449.48627447182014,21.49625691704377
675,449.2638119135335,25.72989127301529
676,449.0014743644619,29.961241939203216
677,448.69928510871387,34.18993335660557
678,448.3572709674877,38.415590202245454
679,447.97546229669086,42.6378374224833
680,447.5538929842459,46.85630026630528
681,447.0926004470825,51.07060431858476
682,446.5916256278164,55.28037553331404
683,446.051012991116,59.48524026680329
684,445.4708105197548,63.68482531084374
685,444.851069710354,67.87875792583235
686,444.1918455688107,72.06666587385465
687,443.4931966054164,76.24817745172335
688,442.7551848296635,80.42292152396921
689,441.97787574474194,84.59052755578175
690,441.16133834172496,88.75062564589648
691,440.3056450934462,92.902846559426
692,439.4108719480666,97.04682176063189
693,438.4770983223342,101.1821834456346
694,437.5044070945352,105.30856457505838
695,436.4928845971376,109.42559890660829
696,435.4426206091292,113.53292102757648
697,434.353708348049,117.63016638727495
698,433.2262444617131,121.71697132939175
699,432.0603290196374,125.79297312426765
700,430.8560655041549,129.8578100010906
701,429.613560801232,133.91112118000547
702,428.3329251909808,137.95254690413532
703,427.0142723378714,141.98172847151204
704,425.6577192806437,145.99830826691357
705,424.263386421919,150.00192979360446
706,422.8313975175139,153.992237704977
707,421.361879665456,157.96887783609083
708,419.8549632947032,161.93149723510697
709,418.3107821535672,165.87974419461472
710,416.7294732978429,169.8132682828478
711,415.1111770786432,173.7317203747874
712,413.4560371299424,177.6347526831493
713,411.764200355828,181.5220187892521
714,410.035816917461,185.393173673764
715,408.2710402197494,189.24787374732568
716,406.4700268977321,193.0857768810457
717,404.632936802676,196.90654243686677
718,402.759932987889,200.70983129779952
719,400.8511816942476,204.4953058980213
720,398.906852335442,208.26263025283708
721,396.9271174829394,212.0114699885005
722,394.9121528506678,215.74149237189124
723,392.8621372794195,219.45236634004772
724,390.77725272097854,223.1437625295506
725,388.6576842219707,226.8153533057559
726,386.5036199074401,230.4668127918748
727,384.31525096415135,234.09781689789716
728,382.092771623621,237.70804334935613
729,379.8363791448776,241.29717171593373
730,377.5462737969545,244.8648834398985
731,375.2226588411143,248.41086186438136
732,372.86574051280826,251.93479226148017
733,370.4757280033714,255.436361860194
734,368.0528334414557,258.9152598741837
735,365.5972718742022,262.3711775293557
736,363.1092612481543,265.803808091268
737,360.5890223899135,269.2128468923548
738,358.03677898653984,272.5979913589673
739,355.4527575656981,275.9589410382296
740,352.8371874755521,279.29539762470506
741,350.1903008644087,282.60706498687347
742,347.512332660113,285.8936491934142
743,344.80352054919706,289.15485853929454
744,342.064104955784,292.3904035716604
745,339.2943290202484,295.59999711552683
