x_data,y_data,time
0,0,2022-05-27 13:05:49.961086
10,10,2022-05-27 13:05:49.989095
20,20,2022-05-27 13:05:50.024099
30,30,2022-05-27 13:05:50.051105
40,40,2022-05-27 13:05:50.083114
50,50,2022-05-27 13:05:50.115122
60,60,2022-05-27 13:05:50.147125
70,70,2022-05-27 13:05:50.178135
80,80,2022-05-27 13:05:50.210144
90,90,2022-05-27 13:05:50.242151
100,100,2022-05-27 13:05:50.273153
110,110,2022-05-27 13:05:50.306166
120,120,2022-05-27 13:05:50.337409
130,130,2022-05-27 13:05:50.369418
140,140,2022-05-27 13:05:50.401421
150,150,2022-05-27 13:05:50.433429
160,160,2022-05-27 13:05:50.465314
170,170,2022-05-27 13:05:50.497322
180,180,2022-05-27 13:05:50.529351
190,190,2022-05-27 13:05:50.560508
200,200,2022-05-27 13:05:50.591990
210,210,2022-05-27 13:05:50.623996
220,220,2022-05-27 13:05:50.655490
230,230,2022-05-27 13:05:50.687509
240,240,2022-05-27 13:05:50.719527
250,250,2022-05-27 13:05:50.751526
260,260,2022-05-27 13:05:50.783523
270,270,2022-05-27 13:05:50.815552
280,280,2022-05-27 13:05:50.846547
290,290,2022-05-27 13:05:50.878538
300,300,2022-05-27 13:05:50.910571
310,310,2022-05-27 13:05:50.942569
320,320,2022-05-27 13:05:50.974571
330,330,2022-05-27 13:05:51.006644
340,340,2022-05-27 13:05:51.038643
350,350,2022-05-27 13:05:51.070012
360,360,2022-05-27 13:05:51.102049
370,370,2022-05-27 13:05:51.134030
380,380,2022-05-27 13:05:51.166044
390,390,2022-05-27 13:05:51.198043
400,400,2022-05-27 13:05:51.230062
410,410,2022-05-27 13:05:51.262189
420,420,2022-05-27 13:05:51.294206
430,430,2022-05-27 13:05:51.325575
440,440,2022-05-27 13:05:51.357587
450,450,2022-05-27 13:05:51.389587
460,460,2022-05-27 13:05:51.421580
470,470,2022-05-27 13:05:51.453670
480,480,2022-05-27 13:05:51.485671
490,490,2022-05-27 13:05:51.515806
500,500,2022-05-27 13:05:51.548810
510,500,2022-05-27 13:05:51.580826
520,500,2022-05-27 13:05:51.612817
530,500,2022-05-27 13:05:51.644823
540,500,2022-05-27 13:05:51.676832
550,500,2022-05-27 13:05:51.708868
560,500,2022-05-27 13:05:51.740861
570,500,2022-05-27 13:05:51.772884
580,500,2022-05-27 13:05:51.803859
590,500,2022-05-27 13:05:51.835884
600,500,2022-05-27 13:05:51.867880
610,500,2022-05-27 13:05:51.899904
620,500,2022-05-27 13:05:51.931905
630,500,2022-05-27 13:05:51.963899
640,500,2022-05-27 13:05:51.995902
650,500,2022-05-27 13:05:52.027909
660,500,2022-05-27 13:05:52.059927
670,500,2022-05-27 13:05:52.091937
680,500,2022-05-27 13:05:52.123946
690,500,2022-05-27 13:05:52.155979
700,500,2022-05-27 13:05:52.187959
710,500,2022-05-27 13:05:52.219964
720,500,2022-05-27 13:05:52.251972
730,500,2022-05-27 13:05:52.283982
740,500,2022-05-27 13:05:52.315992
750,500,2022-05-27 13:05:52.348055
760,500,2022-05-27 13:05:52.380060
770,500,2022-05-27 13:05:52.412069
780,500,2022-05-27 13:05:52.444078
790,500,2022-05-27 13:05:52.476083
800,500,2022-05-27 13:05:52.508093
800,490,2022-05-27 13:05:52.540108
800,480,2022-05-27 13:05:52.572103
800,470,2022-05-27 13:05:52.604084
800,460,2022-05-27 13:05:52.636089
800,450,2022-05-27 13:05:52.668114
800,440,2022-05-27 13:05:52.700104
800,430,2022-05-27 13:05:52.731115
800,420,2022-05-27 13:05:52.764116
800,410,2022-05-27 13:05:52.796135
800,400,2022-05-27 13:05:52.828134
800,390,2022-05-27 13:05:52.859282
800,380,2022-05-27 13:05:52.891287
800,370,2022-05-27 13:05:52.922757
800,360,2022-05-27 13:05:52.954768
800,350,2022-05-27 13:05:52.986772
800,340,2022-05-27 13:05:53.018778
800,330,2022-05-27 13:05:53.050785
800,320,2022-05-27 13:05:53.081792
800,310,2022-05-27 13:05:53.113804
800,300,2022-05-27 13:05:53.145816
800,290,2022-05-27 13:05:53.177814
800,280,2022-05-27 13:05:53.209821
800,270,2022-05-27 13:05:53.241830
800,260,2022-05-27 13:05:53.273435
800,250,2022-05-27 13:05:53.305445
800,240,2022-05-27 13:05:53.337453
800,230,2022-05-27 13:05:53.369457
800,220,2022-05-27 13:05:53.400463
800,210,2022-05-27 13:05:53.433478
800,200,2022-05-27 13:05:53.465054
800,190,2022-05-27 13:05:53.497063
