# x, y, dx, dy, 1st best, 2nd best
226,22,0,0,8,61
304,22,0,0,9,76
350,22,0,0,5,55
948,24,-2,0,20,58
184,26,0,0,1,44
194,26,0,0,9,47
222,26,0,0,5,38
994,24,0,2,16,94
238,28,0,0,14,64
268,28,0,0,12,70
1076,28,0,0,13,19
366,36,2,-6,21,29
408,32,0,-2,6,43
466,32,-2,-2,9,49
692,30,2,0,7,12
520,60,8,-28,20,29
824,44,2,-12,19,34
278,34,0,0,11,79
652,44,4,-10,13,57
362,40,0,-2,19,30
458,42,0,-4,5,9
674,36,6,2,20,29
948,38,0,0,4,35
228,40,0,0,9,62
948,38,-4,2,20,35
1046,42,4,-2,12,24
412,42,2,0,11,20
526,54,2,-10,4,29
824,44,0,0,10,23
208,48,0,0,7,88
412,42,4,6,15,22
304,48,0,2,9,49
1028,46,18,4,12,30
278,52,0,0,4,68
438,54,-6,-2,18,36
438,54,-2,-2,5,30
556,52,0,0,6,9
970,54,2,-2,23,54
526,54,0,0,2,27
736,56,2,-2,9,30
898,54,4,0,21,62
160,54,0,2,10,62
198,56,2,0,9,44
352,56,-2,0,18,39
486,56,0,0,2,27
720,38,-24,18,22,34
744,58,0,-2,12,24
714,72,16,-14,15,24
1060,58,4,0,5,17
184,60,0,0,9,23
736,56,0,4,10,29
898,64,0,-4,10,24
550,66,0,-2,6,9
1070,60,0,4,11,15
328,66,0,0,10,96
180,68,0,0,8,64
1000,50,-2,18,20,34
1036,70,2,-2,18,53
320,70,0,0,5,47
326,70,0,0,8,44
314,72,0,0,4,70
478,70,-4,2,9,28
856,78,4,-4,15,22
1088,82,-2,-8,8,11
930,76,0,0,3,50
208,76,0,2,15,73
232,76,2,2,16,49
1088,82,0,-4,2,15
276,80,0,0,8,65
880,84,0,-4,8,17
508,82,-2,0,4,14
270,84,0,0,7,119
546,92,4,-8,8,13
158,86,0,0,6,55
742,96,22,-10,5,7
880,84,4,2,9,16
932,86,0,0,3,59
694,90,0,-2,6,14
918,88,0,0,10,60
546,92,0,-2,3,4
722,104,6,-14,8,23
156,92,0,0,6,53
536,92,-2,0,7,11
742,96,-2,-4,7,9
982,94,2,-2,7,20
538,106,4,-10,9,12
224,98,0,0,9,83
748,98,0,0,5,7
256,100,0,0,5,53
282,102,0,0,10,44
878,106,12,-4,8,16
934,112,6,-10,22,28
722,104,0,0,7,14
524,110,0,-2,3,20
538,106,-2,2,4,5
914,108,0,0,7,60
734,100,-4,10,5,11
920,110,0,0,2,78
228,112,0,0,10,58
962,100,-32,12,17,26
478,118,-4,-2,6,9
1010,116,4,0,11,19
