# x, y, dx, dy, 1st best, 2nd best
272,22,0,0,10,74
352,22,0,0,11,57
570,22,0,0,7,47
198,24,-2,0,11,54
560,52,16,-28,15,36
224,26,0,0,8,46
270,28,0,0,5,76
352,30,0,0,8,42
442,32,2,-2,14,41
532,28,0,2,8,21
682,30,0,0,3,15
874,30,0,0,18,106
178,32,-2,0,16,49
280,34,0,0,14,81
686,32,4,2,19,24
862,34,2,0,16,39
698,36,2,0,11,38
784,38,0,-2,2,62
952,38,0,0,8,30
230,40,0,0,5,60
240,40,0,0,5,43
818,40,0,0,8,51
784,38,0,4,17,47
426,50,0,-2,14,51
884,48,0,0,9,25
450,54,8,-4,23,41
974,48,0,2,8,29
994,48,2,2,13,34
280,52,0,0,6,72
560,52,0,0,2,8
834,58,4,-6,11,15
528,54,0,0,2,23
886,54,0,0,13,27
200,56,0,0,3,35
432,56,2,0,10,28
482,54,4,2,16,32
746,58,2,-2,8,13
158,58,0,0,3,29
190,58,0,0,3,25
316,62,0,0,8,47
324,64,-2,-2,21,41
356,62,0,0,7,32
522,60,0,2,4,18
554,62,0,0,3,16
156,64,0,0,4,28
480,62,2,2,6,8
478,72,-6,-6,16,25
182,68,0,0,4,59
190,68,-2,0,9,56
552,68,0,0,2,8
322,70,0,0,11,56
328,70,0,0,10,38
730,74,4,-4,9,13
862,72,2,-2,3,79
316,72,0,0,8,69
1060,62,8,10,18,26
724,80,2,-4,3,14
932,78,0,-2,23,51
210,76,0,2,18,74
314,78,0,0,5,78
278,80,0,0,14,86
888,82,-2,0,5,15
214,86,0,0,13,83
882,84,4,2,7,17
1084,82,-2,4,13,20
928,88,0,0,7,61
506,90,0,0,1,17
158,92,0,0,9,61
258,94,0,0,6,68
888,82,16,12,10,28
226,96,0,0,6,84
538,94,0,2,3,14
258,100,0,0,13,34
262,102,0,0,11,46
324,110,6,-8,19,26
512,102,0,2,5,17
746,104,0,2,8,10
324,110,0,0,3,20
718,118,4,-8,8,11
916,110,0,0,13,56
230,112,0,2,14,39
936,114,0,0,4,15
320,114,0,2,9,18
1026,120,10,-2,16,22
932,118,-2,2,11,16
186,124,0,0,2,65
226,124,0,0,8,45
310,126,0,0,9,25
498,126,0,0,0,17
670,140,16,-12,15,86
518,128,0,2,8,16
902,132,0,-2,11,62
306,130,0,2,7,15
496,132,0,0,8,11
528,132,0,0,3,6
718,118,-6,14,6,9
188,136,-2,-2,23,34
238,134,0,0,8,53
718,118,-10,22,5,10
298,142,-2,0,19,28
190,142,0,2,8,35
1092,146,0,0,12,15
940,146,-8,4,17,25
1090,152,0,0,13,20
1090,152,-4,2,22,33
288,156,0,0,2,24
208,160,0,0,12,85
214,160,0,0,7,73
1004,160,2,0,7,25
940,162,-6,0,15,37
198,164,0,0,8,65
992,166,-14,-2,23,32
1086,166,0,0,6,20
456,168,2,0,6,37
916,172,0,-2,6,20
182,172,0,0,1,32
486,174,2,-2,2,25
886,174,2,-2,7,108
202,174,0,0,10,93
670,178,2,-4,6,86
998,176,0,0,7,39
1090,178,0,0,22,67
994,180,-2,0,12,36
910,172,-4,10,16,34
720,192,-12,-8,9,15
1026,186,0,-2,15,58
160,186,0,0,2,21
238,186,0,0,2,128
662,190,0,0,3,27
720,192,0,-2,6,16
258,192,0,0,3,21
202,194,0,0,6,61
226,226,28,-30,15,25
662,196,0,0,0,30
714,196,-20,0,13,30
714,196,0,0,3,34
864,222,14,-26,18,29
672,202,0,0,6,33
692,202,2,0,1,28
762,204,2,0,13,28
1022,208,2,2,11,34
848,206,2,8,8,30
870,208,-2,6,16,23
1026,216,0,-2,15,34
160,218,0,0,5,46
234,218,0,0,1,21
180,222,0,0,6,67
786,222,0,0,16,39
226,226,0,0,1,25
150,232,0,-2,4,62
858,228,0,2,13,35
158,232,0,0,12,43
792,232,0,0,8,93
1080,232,0,0,2,67
182,234,0,0,6,69
804,238,0,0,14,43
1026,236,6,2,19,36
206,246,0,0,3,48
190,250,0,0,9,92
816,248,-6,4,16,42
1086,262,0,0,4,45
154,266,0,0,3,19
200,266,0,0,4,19
796,270,2,-2,13,25
196,272,0,0,6,24
796,270,2,2,7,33
192,278,0,0,5,20
836,282,0,0,2,65
1046,276,-2,8,19,37
1040,286,0,0,4,13
810,288,0,0,8,31
836,282,0,6,17,62
1038,292,0,0,2,17
856,288,-8,8,14,59
146,300,0,0,6,57
182,300,0,0,4,17
192,278,-14,32,23,33
826,310,0,0,2,63
136,312,0,0,5,56
1078,312,0,0,3,59
1030,318,0,-2,8,11
1086,316,0,0,2,60
832,316,2,2,9,38
1092,318,0,0,3,61
142,324,0,0,14,98
1054,324,0,0,5,57
1026,330,0,0,3,12
22,338,0,0,1,53
442,342,0,-4,10,21
1088,342,-2,0,9,37
1078,346,0,0,2,39
330,350,-6,-2,14,29
468,342,10,6,11,29
412,330,-26,20,10,16
432,346,0,6,5,20
1018,356,0,0,6,9
412,330,14,28,13,20
1062,360,0,0,0,37
26,360,0,2,12,20
144,362,0,0,8,255
1016,362,0,0,2,13
1058,364,0,0,2,37
26,360,2,6,11,28
992,358,-2,14,10,21
350,392,2,-18,19,48
1050,374,0,0,3,44
490,378,0,-2,7,11
524,378,2,-2,3,11
374,372,-4,6,19,33
592,374,0,4,8,12
958,384,-4,-4,21,33
26,360,8,22,14,23
570,368,-20,14,12,17
60,384,2,0,4,6
388,380,4,6,11,22
958,384,0,2,12,38
1034,386,0,0,4,42
40,394,-2,-6,9,26
1070,388,0,0,6,67
546,378,0,14,7,28
970,390,0,2,10,17
82,400,2,-4,13,20
570,368,-18,28,13,22
40,402,0,-2,19,33
82,400,0,0,7,15
1034,400,0,0,2,66
670,406,10,-4,17,33
452,406,2,-2,15,20
496,402,14,2,17,73
1000,404,2,0,15,27
656,406,2,0,10,20
944,410,2,0,11,24
638,414,8,-2,18,26
998,410,0,2,3,9
638,414,-12,2,19,25
516,412,-8,6,16,20
516,420,2,-2,4,17
658,420,-6,-2,12,22
658,420,0,-2,8,24
532,422,2,-2,13,50
950,422,0,0,5,24
992,420,0,2,4,10
1034,422,0,0,1,27
632,426,-12,0,19,37
632,426,0,0,4,36
54,430,0,0,4,22
1022,432,0,0,4,26
116,430,-2,6,12,18
982,436,0,0,2,11
114,440,0,0,4,8
54,430,6,14,8,10
1016,444,0,0,2,39
110,450,0,2,2,6
522,454,4,0,15,56
640,458,4,-4,17,22
1014,460,0,0,2,42
902,462,0,0,1,88
960,454,-2,10,12,33
970,474,-2,-6,15,23
970,480,0,-2,5,17
92,488,2,-8,3,20
886,482,30,-2,21,28
1004,480,0,0,2,88
606,476,6,6,18,43
966,482,0,0,5,29
886,482,2,2,13,38
840,488,0,-2,2,20
28,476,22,12,15,26
370,490,-2,-2,23,37
872,488,0,0,12,30
966,488,0,0,4,27
672,506,16,-12,10,16
764,496,0,0,4,10
826,496,0,0,8,24
92,496,0,2,1,19
1012,498,0,0,1,14
92,496,-2,8,11,25
632,512,30,-8,11,17
672,506,0,0,6,8
674,510,4,0,3,5
942,510,0,0,13,57
1012,510,0,0,3,14
318,516,0,-2,13,103
88,520,0,-2,4,18
446,526,8,-8,15,64
