# x, y, dx, dy, 1st best, 2nd best
364,22,-2,0,8,56
226,24,0,0,17,58
622,24,0,0,12,91
910,26,0,0,21,57
1092,32,2,-6,19,49
854,30,0,-2,16,67
1092,32,0,-2,7,49
326,32,0,0,13,46
448,32,0,0,14,44
544,34,0,0,13,89
920,34,0,0,20,47
444,36,-2,0,9,45
756,36,0,0,15,124
798,36,0,0,18,79
960,36,0,0,4,49
1092,32,-2,4,15,47
450,38,0,0,13,47
818,38,-2,0,18,96
576,40,0,0,21,91
688,40,-2,0,14,54
854,40,-2,0,22,72
966,42,-2,0,4,66
1006,42,-2,0,14,84
416,44,-2,0,10,76
382,46,0,0,13,104
444,46,-2,0,9,65
1056,46,0,0,12,37
344,50,-2,0,19,34
416,50,-2,0,9,55
528,52,-2,-2,17,123
212,48,-2,4,20,29
258,54,-2,-2,20,40
810,54,-2,0,22,102
984,54,0,0,12,57
872,56,-2,0,22,77
1000,56,0,0,13,83
130,56,0,2,21,60
1092,62,0,0,2,22
656,64,-2,0,7,76
374,68,0,0,15,59
1056,68,-2,0,18,70
266,72,-2,-2,12,22
562,70,-2,0,22,77
538,72,0,0,14,56
886,72,-2,0,19,80
302,74,0,0,5,41
486,72,0,2,20,44
492,72,-2,2,23,58
682,76,0,0,8,79
986,76,-2,0,14,44
266,72,-8,6,23,30
786,78,-2,0,16,68
660,80,0,0,12,53
938,82,-2,0,21,66
982,82,-2,0,17,49
164,84,0,0,9,66
668,84,0,0,16,65
242,86,-2,0,23,57
808,88,0,0,19,72
860,90,0,0,13,48
870,90,0,0,6,66
1094,90,-2,0,13,31
134,94,0,0,15,67
364,94,-2,0,16,110
720,94,-2,0,14,59
898,94,0,0,8,52
906,94,-2,0,11,51
1090,96,0,0,11,41
888,98,-2,0,11,60
234,100,-2,0,11,60
264,100,-2,0,9,35
322,100,-2,0,21,34
180,100,0,2,21,66
756,102,0,0,17,89
388,104,0,0,17,73
1028,104,-2,0,13,45
616,108,0,0,17,102
924,108,0,0,11,63
1088,108,-2,0,8,39
266,112,-2,-2,9,35
782,110,0,0,21,79
448,114,0,0,20,72
818,114,0,0,14,47
180,116,0,0,9,53
716,116,0,0,16,69
124,122,-2,0,14,44
206,122,0,0,19,72
668,122,-2,0,7,66
1020,122,0,0,18,69
702,124,-2,0,11,43
1094,124,0,0,6,43
298,126,-2,0,22,49
380,126,0,0,21,71
616,126,0,0,12,86
852,128,0,0,12,27
1084,130,-2,-2,15,86
292,130,-2,0,14,40
846,130,-2,0,9,46
942,130,-2,0,23,82
698,132,-2,0,9,71
672,134,-2,0,12,64
726,134,0,0,21,125
766,134,-2,0,18,71
892,134,0,0,18,63
156,136,0,0,11,15
574,138,-2,-2,19,58
850,136,0,0,15,94
1092,134,0,2,14,39
202,140,0,0,17,99
248,140,0,0,11,51
870,140,-2,0,15,69
270,144,-2,0,18,57
802,144,-2,0,15,54
378,146,0,0,16,51
534,146,0,0,23,106
144,148,-2,0,7,38
304,150,0,0,22,78
350,150,-2,0,10,103
664,152,-2,0,20,71
914,154,0,0,13,86
544,156,0,0,20,88
1052,158,0,0,17,55
114,160,0,0,20,45
1084,160,0,0,16,68
890,162,-2,0,14,80
244,164,-2,0,13,54
574,164,-2,0,22,86
860,166,-2,0,15,102
334,168,0,0,14,93
734,168,0,0,8,53
744,170,-2,-2,20,50
152,170,0,0,13,61
594,170,-2,0,13,82
1020,170,0,0,14,46
1068,172,-2,0,18,76
420,176,-2,0,6,56
664,182,-4,-6,15,28
764,176,0,0,11,39
278,178,0,0,11,46
504,178,0,0,5,73
656,180,0,2,14,18
226,184,0,0,4,38
372,184,-2,0,16,111
390,184,0,0,2,61
830,184,0,0,22,61
858,184,0,0,10,41
922,184,0,0,22,91
114,186,0,0,12,32
218,186,0,0,5,35
778,186,-2,0,10,32
886,186,-2,0,23,89
1048,186,-2,0,7,55
202,188,-2,0,7,51
488,188,-2,0,16,85
534,188,0,0,10,96
700,188,0,2,8,22
400,192,-2,0,21,73
446,192,-2,0,11,53
528,192,-2,0,18,74
694,192,0,0,6,16
984,192,0,0,8,53
198,194,0,0,16,55
240,194,-2,0,20,64
980,196,-2,-2,22,60
686,194,-2,2,10,31
834,196,0,0,9,52
922,196,-2,0,16,104
406,198,0,0,22,56
476,198,0,0,7,41
988,200,-2,-2,13,54
368,200,0,0,22,119
530,200,0,0,8,47
634,200,-2,0,10,19
1022,200,-2,0,18,57
552,204,-2,0,22,68
692,204,0,0,4,21
812,206,0,0,9,34
836,206,6,0,20,35
752,208,-2,0,19,50
1024,208,0,0,10,60
1082,208,0,0,12,91
786,210,0,0,3,36
830,210,0,0,10,40
958,210,-2,0,23,95
1098,212,0,-2,15,61
746,212,-2,0,12,41
776,214,-2,0,9,30
276,216,0,0,6,68
342,216,0,0,22,84
890,216,0,0,6,43
254,218,-2,0,12,70
486,218,0,0,6,25
720,218,0,0,9,14
116,220,-2,0,18,59
538,220,0,0,9,24
880,222,0,0,8,61
918,222,-2,0,7,29
554,224,0,0,2,19
114,226,-2,0,17,74
236,226,0,0,14,54
868,226,0,0,10,81
260,228,-2,0,15,89
1096,230,-2,-2,23,46
132,230,0,0,14,59
420,230,0,0,15,50
918,230,0,0,8,51
688,238,2,-6,21,29
982,232,0,0,11,53
118,234,0,0,12,55
184,234,-2,0,13,84
934,234,-2,0,20,77
1060,234,0,0,11,59
328,236,0,0,10,18
530,258,10,-22,8,14
194,238,0,0,5,40
1054,238,0,0,7,24
750,240,-2,0,2,9
1022,240,0,0,13,51
1060,240,-2,0,14,31
334,266,32,-24,21,32
592,246,-2,-4,6,31
736,248,6,-6,6,17
470,244,0,0,12,70
278,246,0,0,14,64
238,248,-2,0,7,33
736,248,-2,0,2,19
552,272,0,-22,11,14
682,250,0,0,2,11
926,250,0,0,3,22
320,252,0,0,3,13
508,252,-2,0,4,14
828,252,-18,0,18,26
828,252,0,0,5,24
856,254,-6,0,23,32
856,254,0,0,11,47
432,258,-2,0,5,50
530,258,-2,2,7,16
804,260,0,0,8,24
990,260,0,0,9,77
208,260,-12,2,20,35
208,260,-2,2,17,37
262,262,0,0,16,63
410,262,0,0,5,16
698,262,-2,0,3,21
924,276,6,-14,12,15
1020,262,0,0,8,52
1092,264,0,-2,8,22
164,266,0,0,10,49
466,278,-10,-12,23,36
860,266,-2,0,7,38
868,266,0,0,7,47
892,268,-2,0,6,34
120,270,0,0,11,63
510,262,4,8,7,10
698,262,-6,8,12,16
924,276,24,-6,9,19
1090,272,0,-2,5,15
162,272,0,0,13,55
552,272,-2,0,7,14
780,272,0,0,3,28
112,274,-2,0,14,54
140,274,0,2,16,26
530,258,32,18,14,23
240,278,0,0,12,99
360,278,0,0,12,25
466,278,-2,0,9,28
1022,278,0,0,10,78
92,282,0,0,16,61
984,282,0,0,8,47
1074,284,-2,0,16,69
260,288,-2,0,16,64
1026,288,0,0,1,43
132,290,-2,0,13,47
348,292,2,-2,10,14
950,298,-8,-8,7,9
194,292,0,0,8,77
358,292,-22,0,16,22
552,272,-6,20,22,28
838,294,0,0,4,29
132,296,0,0,6,15
956,296,0,0,2,14
540,298,-2,0,17,32
1090,298,0,0,12,33
180,300,-2,0,14,66
1000,300,0,0,7,30
382,302,0,0,12,28
320,304,-2,0,11,21
404,302,-2,2,10,36
358,292,20,14,16,24
602,306,0,0,15,77
1050,306,0,0,6,42
718,310,-2,0,10,23
288,314,-2,0,3,11
454,314,0,0,12,72
1036,314,0,0,6,36
1084,328,-8,-14,16,20
164,314,-2,2,10,36
222,314,-2,2,16,63
634,316,0,0,18,51
950,298,26,18,16,20
104,318,0,0,6,40
230,320,0,0,10,64
646,320,-2,0,18,44
1008,320,-2,0,11,39
118,322,0,0,12,41
164,322,0,0,10,36
822,328,-16,-6,16,20
798,324,-2,0,2,12
214,326,0,0,14,65
786,320,4,6,14,18
848,334,18,-8,20,28
906,328,-2,-2,21,47
756,326,-2,2,10,22
772,326,-6,2,13,19
134,328,2,2,21,51
726,330,0,0,8,28
732,334,-2,-4,17,23
870,330,0,0,7,30
972,332,0,-2,7,21
578,330,0,2,19,83
854,332,0,0,1,17
848,334,-4,0,11,20
972,332,0,2,5,17
508,338,0,0,8,12
574,344,0,0,14,61
1024,346,0,-2,10,34
306,346,0,0,12,43
1024,346,-4,0,21,29
1094,346,0,0,3,38
1044,348,0,0,19,92
242,352,0,0,2,20
476,352,-2,0,3,9
496,352,0,0,5,19
638,352,0,0,8,59
942,352,-2,0,9,57
124,352,0,2,10,54
382,354,-2,0,5,39
536,354,0,0,7,17
132,354,0,2,12,43
440,356,0,0,2,12
740,362,2,-6,18,39
924,358,0,0,16,70
1020,358,0,0,9,16
496,360,0,0,6,34
858,360,0,0,11,61
566,362,0,0,7,34
806,362,0,0,11,42
1092,362,0,0,5,16
950,364,0,0,11,37
1076,364,0,0,10,40
602,368,-2,0,13,24
440,356,-18,14,13,17
162,370,0,2,8,33
490,372,0,0,7,33
582,372,0,0,3,37
854,370,-2,2,18,70
158,374,0,0,9,28
214,376,0,-2,17,45
644,388,-14,-14,19,24
888,374,0,0,11,74
1088,374,0,0,2,12
294,374,-2,2,20,53
338,376,0,0,9,53
640,378,0,-2,13,21
354,378,0,0,8,25
214,376,-2,4,17,37
238,380,0,0,3,15
1024,380,0,0,12,24
234,382,0,0,1,7
168,384,-2,0,11,28
310,386,-2,0,11,81
392,386,0,2,14,41
492,388,0,0,9,51
686,386,0,2,7,20
1048,388,-2,0,16,32
148,392,-2,-2,14,30
552,390,-2,0,12,24
612,394,-10,-4,11,24
902,392,0,-2,15,46
1022,390,-2,0,6,8
1026,390,0,0,11,30
612,394,0,-2,5,26
166,394,0,0,7,32
318,394,-2,0,14,52
514,394,-2,0,12,31
630,394,0,0,7,23
960,396,0,0,11,74
606,398,-2,0,12,22
1088,400,2,0,17,27
1024,404,-2,-2,3,11
162,404,-2,0,12,33
978,406,-2,0,20,59
346,408,-2,0,6,29
856,408,0,0,6,17
580,422,-22,-12,19,24
418,412,0,0,6,105
288,416,0,0,4,17
810,416,0,0,3,100
164,418,0,0,3,15
854,418,0,0,9,71
340,420,-2,0,8,24
580,422,2,-2,12,17
980,420,-2,0,11,36
1092,422,-2,-2,10,25
820,422,0,0,12,69
958,422,-2,0,11,34
858,424,-2,0,14,78
438,426,0,0,5,23
996,426,0,0,17,92
1096,428,-2,-2,15,19
226,444,2,-16,4,7
958,428,0,0,7,58
156,430,0,0,2,28
982,432,0,0,14,50
266,434,0,0,9,59
226,438,-2,0,1,6
424,438,0,2,22,28
1044,440,0,0,11,84
164,418,-2,24,11,15
378,442,0,0,3,35
666,442,0,0,6,13
226,444,-2,0,1,4
484,444,-2,0,12,124
576,448,6,-4,21,28
684,452,-2,-2,7,17
158,452,-2,0,6,24
382,452,-2,0,5,29
904,456,0,0,9,52
158,460,-2,0,8,23
358,460,0,0,6,36
490,462,-2,-2,13,73
1036,450,0,10,23,39
454,462,0,0,15,71
842,462,0,0,12,80
902,462,0,0,9,113
568,466,0,0,5,38
228,470,0,0,6,30
988,470,4,0,23,38
844,472,0,0,20,84
874,474,0,-2,9,15
1090,472,0,0,4,16
398,474,0,0,18,69
436,474,0,0,9,78
592,494,-26,-20,18,31
1086,476,0,0,4,14
392,478,-2,0,15,83
642,480,-2,0,5,31
698,480,0,0,13,36
732,478,-2,2,4,31
1004,480,0,0,13,63
1094,482,0,0,3,22
260,484,0,0,5,18
260,484,4,0,17,24
432,484,-2,0,16,88
626,486,2,-2,9,21
698,480,2,4,16,29
726,484,0,0,8,29
1044,484,0,0,21,51
244,486,0,0,6,50
494,486,-2,0,14,65
872,484,0,2,19,33
1006,486,0,0,10,71
168,494,2,-6,8,12
324,488,0,0,8,75
966,488,0,0,0,20
1092,488,-2,0,3,15
160,490,-2,0,10,28
932,488,0,2,10,27
248,492,-2,0,4,49
790,492,0,0,6,65
168,494,0,0,1,17
860,494,-2,0,5,52
1024,494,0,0,11,49
372,494,0,2,3,51
452,500,0,0,12,49
846,500,0,0,7,32
904,506,0,-2,4,18
428,506,-2,0,3,54
312,510,0,-2,12,30
822,508,-10,0,20,65
822,508,0,0,3,66
1024,494,2,14,22,62
1082,508,0,0,5,17
636,536,8,-26,18,44
396,512,-2,0,8,44
316,516,0,-2,8,24
906,514,0,0,4,20
158,516,0,0,3,17
806,516,0,0,3,43
878,516,-2,0,18,36
1038,518,0,-2,18,26
218,516,-2,2,12,20
426,518,-2,0,7,11
430,518,-2,0,6,8
342,520,-2,0,1,33
930,520,-2,0,5,16
978,518,6,2,6,14
1084,516,2,4,16,21
