# x, y, dx, dy, 1st best, 2nd best
498,22,0,0,6,48
916,22,0,0,8,103
690,24,0,0,17,75
736,24,0,0,9,90
1072,24,0,0,8,56
420,26,0,0,6,108
460,26,0,0,1,77
976,26,0,0,3,59
304,32,-2,-4,19,36
388,28,0,0,7,57
224,30,0,0,9,30
770,30,0,0,5,114
956,30,0,0,2,90
250,32,0,0,5,16
430,32,0,0,10,110
304,32,-2,2,16,25
492,34,0,0,9,57
600,34,0,0,9,65
804,34,0,0,15,123
244,36,0,0,6,35
284,34,0,2,20,90
388,36,0,0,5,40
470,36,0,0,4,54
594,34,0,2,8,69
622,36,0,0,6,78
774,36,0,0,3,74
542,36,0,2,18,73
768,38,0,0,7,70
782,38,0,0,7,88
1084,38,0,0,2,69
246,40,0,0,4,26
736,40,0,0,7,48
962,40,0,0,4,61
218,42,0,0,3,43
1078,42,0,0,2,55
618,44,0,0,9,89
946,44,0,0,3,58
1000,44,0,0,2,78
448,46,0,0,5,83
682,46,0,0,8,76
746,46,0,0,5,126
656,48,0,0,10,101
540,50,0,0,7,70
302,52,0,0,1,26
700,52,0,0,11,77
852,52,0,0,9,73
1044,52,0,0,7,78
954,54,0,0,5,63
970,54,0,0,3,91
858,56,0,0,10,103
1044,58,0,0,2,103
180,60,0,0,8,63
812,62,0,0,5,63
202,64,0,0,0,34
328,66,0,0,7,84
382,66,0,0,5,44
506,66,0,0,7,71
600,66,0,0,11,59
1050,66,0,0,3,65
274,68,0,0,3,66
890,68,0,0,4,51
708,70,0,0,13,63
950,70,0,0,7,65
994,70,0,0,3,62
514,70,0,2,20,81
792,72,0,0,3,73
704,72,0,2,20,50
1058,74,0,0,3,43
1070,74,0,0,3,43
328,78,0,-2,16,72
162,78,0,0,6,69
206,80,0,0,7,98
406,80,0,0,10,81
568,80,0,0,9,89
830,80,0,0,6,67
792,82,0,0,3,98
754,84,-2,0,10,121
930,84,0,0,3,113
220,84,0,2,17,49
228,86,0,0,4,34
248,86,0,0,2,48
480,86,0,0,7,105
830,86,0,0,6,60
982,86,0,0,6,55
662,90,0,0,15,122
716,90,0,0,5,53
550,92,0,0,9,61
740,92,0,0,6,56
290,94,0,0,8,47
500,94,0,0,10,64
854,94,0,0,12,81
384,96,0,0,10,92
894,96,0,0,4,68
908,96,0,0,1,63
916,96,-2,0,20,47
768,98,0,0,5,63
478,100,0,0,4,118
904,100,0,0,5,57
954,100,0,0,7,94
1020,100,0,0,9,48
244,102,0,0,1,53
382,102,0,0,13,81
704,102,0,0,22,106
838,102,0,0,2,75
544,104,0,0,13,114
794,104,0,0,5,68
922,104,0,0,6,58
964,108,0,0,4,95
482,110,0,0,7,89
490,110,0,0,12,79
562,112,0,0,3,79
794,112,0,0,8,105
152,114,0,0,10,67
196,114,0,0,4,27
274,114,0,0,10,61
426,112,0,2,21,84
890,114,0,0,4,100
1062,114,0,0,5,40
190,116,0,0,3,22
316,116,0,0,12,45
612,116,0,0,5,74
278,118,0,0,6,85
718,118,-2,0,17,52
160,120,0,0,9,125
584,120,0,0,10,79
754,120,0,0,4,64
1016,122,0,0,5,50
1042,124,0,0,6,39
574,126,0,0,5,59
666,128,0,0,10,57
1038,128,0,0,4,37
750,130,0,0,4,68
992,130,0,0,4,94
1044,130,0,0,3,48
618,132,0,0,8,97
720,132,0,0,4,70
828,132,0,0,7,92
1056,132,0,0,2,65
348,134,0,0,8,68
670,134,0,0,7,56
772,134,0,0,8,111
890,134,0,0,6,47
948,134,0,0,9,92
566,136,0,0,3,55
1022,136,0,0,7,90
202,138,0,0,8,70
474,138,0,0,15,67
590,138,0,0,7,79
898,138,0,0,6,102
146,140,0,0,4,25
162,144,4,-2,18,23
1094,144,0,0,4,62
282,146,0,0,9,67
424,146,0,0,8,65
890,146,0,0,8,79
196,150,0,0,9,69
240,150,0,0,14,102
1002,150,0,0,10,70
372,152,0,0,13,105
610,152,0,0,9,86
830,152,0,0,4,91
950,152,0,0,8,71
1080,152,0,0,4,70
148,154,0,0,6,24
230,154,0,0,7,79
308,154,0,0,5,70
378,154,0,0,5,81
1096,154,0,0,13,75
972,156,0,0,5,94
574,158,0,0,10,47
180,158,0,2,18,60
150,162,0,0,2,28
750,162,0,0,11,68
414,164,0,0,11,65
636,164,0,0,14,97
202,166,0,0,8,91
350,166,-2,0,21,63
380,166,0,0,7,103
576,166,0,0,10,119
