# x, y, dx, dy, 1st best, 2nd best
478,22,0,0,3,50
368,24,0,0,4,70
726,24,0,0,4,80
756,24,0,0,7,85
822,24,0,0,2,67
886,26,0,0,8,104
890,28,0,0,8,63
944,28,0,0,2,90
1006,28,-2,0,15,38
296,30,0,0,0,15
324,30,0,0,4,101
448,30,0,0,1,79
562,30,0,0,12,70
824,30,0,0,6,62
1098,30,0,0,6,120
242,32,0,0,4,31
312,32,0,0,5,59
588,32,0,0,3,53
610,32,0,0,5,92
1028,32,0,0,3,70
376,34,0,0,8,46
472,34,0,0,5,66
770,34,0,0,11,112
886,34,0,0,7,62
296,36,0,0,0,15
448,36,0,0,2,49
852,36,0,0,4,67
560,38,0,0,7,29
640,38,0,0,5,83
828,38,0,0,4,90
900,38,0,0,8,79
988,38,0,0,1,54
994,38,0,0,2,55
486,40,0,0,15,81
608,40,0,0,4,80
938,40,0,0,1,68
294,42,0,0,2,21
732,42,0,0,11,113
404,44,0,0,1,79
434,44,0,0,6,82
528,44,0,0,7,78
670,44,0,0,10,73
218,48,0,0,8,63
688,48,0,0,5,57
962,48,0,0,7,88
236,50,0,0,4,29
600,52,0,0,3,97
844,52,0,0,3,104
690,56,0,0,2,75
906,56,0,0,10,86
1022,56,0,0,1,75
288,58,0,0,1,27
214,60,0,0,12,73
1046,60,-2,0,14,103
748,62,0,0,9,77
492,64,0,0,5,70
1076,64,0,0,7,73
294,66,0,0,2,28
466,66,0,0,6,78
694,66,0,0,1,76
1014,66,0,0,2,45
1044,66,0,0,4,23
516,68,0,0,9,72
586,68,0,0,4,82
1048,68,0,0,1,28
286,70,0,0,2,18
716,70,0,0,3,58
1064,70,0,0,3,40
1084,70,0,0,7,40
612,72,0,0,9,84
918,72,0,0,12,84
224,74,0,0,3,34
820,74,0,0,4,74
228,76,0,0,1,39
296,76,0,2,10,31
396,78,0,0,2,110
796,78,0,0,7,96
882,78,0,0,9,77
970,78,0,0,6,75
234,80,0,0,4,98
828,80,0,0,4,71
478,82,0,0,8,104
484,82,0,0,8,52
666,82,0,0,3,45
1090,82,0,0,8,92
576,84,0,0,5,75
798,84,0,0,5,98
972,84,0,0,4,75
432,86,0,0,3,99
702,86,0,0,3,78
220,88,0,0,4,33
420,88,0,0,2,104
842,88,0,0,4,81
894,88,0,0,1,78
754,90,0,0,5,55
578,92,0,0,4,78
370,94,0,0,5,98
572,94,0,0,3,90
932,94,0,0,0,60
942,94,0,0,1,59
288,96,0,0,1,30
248,98,0,0,1,39
292,98,0,0,1,22
418,98,0,0,10,101
474,98,0,0,7,72
