# x, y, dx, dy, 1st best, 2nd best
662,24,2,0,4,25
848,22,0,2,8,17
398,28,-2,-2,12,167
1026,32,-10,-6,18,52
476,26,-2,2,2,19
538,28,0,0,9,40
676,30,-2,-2,13,46
712,28,-4,0,14,40
776,30,0,-2,7,36
876,28,2,0,7,9
1008,32,-2,-2,5,28
1026,32,0,-2,11,77
424,28,0,4,7,16
664,36,0,-4,18,25
676,30,0,2,7,47
646,44,2,-10,8,112
1004,34,0,0,1,28
664,36,0,0,4,23
704,38,-2,-2,9,14
1026,32,2,4,7,77
422,36,0,2,4,14
698,36,0,2,8,15
846,36,-2,2,10,19
704,38,4,2,10,23
228,42,-2,0,14,80
300,68,30,-26,13,27
484,42,0,0,12,124
300,68,24,-24,12,16
844,44,-2,0,3,14
1012,40,8,4,14,38
302,50,2,2,8,22
528,50,0,2,7,21
416,54,0,0,1,16
616,60,-6,-4,18,45
464,56,-2,2,1,4
866,72,6,-14,7,9
540,60,-2,0,2,41
916,60,0,0,21,49
594,66,0,-4,17,25
756,60,-2,2,7,10
756,64,2,-2,7,10
300,68,-2,-4,7,11
458,80,4,-16,5,9
584,62,2,2,7,13
616,60,4,4,10,40
816,64,0,0,3,38
570,60,6,6,17,23
594,66,0,0,6,24
262,68,0,0,4,7
658,74,2,-6,12,15
300,68,-2,2,4,12
866,72,2,-2,3,9
260,74,0,0,4,11
900,74,0,0,17,39
192,76,-2,0,18,58
532,78,2,-2,23,41
976,82,4,-6,21,43
866,72,2,6,5,11
504,80,0,0,6,36
656,80,2,0,3,5
626,90,2,-8,11,22
334,86,2,-2,14,26
828,86,0,-2,3,24
866,72,-4,14,12,18
626,90,2,-2,11,22
238,88,-2,2,21,112
254,90,0,0,4,17
408,118,2,-28,10,16
1052,90,-2,0,9,39
274,118,20,-26,7,9
866,72,-6,20,11,16
196,96,0,0,22,68
204,96,0,0,16,52
450,102,0,-4,2,4
450,102,-2,2,8,10
866,72,16,32,18,24
992,104,6,0,6,24
204,106,0,0,17,33
408,102,0,6,12,18
