# x, y, dx, dy, 1st best, 2nd best
358,22,0,0,8,45
1014,24,0,0,6,87
558,26,-18,0,18,37
358,22,-2,6,17,24
584,28,10,4,13,28
584,28,14,4,14,29
316,36,0,2,5,16
340,36,-2,2,7,46
346,36,-2,2,3,36
316,36,-4,4,15,30
992,36,0,4,14,54
780,42,0,0,13,26
1018,42,0,0,12,75
1016,48,0,0,17,82
738,54,2,2,8,43
662,56,0,2,2,9
806,74,-2,-12,6,14
784,64,0,0,4,22
768,66,-2,4,19,38
784,70,0,0,3,11
1002,70,0,0,8,71
782,76,-2,2,11,17
698,82,-4,2,6,32
806,74,-2,14,7,13
732,90,0,4,3,6
772,98,0,0,6,13
1068,104,0,0,9,74
726,104,0,2,3,17
736,96,10,12,17,22
742,118,-6,-6,15,20
1036,114,0,0,6,52
810,114,-2,2,6,55
742,118,-2,0,6,20
810,114,0,6,14,39
1024,122,0,0,6,95
1030,122,0,0,2,52
752,130,-4,0,15,26
596,130,2,4,19,31
836,136,0,0,7,18
770,140,-2,0,4,6
1052,140,0,0,7,65
820,132,20,10,13,19
1018,142,0,0,10,76
1060,142,0,0,9,57
780,146,-2,-2,13,17
558,148,0,0,19,31
1070,150,0,0,11,68
454,158,2,-6,13,54
978,154,0,0,3,43
454,158,0,0,13,46
982,158,0,0,6,52
888,160,0,0,20,27
1014,160,0,0,8,88
1062,162,0,0,13,64
812,162,0,2,6,17
588,164,-2,2,15,37
1000,166,0,0,2,69
1030,168,0,0,7,23
558,148,6,24,21,30
532,202,2,-24,16,23
1022,178,0,0,5,23
1028,180,0,-2,15,36
462,186,-2,-6,12,38
478,186,-6,4,18,27
292,210,0,-18,8,11
900,192,-2,0,9,20
968,192,0,0,5,8
900,192,8,2,10,15
1002,196,0,0,4,60
1026,198,0,0,1,28
634,190,0,12,16,28
966,196,0,6,10,13
1026,198,-6,4,19,34
1026,204,0,0,2,38
242,220,-30,-12,17,26
962,208,0,0,8,24
244,206,4,4,8,28
304,200,4,12,9,21
244,206,10,8,10,20
304,200,2,16,4,22
886,218,-8,-2,12,16
920,222,-2,-4,11,17
296,192,-26,28,12,17
538,238,10,-18,17,26
956,222,2,-2,9,18
504,218,-4,4,19,26
174,220,-4,4,5,29
266,202,14,22,9,12
420,226,8,-2,13,30
402,228,2,0,15,22
988,228,2,0,13,95
1030,230,0,0,0,19
488,228,-2,6,4,12
1032,234,-2,0,9,16
1058,236,0,0,4,44
336,228,-18,10,19,25
962,208,-10,30,13,21
292,210,-22,30,14,29
356,240,-22,0,8,17
384,226,-4,16,13,26
904,240,0,2,7,33
974,242,0,0,5,73
152,240,4,4,13,24
590,256,18,-8,16,33
928,242,0,6,10,34
1006,248,0,0,1,50
192,248,-2,4,4,27
954,228,-8,28,20,32
1008,256,0,0,2,49
206,256,-30,2,23,33
606,254,-2,4,5,14
968,262,0,0,5,62
976,268,0,0,1,60
1068,270,0,0,2,91
576,272,-6,2,12,30
408,274,2,2,12,66
576,272,-2,4,9,35
576,272,12,4,14,32
936,278,-2,0,13,27
1040,282,0,0,0,53
936,286,0,-2,8,14
424,284,-4,2,19,24
1034,284,-2,2,23,52
350,284,0,4,9,39
486,284,-2,4,19,38
926,292,2,-4,8,21
994,288,0,0,5,82
548,280,-30,10,14,19
534,288,-4,2,23,35
916,292,2,-2,19,46
1072,290,0,0,3,48
332,286,0,6,19,63
848,288,4,4,10,16
590,292,-4,2,9,27
916,292,2,2,23,46
936,292,0,2,3,5
488,294,-2,2,12,75
990,296,0,0,8,96
838,326,-14,-26,17,37
1044,300,0,0,1,28
590,292,-18,10,12,24
788,322,-22,-16,17,29
966,306,0,0,3,120
592,318,4,-10,13,23
868,310,0,4,12,20
996,316,0,0,11,87
1010,318,0,0,3,52
1064,318,0,0,5,27
788,322,0,0,10,26
980,322,0,0,12,90
1076,322,0,0,2,46
838,326,0,0,8,30
888,322,-2,4,7,22
632,328,8,0,12,19
1044,330,0,0,5,64
712,318,6,14,4,16
820,332,-2,0,7,30
1038,332,0,0,3,27
660,326,-6,10,10,17
660,326,-2,10,9,20
788,322,14,14,21,31
598,342,8,-4,16,27
246,336,0,4,13,48
430,334,0,8,18,23
888,368,-4,-26,12,30
920,344,0,-2,7,15
774,342,0,2,6,28
1018,344,0,0,2,48
416,334,-4,12,21,37
318,374,18,-26,20,42
556,348,0,0,19,47
946,350,-2,-2,4,14
1096,348,0,0,9,93
182,346,-4,4,19,38
954,348,0,2,9,15
766,350,-2,2,8,20
860,348,0,4,13,26
992,352,0,0,5,79
1068,352,0,0,3,30
918,360,2,-6,14,25
1100,354,0,0,13,83
1034,356,0,0,1,36
1064,358,6,-2,18,27
928,358,0,0,1,40
1064,358,0,0,1,23
626,366,0,-6,17,27
990,362,0,-2,15,79
708,360,-2,2,18,29
608,364,6,0,19,29
606,368,-2,-2,13,19
708,360,-2,6,12,26
564,366,0,2,21,49
828,364,2,4,16,77
894,360,-2,8,10,18
256,366,2,4,18,26
606,368,-6,2,22,29
988,370,0,0,2,93
860,348,4,26,17,25
1022,374,0,0,2,39
860,348,0,30,19,31
948,376,0,2,2,9
1024,380,0,0,3,42
652,378,0,6,20,41
894,360,0,28,18,32
968,388,0,0,2,26
1026,394,0,-2,18,43
558,390,4,4,8,57
652,402,28,-6,14,20
134,394,-2,6,18,41
1024,400,0,0,0,31
608,402,-2,0,8,23
652,402,6,0,12,16
798,402,0,0,3,9
402,414,-30,-10,23,57
788,402,20,2,9,13
698,404,28,2,5,9
1026,406,0,0,3,47
608,402,4,6,7,23
624,402,2,6,8,16
692,404,12,4,6,9
788,402,-32,6,6,13
798,402,-10,8,6,10
826,402,2,8,5,25
952,410,0,0,1,6
734,406,8,6,4,10
826,402,12,12,20,26
866,410,0,4,4,17
962,432,4,-18,20,26
952,416,0,0,1,6
962,418,0,0,2,11
470,414,-4,6,12,18
934,420,0,0,12,73
472,432,8,-10,11,15
496,420,2,2,6,14
524,420,4,2,12,15
622,418,-6,4,22,33
1028,424,2,-2,20,30
586,410,-26,14,21,32
944,420,0,4,14,44
488,430,0,-2,6,10
602,422,0,6,18,43
1026,428,0,0,1,25
896,432,0,0,7,25
524,436,0,-2,8,15
962,432,0,2,3,8
554,434,-6,6,19,39
1014,440,0,0,0,23
654,440,0,4,15,93
898,444,0,0,0,10
1016,444,0,0,3,24
322,448,-2,2,13,29
322,448,4,2,12,26
252,448,-4,4,16,40
322,448,-6,4,13,27
1008,452,0,0,1,33
472,432,-12,22,11,23
444,448,-2,10,16,23
934,458,0,0,14,61
902,462,0,0,4,57
908,462,0,0,2,53
964,466,0,0,0,16
582,466,2,10,13,17
1004,480,0,0,2,47
568,466,-18,16,23,38
922,482,-2,0,3,52
964,482,0,0,1,28
228,478,-2,6,9,36
1010,486,0,0,4,24
966,488,0,0,1,27
450,490,-12,0,14,26
494,514,26,-22,19,46
562,488,-2,4,9,13
450,490,-2,4,7,33
494,514,20,-20,22,35
888,498,2,-2,13,17
226,498,-10,0,21,40
494,514,18,-14,15,38
226,498,-2,6,19,30
500,502,2,4,16,31
912,510,2,-2,18,29
1006,510,0,-2,6,14
1008,514,0,0,4,12
418,540,18,-24,19,27
918,516,0,0,5,20
918,516,-4,2,17,33
1008,526,0,-2,8,15
972,530,0,0,2,27
474,536,0,2,8,51
972,538,0,0,0,29
244,554,-20,-14,18,28
474,536,0,6,17,43
656,540,-6,4,12,38
662,546,0,4,17,41
986,552,0,0,0,49
1008,552,0,0,8,30
244,554,0,6,17,33
428,564,10,-4,23,80
210,562,-4,6,13,35
1100,566,0,2,20,255
650,566,0,4,21,116
846,562,2,12,22,40
980,578,0,2,6,77
152,610,-4,-18,18,37
780,594,0,4,19,63
34,594,2,6,22,52
238,608,-6,2,17,41
348,612,2,0,17,34
84,616,-10,0,8,34
84,616,-20,2,23,43
362,612,-2,6,12,39
410,616,0,2,18,31
84,616,14,4,22,29
294,622,-4,0,20,40
152,610,-4,14,20,33
410,616,-6,16,20,27
268,632,2,6,14,19
116,634,-4,6,17,30
190,638,-2,12,20,47
32,648,-2,4,8,33
132,646,-2,6,10,26
32,648,2,6,9,35
866,654,0,0,0,255
32,648,10,8,23,29
32,648,0,10,20,36
86,660,2,0,22,30
318,672,4,2,19,31
1080,684,2,6,2,7
46,696,0,-4,20,40
1086,690,-2,6,6,15
46,696,-24,8,11,49
1084,714,-2,2,6,12
262,722,-2,0,14,31
262,722,8,4,19,34
254,734,-2,2,22,38
298,732,-32,12,23,34
298,732,-28,12,18,35
1020,746,0,4,4,7
976,770,16,-14,15,19
42,754,4,4,17,88
1064,772,22,-14,16,34
976,770,18,-8,8,12
68,762,2,6,13,63
982,768,-2,4,3,7
976,770,-2,4,3,7
1064,772,-14,14,8,39
726,786,-2,2,9,17
788,808,30,-16,9,15
788,808,32,-12,8,16
318,804,4,-6,15,27
766,792,-4,6,8,10
854,820,0,-22,8,14
1006,824,26,-22,15,22
854,820,0,-16,6,18
788,808,16,-2,7,13
860,830,-20,-24,15,19
934,804,-2,2,4,13
930,812,-2,-2,4,10
988,802,-8,8,15,21
766,792,28,20,8,10
324,818,4,-4,22,44
678,810,0,6,10,18
896,822,-2,0,7,10
888,820,-2,4,5,16
722,840,0,-10,8,16
1006,824,-4,8,22,31
742,838,-2,-4,14,25
860,830,0,6,3,15
882,866,16,-30,8,12
558,854,32,-14,10,14
736,826,0,14,8,19
998,840,0,2,7,28
36,844,-4,2,8,20
152,862,-30,-16,18,38
888,820,0,26,7,19
860,830,0,18,18,23
408,844,2,6,14,27
550,872,-2,-22,12,18
522,884,2,-30,9,18
870,868,12,-14,12,15
50,872,22,-16,15,21
486,856,2,0,13,23
984,856,0,0,10,14
226,850,-2,8,5,12
356,856,0,2,6,16
558,854,0,4,5,17
318,856,-2,4,9,21
284,856,-2,6,3,4
388,890,-2,-28,10,18
616,858,2,4,10,20
178,864,0,0,8,15
670,862,-2,2,9,28
978,858,-4,6,17,22
36,844,18,24,17,23
898,866,0,2,9,12
50,872,-2,-2,12,18
96,844,-6,28,20,255
352,872,-2,2,11,38
870,868,-26,8,20,255
358,882,2,-4,15,24
402,886,4,-6,11,23
956,880,0,2,6,20
512,916,22,-32,5,11
232,870,8,18,10,26
688,898,-4,-8,11,17
798,890,-6,4,21,27
336,888,-6,8,12,25
440,920,2,-24,9,15
490,918,14,-22,5,18
702,890,-4,6,14,26
266,910,-4,-10,16,25
666,912,-4,-12,8,14
692,924,-12,-24,16,22
702,890,10,10,18,24
636,892,0,10,7,9
336,888,-4,16,9,28
574,890,14,14,10,18
352,924,-6,-18,4,11
428,888,-18,22,23,37
600,912,-28,-2,10,13
940,906,-2,6,10,26
266,910,-2,4,12,18
428,888,-6,26,20,44
812,910,-2,4,4,14
42,910,-4,6,15,108
666,912,-2,4,4,14
600,912,-20,12,11,15
908,926,10,-2,12,16
478,920,0,8,5,14
516,920,-2,10,9,12
446,928,0,4,4,13
32,932,2,6,6,12
666,912,-12,26,23,32
940,940,0,0,5,14
870,944,2,2,5,17
416,970,-2,-20,18,24
740,970,-18,-18,16,28
740,970,30,-18,19,255
74,952,-6,2,11,18
404,946,2,8,4,20
864,952,2,2,11,22
74,952,-2,4,6,21
316,938,-2,20,9,255
484,938,24,20,16,25
98,960,0,4,16,31
462,966,2,-2,6,16
850,962,2,2,16,21
878,964,0,0,7,29
416,970,2,0,18,27
610,948,-2,24,18,25
824,968,0,4,8,24
278,946,32,28,20,255
482,962,4,14,17,24
502,956,10,22,21,48
814,974,-2,4,13,31
924,980,0,-2,10,13
398,948,32,32,15,23
70,980,-2,4,12,28
878,964,-2,24,21,39
754,1004,26,-10,20,25
878,964,0,30,22,32
266,980,-10,18,12,93
564,972,-28,32,22,255
754,1004,4,2,7,20
202,1008,-2,4,6,43
232,1010,-2,2,17,67
750,1004,-12,8,10,17
260,1012,0,6,15,131
730,1014,0,4,12,24
916,1020,0,-2,5,8
232,1024,0,4,5,38
758,1034,2,0,20,77
174,1058,10,-22,7,20
868,1042,-2,0,19,34
902,1042,0,0,5,7
332,1038,2,6,15,255
166,1042,-2,4,12,17
146,1050,0,4,8,41
902,1042,-8,14,2,4
902,1042,0,16,4,8
912,1058,0,0,4,6
650,1062,-2,0,21,50
654,1060,0,2,18,35
724,1060,0,2,21,56
166,1042,-8,24,14,24
174,1058,-10,18,21,32
1046,1076,-4,0,5,8
1046,1076,4,0,10,14
882,1080,-2,2,7,36
886,1082,-2,0,7,29
932,1082,2,0,16,38
876,1096,0,0,1,25
906,1098,0,0,5,27
402,1116,10,-2,1,4
384,1118,2,2,3,22
694,1126,0,0,20,45
874,1126,0,0,2,13
450,1122,14,8,21,36
870,1130,0,0,1,12
362,1130,0,2,5,24
374,1132,-2,0,13,17
716,1168,12,-30,22,38
862,1138,2,0,11,24
