# x, y, dx, dy, 1st best, 2nd best
352,48,14,-24,22,30
592,40,12,-14,22,51
808,24,8,2,14,20
396,62,22,-32,16,20
158,32,0,0,3,57
772,30,2,2,13,30
1016,32,-2,0,21,109
806,30,8,4,9,24
610,24,4,12,5,102
1016,32,8,4,22,106
762,30,10,8,10,21
350,34,10,6,14,18
592,40,10,2,16,21
270,62,20,-18,14,27
846,46,0,0,14,46
350,34,8,18,10,16
400,52,4,6,13,17
150,64,0,0,13,35
1068,64,0,0,21,72
390,84,16,-18,5,8
158,68,0,0,6,68
352,48,4,22,17,24
574,70,10,0,7,10
390,84,14,-12,3,6
1068,70,0,2,23,87
574,70,10,6,7,12
954,66,8,12,15,24
226,80,10,4,17,25
790,98,4,-14,14,19
940,78,6,8,14,24
238,84,6,4,8,16
834,94,12,-2,4,6
158,98,0,0,18,88
834,94,6,8,1,5
148,104,2,0,16,87
990,94,-6,10,22,32
576,120,12,-14,12,15
268,104,8,4,4,22
376,126,14,-18,2,3
990,94,12,14,20,28
1050,110,0,0,17,68
1058,112,0,0,7,68
382,94,0,26,7,10
1070,120,0,0,22,40
576,120,8,4,11,27
786,136,10,-12,22,29
314,132,4,2,6,15
340,128,8,8,7,10
376,126,8,14,1,5
572,130,6,10,2,23
786,136,6,4,7,9
1020,148,8,-8,20,52
916,144,4,4,9,31
342,122,2,30,8,10
916,144,10,8,6,26
778,164,10,-6,7,11
802,184,12,-22,4,5
934,156,6,8,9,40
1024,168,2,0,21,44
560,182,12,-12,7,25
958,178,4,0,23,30
588,172,2,8,6,11
772,176,6,4,3,6
764,184,2,-2,9,25
958,178,10,4,17,22
362,182,8,2,4,9
322,186,8,4,7,13
368,166,-4,26,17,23
790,202,10,-8,8,42
958,196,14,0,22,42
790,202,10,-4,13,35
362,182,0,22,8,54
1056,208,0,0,7,85
1064,212,0,0,8,73
322,186,-12,28,13,20
578,210,4,6,2,30
998,214,8,2,13,19
530,212,6,6,2,43
348,218,6,4,4,31
1068,222,0,0,13,52
548,218,6,6,1,23
556,218,10,6,7,37
998,214,6,10,15,19
332,224,12,2,5,32
332,224,-2,10,14,37
754,240,6,2,6,20
1070,242,0,2,23,53
746,252,8,2,7,25
1032,254,0,2,10,29
1038,256,0,0,5,30
986,304,14,-32,19,27
724,282,6,4,5,40
776,272,0,22,19,30
1074,296,0,0,14,73
784,300,2,2,13,55
1040,304,2,0,17,64
986,304,6,2,2,7
1072,322,4,0,17,48
1066,326,-2,2,17,46
1020,350,0,0,5,31
1046,354,0,0,6,44
1040,354,0,2,12,30
1022,368,0,0,9,35
32,360,2,10,14,28
1060,370,0,0,7,54
968,394,12,-10,4,5
1024,382,0,2,19,73
918,384,6,10,15,24
1026,400,0,0,6,20
1022,404,2,0,10,28
1010,416,2,0,5,20
910,420,2,-2,17,39
910,420,6,4,20,41
968,394,-2,30,11,14
1046,422,2,2,23,65
1006,426,0,2,6,32
250,440,2,-6,4,13
250,440,-8,-2,16,21
268,444,2,-6,16,22
264,442,0,4,5,13
532,446,12,0,18,23
924,438,6,10,6,57
180,448,2,2,12,23
238,448,6,2,11,23
180,448,10,4,13,32
180,448,14,4,23,34
568,448,0,8,22,70
356,460,-10,-2,11,21
356,460,6,-2,10,18
452,452,8,6,11,21
356,460,-4,0,6,20
452,452,4,10,8,22
902,462,0,0,0,126
204,458,4,6,14,23
568,448,-22,16,23,51
286,472,-16,0,12,21
402,468,12,4,14,28
1006,474,0,0,1,20
964,476,0,0,2,10
1004,480,0,0,0,26
