# x, y, dx, dy, 1st best, 2nd best
424,22,2,0,4,16
862,28,-10,-4,21,39
1090,24,0,0,11,70
224,26,-2,0,22,57
534,28,0,0,7,19
660,26,2,2,10,15
1028,28,0,0,10,219
176,32,0,-2,11,16
300,30,0,0,11,72
280,34,0,0,6,82
532,34,0,0,8,16
640,38,0,-4,16,22
656,32,0,2,5,11
662,34,2,0,7,11
574,36,0,0,5,16
230,40,0,0,3,55
240,40,0,0,6,39
368,40,0,0,5,15
962,40,0,0,6,24
570,44,0,0,2,11
790,48,-4,-4,8,11
958,44,0,0,8,20
1000,38,-2,6,6,20
210,46,0,0,4,85
306,50,-2,-4,18,37
278,50,0,0,5,75
306,50,0,0,6,33
330,52,0,0,2,62
342,52,0,0,5,67
806,50,8,2,19,29
724,54,0,0,3,12
200,56,0,0,1,38
754,60,2,-4,19,54
834,54,0,2,8,13
158,58,0,0,7,32
190,58,0,0,3,27
414,58,0,0,3,10
454,58,4,2,13,20
356,62,0,0,17,54
418,60,2,2,9,13
824,60,2,2,8,11
970,62,0,0,9,90
156,64,0,0,3,28
890,60,2,4,12,32
1050,64,2,0,3,21
330,66,0,0,7,67
486,90,-6,-24,19,28
558,66,0,0,5,8
786,64,0,2,3,5
182,68,-2,0,19,104
326,68,0,0,9,70
950,70,0,-2,23,94
972,68,0,0,8,96
728,74,-8,-4,5,15
806,68,0,2,5,17
958,70,0,0,22,99
428,72,0,0,1,24
728,74,-4,-2,3,13
412,74,0,0,4,17
234,76,0,0,0,61
724,54,-28,22,19,24
278,80,0,0,7,78
864,80,2,0,5,28
1010,80,0,0,8,31
284,82,0,0,9,81
516,82,2,0,7,35
852,80,-2,2,10,22
852,80,2,2,9,36
412,80,-2,4,11,26
486,90,-2,-6,15,22
160,86,0,0,3,60
546,88,0,0,4,14
780,90,2,-2,5,9
1074,68,8,22,16,27
158,92,0,0,8,55
544,94,0,0,0,8
190,96,0,0,8,96
226,96,0,0,4,85
1092,86,2,10,15,45
882,100,0,0,4,17
888,100,2,0,6,21
538,102,0,0,3,28
174,104,0,0,12,77
646,106,-2,0,10,17
230,114,0,-2,21,41
534,110,0,2,8,37
942,114,0,0,6,17
312,130,12,-14,14,27
508,118,2,-2,14,28
262,118,0,0,10,69
702,120,2,0,4,10
214,122,0,0,1,81
746,114,-2,8,5,7
916,122,0,0,3,88
316,124,0,0,3,20
726,118,-2,6,4,8
916,122,-2,4,20,79
312,130,0,0,0,28
