# x, y, dx, dy, 1st best, 2nd best
888,28,4,-2,14,53
486,30,0,0,9,13
994,30,-2,0,17,30
994,30,4,2,22,33
904,34,0,2,16,29
484,36,-2,4,7,10
484,36,-2,8,11,14
680,34,-2,12,3,6
998,42,2,4,2,24
784,42,2,8,10,35
836,48,-2,4,18,27
902,46,-4,6,11,20
758,62,6,-8,7,10
632,56,-2,2,15,34
632,56,8,2,17,60
978,56,0,2,8,25
218,60,-2,0,13,52
210,62,0,0,13,58
228,62,0,0,19,58
236,62,0,0,13,79
758,62,0,0,7,12
1062,60,4,4,15,31
982,66,0,2,11,27
464,66,2,4,7,34
982,66,4,4,6,32
456,72,2,4,8,33
742,78,-2,0,3,22
636,78,2,2,7,27
456,72,-12,10,19,36
428,82,4,2,6,12
736,80,6,4,15,28
796,64,-14,20,15,58
634,82,4,4,7,31
830,84,-2,2,13,22
1012,84,0,2,11,26
674,86,4,4,1,2
190,92,0,0,15,108
214,92,-2,0,9,44
780,92,0,2,14,42
200,96,-2,0,5,35
190,98,-2,0,4,36
204,100,0,0,12,25
830,84,-6,16,13,18
200,102,-2,0,8,27
1080,106,-2,0,23,79
732,110,-2,-2,10,25
1098,110,-4,-2,17,39
838,120,8,-10,7,31
732,116,6,2,16,23
732,116,0,4,10,23
176,124,-2,0,18,47
836,154,14,-24,6,11
872,132,0,2,2,7
762,132,0,4,14,26
1064,142,0,0,8,81
804,160,-6,-12,8,33
866,154,6,-6,9,15
1056,150,0,0,23,59
804,160,0,0,4,33
794,162,2,0,8,19
1074,166,0,0,20,69
812,184,2,4,1,25
840,188,0,2,2,50
832,196,-12,-4,12,15
838,198,-6,-4,9,23
832,196,4,6,5,8
838,198,4,4,2,16
662,214,-2,2,21,28
838,198,30,18,16,23
896,228,-4,-2,20,32
896,228,2,4,5,35
978,230,2,6,18,44
958,240,-6,2,20,33
1080,242,0,0,6,73
584,248,26,-4,19,28
584,248,0,0,14,25
694,236,-2,12,22,28
354,250,2,2,4,13
698,256,0,-2,19,32
354,250,-28,10,22,31
698,256,0,4,12,43
462,280,-14,-18,13,20
958,240,16,26,15,22
584,248,10,20,19,26
364,268,0,2,4,20
1088,274,-2,-2,21,53
252,270,-4,4,21,54
252,270,8,4,18,51
514,290,30,-14,11,15
552,282,32,-6,6,14
704,278,4,-2,23,38
552,282,0,-2,6,9
704,278,2,4,12,38
658,282,-8,2,16,26
1052,286,0,-2,8,21
1046,288,0,-2,8,50
1086,288,0,-2,21,38
364,268,10,20,13,22
704,278,-4,10,22,28
1050,290,0,0,9,20
444,288,-14,4,9,19
558,280,-2,12,6,8
702,288,-2,4,7,34
1086,294,0,-2,15,42
276,292,0,2,7,27
462,280,-22,18,7,10
306,300,-6,0,13,31
306,300,0,2,10,26
492,306,2,-4,4,9
960,292,6,10,21,30
490,278,2,28,4,5
334,310,-2,2,5,13
368,314,-10,-2,12,23
368,314,-4,0,10,27
648,312,14,2,14,21
334,310,2,6,5,19
674,312,-4,4,8,19
396,314,2,4,12,51
396,314,6,4,14,44
1074,320,-2,0,11,35
1090,324,0,0,15,56
654,326,0,2,8,12
416,324,2,8,23,37
996,334,4,-2,11,23
1058,332,-2,0,17,49
594,334,24,0,12,19
1052,334,0,0,3,32
594,334,-4,2,14,23
602,334,2,4,11,18
624,334,0,4,9,27
866,336,2,2,20,66
464,340,0,4,19,65
1092,350,-2,0,8,58
986,348,2,4,5,19
646,358,8,-4,14,31
914,356,0,8,15,26
1002,364,0,0,16,92
266,358,8,8,18,34
818,356,4,10,11,21
1010,366,-2,0,23,94
1066,370,0,-2,14,41
646,364,6,6,13,23
30,372,0,0,8,16
692,378,0,-2,16,23
794,372,2,4,5,22
944,380,4,-4,20,38
496,394,-30,-12,22,32
634,380,2,2,20,33
720,388,6,-6,16,20
1056,384,0,-2,19,46
1062,382,0,0,10,44
54,388,4,-4,10,30
980,384,-2,0,6,10
818,356,26,32,14,20
866,386,8,2,14,19
54,388,-2,2,5,27
834,392,-6,-2,12,15
634,380,-10,12,19,24
708,382,4,10,9,20
720,388,4,4,5,11
1074,392,0,0,14,74
922,368,-22,28,21,68
1040,396,0,0,11,33
1058,398,0,0,5,49
774,396,4,4,6,13
838,398,-2,4,12,17
64,430,12,-26,12,16
600,404,4,0,20,47
1004,406,0,-2,10,19
766,402,0,6,6,23
1008,408,-2,0,21,34
1042,410,-2,-2,23,47
64,430,8,-20,9,19
914,400,28,12,19,28
668,414,4,2,5,26
766,402,-8,14,16,21
914,400,28,16,15,27
972,414,0,4,3,12
972,414,-2,8,11,22
296,422,0,2,15,70
296,422,4,2,14,46
668,414,-4,10,14,18
774,396,-28,28,18,25
64,430,2,-2,4,20
920,424,2,4,5,29
1004,434,-2,0,14,30
640,432,-6,4,19,27
64,430,4,8,20,36
1032,440,-2,2,10,37
816,440,4,4,11,37
880,440,0,4,12,28
800,444,-8,2,16,21
868,444,4,2,13,39
1064,448,0,0,8,67
868,444,-2,6,14,18
708,452,0,0,7,16
1026,452,-2,0,9,38
688,448,2,6,6,13
814,450,0,4,4,7
854,448,2,6,3,11
714,452,2,4,1,10
774,454,-20,2,16,100
942,454,2,2,10,23
60,456,2,2,10,34
636,456,0,2,6,14
714,452,30,6,5,9
848,452,-32,6,8,10
794,456,0,4,6,15
814,450,-24,12,9,14
902,462,0,0,16,52
636,456,0,8,5,14
542,466,4,4,7,9
578,460,4,14,10,14
380,480,24,0,22,28
1004,480,0,0,13,69
280,480,12,4,15,21
514,490,4,-6,10,15
466,490,-10,-4,10,17
466,490,4,-4,12,15
966,488,0,0,7,71
510,472,-12,20,16,20
300,492,2,2,10,45
542,466,-22,28,7,14
1022,518,8,-24,19,24
354,492,12,4,14,21
394,490,-2,6,11,16
980,500,0,6,9,15
1024,506,-2,0,4,15
