# x, y, dx, dy, 1st best, 2nd best
678,26,0,-4,9,26
808,26,0,-2,12,23
228,26,-4,0,19,92
266,26,0,0,21,71
306,28,4,-2,17,22
328,28,6,-2,16,21
682,28,6,-2,22,31
306,34,-2,-6,5,12
458,30,-2,-2,8,16
644,38,-2,-10,15,35
840,32,0,-2,5,23
972,22,-12,8,14,19
1022,32,-2,-2,16,92
972,22,-8,10,15,20
1088,34,-2,-2,17,68
332,40,-4,-6,3,9
540,36,2,-2,16,24
218,40,-2,0,3,86
224,42,-2,-2,18,81
448,44,0,-4,6,13
452,46,0,-6,10,16
838,42,0,-2,5,19
252,42,-4,0,15,29
240,44,-2,0,13,39
448,44,-2,2,14,23
628,56,2,-8,16,34
760,52,0,-4,9,38
836,48,0,0,5,21
924,52,0,-4,4,26
1090,52,0,0,17,52
806,54,-2,0,14,59
598,66,4,-10,21,59
646,62,2,-6,13,54
800,54,-2,2,13,20
950,58,2,-2,6,24
1090,58,-2,-2,23,60
1008,60,0,-2,18,89
414,62,-2,-2,7,33
672,76,4,-16,23,34
410,64,-2,-2,4,26
494,68,-2,-6,8,14
744,66,0,-4,7,43
598,66,4,-2,15,75
940,68,2,-4,12,24
226,66,-2,0,10,71
664,72,-4,-6,11,30
470,72,2,-4,13,47
428,96,8,-24,10,13
686,76,-6,-4,12,21
404,76,-2,0,6,30
1068,76,-2,0,23,65
514,86,0,-6,4,32
1096,82,0,-2,5,71
406,82,-2,0,8,28
434,84,0,-2,3,15
686,76,-2,6,14,39
714,94,0,-10,9,18
826,84,-2,0,14,18
1026,86,0,-2,11,69
548,90,0,-4,6,20
552,92,0,-4,1,19
714,94,6,-6,15,26
1080,90,0,-2,20,67
786,92,0,-2,5,11
892,108,16,-18,17,36
1014,92,0,-2,14,57
1022,94,-2,0,17,81
308,100,0,-2,5,23
510,100,-2,-2,14,42
702,102,16,-2,23,31
1078,102,0,-2,11,55
308,100,-22,2,23,255
426,102,-2,0,1,8
576,106,0,-2,11,27
898,104,2,0,19,26
494,120,6,-14,18,37
1012,108,0,-2,10,57
596,98,-4,10,22,29
1038,110,-2,-2,13,51
576,106,12,4,17,23
810,110,-2,0,18,40
630,126,-2,-8,11,29
422,118,-2,2,5,10
776,124,0,-2,4,16
908,116,2,8,20,51
1100,126,-2,0,11,31
236,130,-2,-2,6,45
308,100,-32,28,18,34
570,150,0,-20,11,14
424,130,-2,2,11,43
774,134,0,-2,3,12
1022,132,-2,0,9,45
262,148,32,-14,23,81
804,144,4,-10,6,11
424,130,-4,6,23,31
772,138,0,-2,2,9
858,156,26,-20,16,34
976,134,-2,4,12,15
1086,140,-2,0,16,60
858,156,0,-14,21,27
858,156,24,-14,19,25
804,144,0,0,13,18
320,152,-2,-4,5,14
630,126,-22,22,19,37
972,150,0,-2,2,23
500,132,-2,20,19,35
1036,154,0,-2,5,50
228,154,-2,0,20,90
586,172,4,-18,20,37
270,158,0,-2,8,15
410,158,-2,-2,9,14
216,158,-2,0,9,57
346,162,-4,-4,9,22
276,168,-4,-6,10,17
296,166,-4,-2,13,18
302,168,-2,-4,5,17
588,160,-2,4,6,8
1044,166,0,-2,7,54
570,150,4,16,7,19
1038,168,0,-2,7,50
1070,168,0,-2,12,93
322,190,0,-20,15,28
854,178,0,-6,8,17
404,174,-2,0,1,7
586,172,-2,2,5,12
918,178,0,-4,9,141
764,174,0,2,18,24
956,188,2,-10,12,15
1092,180,0,-2,6,36
1020,182,0,-2,15,69
552,186,-8,-4,22,28
874,186,0,-4,5,24
874,186,4,-4,15,38
964,180,0,2,11,21
400,186,-2,0,3,11
768,206,4,-20,18,29
382,188,-2,0,3,15
758,190,-2,0,6,12
778,196,0,-2,4,30
982,196,0,-2,11,76
878,200,0,-4,6,23
960,196,0,0,8,14
342,220,10,-22,13,18
828,202,2,-4,5,34
188,202,0,-2,14,56
578,198,-2,2,3,6
1086,206,4,-6,16,32
958,204,0,-2,5,21
202,206,-2,-2,10,42
720,208,2,-4,21,53
768,206,0,-2,1,18
1002,206,-2,-2,15,67
1064,208,0,-2,10,110
1092,206,-2,0,13,31
420,212,4,-4,6,19
392,210,0,0,9,14
570,220,2,-10,5,8
750,214,0,-2,2,20
188,216,-2,-2,19,55
342,220,-6,-6,19,24
804,242,-2,-28,19,27
360,246,8,-30,8,21
988,220,0,-2,18,106
262,224,0,-4,19,29
1050,222,-2,-2,12,60
358,252,8,-30,7,15
838,208,24,14,7,15
838,208,28,14,7,14
748,226,-2,0,9,24
986,228,-2,-2,14,76
188,228,-2,0,22,63
788,258,14,-28,8,19
1018,232,-2,-2,21,82
882,236,0,-4,4,8
184,236,-2,-2,9,69
744,236,0,-2,7,27
788,258,8,-24,14,23
958,204,-8,32,13,22
998,238,-2,-2,15,86
1088,236,0,0,8,53
544,242,0,-4,4,16
928,250,-8,-8,12,26
928,250,0,-6,10,40
360,246,-2,0,5,14
544,248,4,-2,11,15
682,250,-6,-2,15,128
948,248,0,0,5,19
966,248,0,0,14,89
278,242,-14,8,20,26
358,252,-2,-2,8,14
420,256,-2,-6,22,36
484,256,0,-6,17,49
610,254,0,-4,3,53
736,250,-2,0,6,27
1056,250,-2,0,17,56
602,256,-2,-4,9,44
