# x, y, dx, dy, 1st best, 2nd best
330,22,10,0,23,255
330,22,4,2,15,255
410,24,6,2,15,40
490,34,6,0,16,81
410,34,6,2,8,35
562,34,6,2,10,74
574,34,6,2,10,79
654,32,16,6,19,27
942,50,-2,-12,19,27
486,38,6,2,17,52
762,50,32,-10,9,22
844,62,24,-22,8,20
754,66,4,-16,8,13
794,46,18,4,15,19
208,52,8,0,12,44
240,50,6,2,13,51
710,72,14,-18,12,42
844,62,20,-8,14,20
654,32,0,24,17,27
710,72,24,-14,5,31
844,62,20,-4,16,20
992,64,18,-6,10,13
200,58,4,2,16,44
328,60,6,0,20,56
434,58,6,2,13,65
376,60,6,2,11,63
262,62,6,2,15,72
992,64,18,0,10,14
942,50,-28,16,19,42
942,50,-22,18,21,40
434,70,6,2,8,68
444,68,8,4,20,57
232,72,6,2,16,79
386,72,6,2,5,46
386,72,2,4,23,46
1000,54,4,24,12,15
302,78,6,2,6,61
186,80,6,2,6,52
226,80,6,2,11,30
258,82,4,0,19,79
536,80,6,2,10,34
180,84,6,2,7,59
544,86,6,0,21,41
992,64,10,22,9,20
1052,98,12,-12,22,37
608,96,28,-8,23,34
258,90,4,0,19,66
332,90,6,2,10,48
344,98,6,0,10,40
350,98,6,2,13,70
482,98,8,2,19,77
522,98,8,2,19,37
828,92,10,8,11,21
898,106,10,-4,18,33
300,106,6,0,23,67
782,112,10,-6,18,24
782,112,8,0,13,29
258,112,6,2,5,37
1088,132,-2,-16,12,26
898,106,18,12,21,62
994,116,4,2,23,64
208,120,6,2,16,112
428,126,6,0,11,54
562,128,6,0,12,49
608,96,8,32,15,22
676,148,0,-20,11,14
250,130,6,0,12,66
410,130,8,2,19,73
994,132,6,2,20,35
520,140,6,0,12,66
786,148,26,-6,16,24
726,154,30,-8,19,63
580,160,24,-12,12,18
992,146,4,2,6,47
924,174,24,-24,17,31
494,154,6,0,10,106
214,154,6,2,5,55
376,154,8,2,15,63
506,158,6,0,12,70
872,172,10,-12,17,22
872,172,24,-12,13,24
644,168,22,-6,16,22
802,138,-6,30,11,17
214,168,6,2,11,50
512,168,8,2,15,77
508,172,6,0,7,71
1068,196,26,-14,8,11
296,184,6,0,12,36
332,184,6,0,10,34
1068,196,-28,-12,15,26
204,184,6,2,5,31
828,204,26,-18,16,20
1068,196,22,-10,9,16
730,198,16,-10,18,30
