# x, y, dx, dy, 1st best, 2nd best
294,22,-2,0,9,49
726,30,-8,-8,16,23
666,36,-14,-10,20,27
986,30,-20,-4,10,19
852,30,-14,-2,11,50
1054,42,-8,-14,14,75
318,32,-2,0,13,72
312,34,-2,0,15,56
666,36,-12,-2,15,20
598,52,-32,-16,12,52
726,30,-12,6,10,15
806,40,-18,-4,10,19
598,52,-20,-12,6,46
796,40,-8,0,9,17
900,50,0,-8,9,16
434,44,-2,0,15,63
806,40,8,6,6,25
268,54,0,0,4,18
384,56,-2,-2,21,48
378,56,-2,0,22,46
420,58,-2,-2,13,57
252,58,-2,0,13,42
838,56,-10,2,13,17
710,70,-6,-10,7,10
400,62,0,0,22,67
636,96,2,-32,17,77
838,56,-4,8,22,33
1056,64,-10,0,4,37
496,74,-6,-8,3,10
254,68,0,0,10,96
580,60,-2,8,10,15
290,72,-2,0,23,51
394,72,0,0,12,49
886,76,-8,-2,7,12
952,80,-16,-2,22,35
952,80,-8,-2,13,29
304,80,0,0,9,48
884,84,-10,-4,5,10
952,80,-24,2,21,29
860,86,-8,-2,16,25
1052,88,-6,-4,17,45
232,86,0,0,18,90
636,96,-6,-10,9,65
752,90,14,-4,13,18
710,70,-16,18,8,10
262,90,0,0,10,81
422,90,0,0,11,47
848,118,2,-28,13,17
1052,88,-8,2,20,58
348,92,0,0,21,64
338,102,0,0,18,82
968,102,-10,0,10,27
416,104,0,0,9,49
362,106,0,0,19,75
640,114,-6,-6,13,17
1066,108,-2,0,17,44
756,108,-8,2,8,10
448,114,0,-2,23,38
686,120,-4,-8,6,9
250,120,0,0,14,50
528,120,-10,0,0,7
444,124,0,-2,23,46
1054,122,0,0,19,61
470,148,-2,-24,5,7
896,150,10,-24,20,31
478,118,-12,10,3,10
616,166,2,-32,12,18
772,126,-22,8,15,20
964,132,-6,2,18,27
992,134,-8,2,7,16
834,162,0,-24,14,19
840,164,2,-26,14,25
546,138,-20,2,15,21
742,150,6,-10,16,20
516,142,-8,0,6,31
430,144,-2,0,20,69
812,140,-4,4,21,29
512,146,-14,0,8,21
904,146,-12,0,14,26
426,148,-2,0,22,82
718,136,-4,12,11,23
904,146,-4,2,12,30
256,152,-2,-2,19,40
264,150,0,0,21,71
388,152,-2,0,20,35
936,126,-14,26,16,20
544,162,-30,-4,12,15
964,132,-14,26,10,13
392,160,0,0,11,65
1072,160,0,0,7,56
362,164,-2,-2,9,28
412,162,-2,0,20,77
544,162,-16,0,6,15
242,166,-2,0,7,24
530,162,-6,4,7,11
616,166,-10,0,4,11
274,168,0,0,18,101
332,174,0,0,9,79
382,174,0,0,11,57
452,202,0,-26,7,9
616,166,-12,10,7,10
666,164,-18,16,7,13
508,184,-16,-2,9,31
508,184,-4,-2,16,26
448,212,0,-26,5,10
740,188,-12,-2,10,18
918,188,-8,0,7,18
1066,188,-2,0,20,45
220,190,0,0,4,21
296,190,-2,0,20,46
740,188,-8,2,13,32
926,192,-12,-2,8,11
1100,188,-10,2,22,93
500,194,-10,0,9,16
312,196,0,0,13,48
266,198,0,0,11,77
500,194,-10,4,12,17
606,196,-12,2,7,10
236,208,0,-2,11,106
448,212,-8,-6,8,13
640,214,-6,-8,21,30
236,208,-2,2,17,90
840,212,-10,-2,7,30
448,212,-12,2,14,21
704,218,-10,-2,8,35
728,216,-10,0,5,14
1022,206,-10,10,15,28
606,196,-18,22,6,13
210,220,0,0,5,47
490,222,-10,-2,3,6
704,218,2,2,11,26
870,222,-6,-2,8,30
878,228,-6,-6,17,27
962,218,-12,4,20,30
360,224,-2,0,19,43
700,230,-10,-4,15,24
878,228,-4,0,18,23
214,230,0,0,11,52
244,232,0,0,8,106
894,238,-12,-6,15,25
302,234,0,0,10,56
384,234,0,0,15,90
600,222,-14,14,13,19
724,234,-12,2,14,22
822,208,-20,28,13,19
724,234,-8,4,16,26
524,240,-12,0,15,78
758,240,-10,0,5,13
246,242,0,0,14,92
638,240,-12,2,9,12
262,244,-2,0,14,53
840,236,-14,8,17,28
1070,248,-8,-4,12,21
944,248,-10,0,2,14
432,252,-8,-2,5,11
944,248,-4,2,21,33
326,252,0,0,8,66
932,258,-8,-6,12,21
1060,276,0,-24,14,18
404,254,0,0,13,41
932,258,-8,-2,6,19
932,258,14,0,20,37
272,260,0,0,5,68
762,242,-24,18,21,29
806,262,-10,-2,21,104
210,262,0,0,8,26
260,262,0,0,7,62
428,266,-8,-4,4,11
830,264,-12,-2,10,19
370,264,0,0,9,90
830,264,-6,0,23,32
312,266,-2,0,13,67
1070,248,-16,18,12,19
222,268,0,0,8,34
316,270,-2,0,5,85
374,270,0,0,10,117
610,290,-8,-20,9,16
428,266,-12,6,6,11
638,240,-16,32,15,32
1060,296,2,-24,18,95
230,274,-2,0,19,47
466,278,-10,-2,22,59
