# x, y, dx, dy, 1st best, 2nd best
298,22,0,0,13,123
220,24,0,0,3,80
188,26,0,0,8,55
238,26,-2,0,18,83
252,26,0,0,16,99
732,28,0,0,22,78
864,28,0,0,7,33
346,28,0,2,18,50
680,30,-2,0,12,70
782,30,0,0,14,106
676,34,0,0,8,48
876,34,-2,0,14,68
938,34,0,0,13,68
386,36,-2,0,22,64
430,34,0,2,20,52
640,36,0,0,5,62
682,36,0,0,8,50
752,36,0,0,11,60
830,36,-2,0,9,62
858,38,0,0,8,50
710,40,0,0,6,60
672,42,0,0,12,72
602,46,0,0,20,82
574,46,0,2,16,27
872,48,-2,0,13,28
1004,48,-2,0,16,74
1062,50,-2,-2,23,58
436,50,0,0,9,51
742,50,0,0,10,76
332,50,0,2,21,59
910,52,0,0,10,57
156,54,0,0,4,65
226,54,0,0,13,104
536,54,0,0,3,61
1050,54,0,0,11,72
170,56,0,0,9,87
530,58,0,-2,16,48
186,58,-2,0,10,53
222,58,0,0,17,94
488,58,0,0,7,49
1056,58,0,0,9,82
1062,58,0,0,7,66
156,62,-2,0,20,59
964,62,0,0,22,55
926,64,0,0,8,40
314,64,0,2,17,43
882,66,0,0,3,39
610,68,0,0,16,94
732,68,0,0,17,62
890,68,0,0,6,33
840,76,-4,-6,22,38
920,70,0,0,10,46
1044,70,-2,0,23,70
682,72,0,0,10,106
998,72,-2,0,21,35
576,78,0,0,4,69
154,78,0,2,21,46
920,82,0,-2,17,45
934,80,0,0,14,45
238,82,-2,0,16,59
418,80,0,2,17,53
840,82,0,0,4,22
982,84,0,-2,18,50
390,84,0,0,12,52
476,84,0,0,13,55
358,86,0,0,16,52
804,86,0,0,8,81
1088,86,0,0,7,66
152,90,-2,-2,23,44
480,88,0,0,16,49
798,88,0,0,14,58
570,94,0,0,14,45
798,94,0,0,10,52
1058,96,0,-2,12,50
362,96,0,0,12,45
644,96,0,0,17,75
772,98,-2,0,23,55
846,98,0,0,3,43
230,102,0,0,13,62
306,102,0,0,6,53
698,102,0,0,9,51
918,102,0,0,16,77
1052,104,0,-2,11,47
172,104,0,0,23,69
490,102,0,2,12,81
768,104,0,0,8,62
352,106,0,0,12,37
360,106,-2,0,16,43
864,106,0,0,4,23
864,106,4,0,22,37
972,106,0,0,5,53
456,110,0,0,12,76
542,110,0,0,12,59
706,110,0,0,6,70
936,110,-2,2,22,56
986,112,0,0,7,29
350,114,0,0,14,51
830,114,0,0,11,94
1042,114,0,0,13,58
1000,116,0,0,3,25
944,116,-2,2,21,69
406,120,0,0,9,93
434,120,0,0,9,49
882,120,0,0,5,54
634,122,0,0,7,57
1074,122,0,0,4,69
192,122,-2,2,21,39
538,128,0,0,9,75
466,132,0,-2,16,70
1064,130,0,0,13,69
938,132,0,0,16,70
988,132,0,0,7,41
1092,132,0,0,9,67
226,132,0,2,18,36
338,134,0,0,11,40
212,136,0,0,18,38
774,136,0,0,19,86
1028,136,-2,0,13,91
768,138,0,0,14,87
926,138,0,0,16,96
932,140,0,0,11,99
1000,140,0,0,9,50
568,142,0,0,15,77
878,144,-2,-2,18,56
192,144,0,0,12,36
672,144,0,0,8,120
366,146,0,0,12,51
922,146,0,0,15,107
262,150,0,0,10,33
1050,152,0,-2,15,61
1058,152,0,-2,5,43
348,152,0,2,17,53
354,154,0,0,11,65
306,156,0,0,9,47
574,156,0,0,19,90
990,160,0,0,7,82
282,162,0,0,11,29
320,162,0,0,11,62
426,162,0,0,19,77
556,162,0,0,15,68
570,162,0,0,13,95
288,164,0,0,10,31
910,164,0,0,3,81
1016,164,0,0,15,53
332,166,-2,0,23,52
1050,168,0,-2,13,45
376,168,0,0,6,31
886,168,0,0,2,17
890,168,0,0,6,25
184,168,0,2,6,35
190,170,0,0,9,42
384,170,-2,0,9,28
224,172,0,0,17,53
340,172,0,0,8,72
662,172,0,0,14,73
924,172,0,0,14,92
392,174,-2,0,19,44
776,174,0,0,4,22
858,174,0,0,7,103
852,176,0,0,10,73
498,178,0,0,22,80
776,174,6,4,15,20
468,180,0,0,22,50
708,180,0,0,12,67
814,180,0,0,3,11
670,182,0,0,16,83
966,182,0,0,3,76
238,184,0,0,19,60
518,188,0,0,14,95
1058,190,0,0,6,23
542,192,0,0,9,43
698,192,0,0,8,41
936,192,-2,0,18,51
430,194,-2,0,14,88
678,194,0,0,12,69
1004,194,0,0,8,62
574,196,0,0,10,80
960,196,0,0,6,63
728,198,0,0,5,26
920,198,0,0,8,67
1050,198,0,0,10,51
734,200,0,0,5,21
758,204,-18,-4,17,32
356,202,0,0,3,66
776,204,2,-2,8,11
964,202,0,0,7,74
294,204,-2,0,19,33
470,204,0,0,10,48
498,204,-2,0,20,63
758,204,0,0,1,11
398,208,0,0,7,76
410,208,0,0,11,77
526,208,0,0,2,35
816,204,6,4,13,17
546,210,0,0,8,36
878,212,0,0,10,142
214,214,-2,0,18,70
628,212,-2,2,7,18
672,216,0,0,8,30
638,218,0,0,5,27
864,220,0,-2,17,28
230,220,-2,0,19,59
444,220,0,0,11,54
496,220,-2,0,11,28
156,222,0,0,4,46
472,220,0,2,18,31
864,220,0,2,14,21
1082,222,-2,0,19,54
1088,222,0,0,4,41
160,234,0,-10,20,46
184,222,0,2,21,86
1092,224,0,0,8,51
828,226,0,0,3,13
260,228,0,0,9,62
868,228,0,0,2,24
298,230,0,0,12,61
338,230,-2,0,12,30
1022,232,-2,0,23,68
1084,232,0,0,11,83
154,234,0,0,14,49
458,234,0,0,8,51
788,262,-6,-28,10,19
954,234,0,0,6,71
1098,234,0,0,9,74
552,236,0,0,4,17
290,238,-2,0,9,67
542,238,-2,0,9,12
750,244,-6,-6,3,13
1026,238,0,0,7,46
576,238,0,2,10,29
958,240,-2,0,10,52
178,242,0,0,11,81
202,242,-2,0,18,95
712,250,0,-8,5,10
588,242,-2,2,13,21
836,244,0,0,5,11
360,246,-2,0,9,33
484,246,0,0,3,11
836,244,-8,2,9,12
1054,246,0,0,4,43
984,248,0,0,4,48
1088,248,0,0,11,75
334,248,2,2,22,112
356,250,0,0,12,73
490,250,0,0,2,12
618,274,18,-24,13,18
738,250,0,0,3,13
926,250,0,0,7,48
242,252,0,0,11,66
420,252,0,0,4,56
458,252,-2,0,6,18
544,246,-28,6,9,12
990,252,0,0,3,38
618,274,8,-20,13,18
686,256,-2,0,14,32
890,258,0,-2,7,29
300,258,-2,0,21,102
372,258,0,0,6,40
712,250,2,8,11,16
774,234,-14,24,8,11
788,262,-4,-4,12,15
756,260,0,0,4,12
824,260,-6,0,10,14
152,260,0,2,9,26
296,262,0,0,7,57
666,262,0,0,3,18
682,262,-2,0,13,24
824,260,-2,2,6,14
910,262,-2,0,19,53
794,264,2,0,5,11
156,268,-2,-2,14,29
202,266,0,0,8,74
246,266,0,0,6,69
638,266,0,0,2,13
670,266,0,0,2,21
584,272,2,-4,13,20
1060,268,0,0,6,40
206,272,0,0,4,116
420,272,0,0,3,10
544,246,-16,26,17,27
544,246,28,26,11,22
868,272,0,0,1,14
1098,272,0,0,15,24
464,274,0,0,0,3
632,254,-22,20,16,21
908,274,0,0,1,46
954,274,0,0,8,39
1010,274,0,0,8,85
168,280,-2,-4,20,26
422,276,-2,0,1,11
540,274,0,2,5,18
546,276,0,0,2,28
868,272,-2,4,12,15
1052,276,0,0,10,56
440,304,18,-26,4,7
946,278,0,0,1,29
168,280,0,0,4,30
264,280,-2,0,2,42
400,282,-2,0,2,7
1006,282,0,0,12,104
384,284,0,0,3,22
838,284,-2,0,16,33
264,286,0,0,3,35
324,286,0,0,4,49
384,290,0,0,0,9
388,290,0,0,4,10
682,292,-2,-2,16,29
384,290,-6,2,8,11
842,292,0,0,5,22
864,296,26,-4,7,10
926,294,-2,-2,9,26
720,296,0,0,16,103
864,296,0,0,1,10
868,296,0,0,3,10
926,294,-18,2,19,28
642,296,-2,2,18,33
668,298,-2,0,9,47
152,300,-2,0,18,65
202,300,0,0,4,37
976,300,0,0,3,33
1014,302,0,0,13,108
1020,302,0,0,17,89
258,292,-28,12,18,40
334,304,0,0,2,10
440,304,0,0,0,3
1088,304,0,0,6,77
172,306,-2,0,16,42
544,304,0,2,23,90
558,306,0,0,21,105
194,308,0,0,7,92
324,308,0,0,0,10
412,310,-2,-2,5,15
746,308,0,0,3,27
822,308,0,0,6,33
1100,312,0,-2,22,77
334,304,-24,10,19,25
608,314,0,0,20,110
318,318,0,-2,3,6
728,316,0,0,0,18
1038,318,0,0,3,41
1068,318,0,0,4,77
140,322,0,0,6,62
270,322,-2,0,14,30
858,322,-2,0,18,56
948,322,-2,0,16,42
634,324,0,0,8,55
962,324,0,0,2,56
318,314,4,12,10,15
354,326,0,0,2,11
364,328,0,0,2,10
790,328,2,0,4,9
252,330,0,0,6,26
306,348,2,-18,15,23
702,338,16,-8,12,16
834,330,4,0,13,24
768,330,-2,2,0,7
182,332,0,2,21,33
734,334,0,0,4,16
748,332,12,2,11,15
790,328,24,8,7,14
990,336,0,0,5,66
474,338,-2,0,4,16
702,338,0,0,1,23
790,328,20,10,12,17
1054,338,0,0,9,67
1090,342,-10,-2,22,29
474,342,0,0,3,7
502,344,-6,-2,7,11
1090,342,0,0,2,25
444,344,0,0,2,14
948,322,-26,22,18,25
1056,344,0,0,8,44
544,346,0,0,3,10
692,338,2,8,13,30
940,344,2,2,17,24
1086,346,0,0,7,26
300,374,-12,-26,17,22
558,346,14,2,13,17
1008,348,0,0,11,91
26,360,-4,-10,8,255
188,350,-2,0,9,48
194,334,12,16,19,42
226,350,0,0,11,52
542,352,0,0,3,30
882,352,0,0,8,55
456,354,0,0,0,10
638,354,0,0,9,27
156,356,0,0,9,55
566,358,0,0,6,36
640,358,0,0,1,31
730,354,-2,4,20,28
878,358,0,0,9,69
900,358,0,0,3,74
962,366,12,-8,17,22
26,360,0,0,2,25
740,360,-2,0,15,22
444,344,14,18,13,25
670,362,0,0,3,38
820,362,0,0,2,42
880,362,0,0,10,63
962,366,12,-2,15,20
1024,364,0,0,16,80
272,366,0,0,14,42
510,366,0,0,4,11
960,378,0,-12,2,6
204,368,0,0,9,40
430,368,-2,0,6,56
790,368,0,0,9,52
816,370,0,-2,13,35
1070,368,0,0,5,37
334,364,-2,6,15,26
372,370,0,0,8,57
846,372,0,0,7,58
960,378,-4,-6,13,19
192,374,0,0,10,57
436,374,-2,0,4,53
586,372,0,2,1,10
514,374,2,2,16,67
842,376,0,0,1,25
232,378,0,0,4,39
300,382,2,0,2,5
1048,382,0,0,4,31
58,386,2,-2,4,68
232,384,-2,0,16,50
300,382,-2,2,6,10
394,382,0,2,21,32
856,386,0,0,2,16
210,388,0,0,10,31
904,388,-2,0,10,83
218,390,0,0,8,29
298,390,0,0,2,6
390,392,0,0,1,27
96,396,0,-2,14,30
584,394,0,0,3,6
966,400,-2,-6,4,6
1050,396,0,-2,21,47
1066,396,-2,-2,22,33
268,396,0,0,8,48
230,398,-2,0,9,38
422,398,20,0,11,20
584,380,-2,18,3,4
890,398,0,0,10,52
94,400,0,0,5,25
380,408,-4,-8,7,15
784,398,0,2,9,22
826,400,0,0,0,20
294,402,0,0,1,12
1062,402,0,0,4,28
98,404,0,0,3,34
566,404,0,0,3,13
686,396,-4,8,13,20
324,406,0,0,14,87
470,404,0,2,10,20
672,390,-2,16,12,17
710,408,0,0,5,93
808,410,0,0,2,46
946,410,0,0,13,77
994,412,0,-2,9,29
498,412,-2,0,7,11
672,390,-2,22,8,13
890,414,0,-2,4,11
238,412,0,2,12,32
1042,414,0,0,6,30
144,418,0,-2,22,146
340,416,-2,0,9,34
502,414,4,2,17,31
766,416,0,0,8,82
294,418,0,0,2,12
894,418,-2,2,6,8
220,420,0,2,14,49
294,424,0,0,2,14
406,424,0,0,2,18
676,426,-2,-2,3,17
978,426,0,-2,2,16
288,426,0,0,2,34
244,428,0,0,2,17
572,430,0,-2,5,19
1038,428,0,0,5,31
482,430,0,2,8,37
246,434,0,0,3,16
352,448,6,-14,9,13
1072,436,0,0,18,75
322,438,0,0,6,43
572,440,0,-2,4,12
804,438,0,0,3,89
482,438,0,2,11,42
754,440,0,0,6,52
798,440,0,0,6,96
840,444,0,-4,20,47
934,440,0,0,3,30
440,442,0,0,7,81
458,442,0,0,6,85
466,442,0,0,7,89
680,444,0,-2,4,13
840,444,0,0,1,30
874,444,0,0,3,27
1024,444,0,0,6,49
434,446,0,0,4,76
916,446,0,0,0,22
758,448,0,0,3,34
824,448,0,0,3,52
978,426,2,22,6,16
496,450,0,0,5,29
1030,450,0,0,3,14
676,450,2,2,6,14
522,454,0,0,10,58
576,452,-4,4,20,26
722,456,0,0,3,30
916,446,-16,10,11,15
